Time,CPU,ClientsInRoom,Rooms,Users,LocalUsers,Latency,BwUp,BwDown,InStreamBw,OutStreamBw,Streams,OutStreams
1477876201044,2.458627778936961,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1477876171029,3.7834202797191048,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1477876141003,2.680404896803345,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1477876110982,5.426421404682275,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1477876080969,3.5633012193594507,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1477876050944,3.44958924168524,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1477876020925,2.720689355423258,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1477875990904,3.862799683582816,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1477875960889,3.6737965731751627,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1477875930875,3.1790210197365845,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1477875900851,3.672309898930011,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1477875870833,5.144408000675373,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1477875840811,6.507138550860077,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1477875810792,8.703172501785398,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1477875780779,4.856995264510402,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1477875750752,6.081371041837387,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1477875720732,6.518262899701632,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1477875690712,8.952847568977198,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1477875660711,10.015613864151382,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1477875631458,7.142857142857142,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
