Time,Server
1477874946091,0
1477874961318,3
1477874976482,2
1477874991558,1
1477875006584,2
1477875021655,1
1477875036686,2
1477875051707,1
1477875133874,1
1477875148898,0
1477875163917,1
1477875178940,0
1477875193966,1
1477875208990,0
1477875224010,1
1477875239030,0
1477875254051,1
1477875269080,0
1477875284102,1
