Time,Pheromone
1478134345510, 30.0
1478134330490, 31.0
1478134315470, 32.0
1478134300450, 33.0
1478134285430, 34.0
1478134270410, 35.0
1478134255390, 36.0
1478134240370, 67.0
1478134225350, 60.0
1478134210330, 57.0
1478134195316, 50.0
1478134180290, 47.0
1478134165277, 40.0
