Time,CPU,ClientsInRoom,Rooms,Users,LocalUsers,Latency,BwUp,BwDown,InStreamBw,OutStreamBw,Streams,OutStreams
1479052205222,27.647058823529413,0,0,9,9,0.0,0.0,0.0,0.0,0.0,0,0
1479052234424,6.93628749015237,0,0,18,18,6.333333333333333,0.0,0.0,0.0,0.0,0,0
1479052264430,6.705872743608593,0,0,28,28,8.357142857142858,0.0,0.0,0.0,0.0,0,0
1479052294482,3.9187517375590772,0,0,30,30,10.566666666666666,0.0,0.0,0.0,0.0,0,0
1479052324471,6.093284364650854,30,1,30,30,10.9,0.0,0.0,0.0,0.0,0,0
1479052354500,5.66902876198416,30,1,30,30,10.7,0.0,0.0,0.0,0.0,0,0
1479052384505,4.482546701509442,30,1,30,30,10.666666666666666,0.0,0.0,0.0,0.0,0,0
1479052414528,4.926038295965017,30,1,30,30,10.333333333333334,0.0,0.0,0.0,0.0,0,0
1479052444534,4.924882512162489,30,1,30,30,10.5,0.0,0.0,0.0,0.0,0,0
1479052474568,8.423882116734735,30,1,30,30,10.466666666666667,0.0,0.0,0.0,0.0,0,0
1479052504588,32.567613282293244,30,1,30,30,10.433333333333334,0.0,0.0,0.0,0.0,5,144
1479052534781,17.94537720052496,30,1,30,30,396.73333333333335,0.0,0.0,307.87435005031864,8826.617123375601,5,145
1479052564613,15.312317973706794,30,1,30,30,492.7,0.0,0.0,289.5514353441058,8313.0896658364,5,145
1479052594914,19.0603933581764,30,1,30,30,574.1,0.0,0.0,312.596074141694,8972.751340447414,5,145
1479052625471,21.43798965640842,30,1,30,30,335.06666666666666,0.0,0.0,362.93220744904835,10250.712231029986,5,145
1479052655539,12.052983266691738,30,1,30,30,677.7333333333333,0.0,0.0,296.73452764443323,8314.185991936043,5,145
1479052685600,12.672611235915637,30,1,30,30,589.3666666666667,0.0,0.0,313.72759394220236,8931.459726437966,5,145
1479052715062,11.828168294635214,30,1,30,30,696.9333333333333,0.0,0.0,308.36091408486277,8459.090496217435,5,145
1479052744808,14.617302433344925,30,1,30,30,574.3333333333334,0.0,0.0,321.66999463316074,8853.637546302147,5,145
1479052774887,12.094334720285735,30,1,30,30,615.1333333333333,0.0,0.0,323.1496433681199,8803.507274659149,5,145
1479052805059,13.765487416740015,30,1,30,30,249.56666666666666,0.0,0.0,328.48432765948496,8971.757766474495,5,145
1479052835707,13.411590169825748,30,1,30,30,682.8333333333334,0.0,0.0,339.3331323261817,9260.930859092736,5,145
1479052865156,13.811698288949682,30,1,30,30,637.8,0.0,0.0,317.61332227750137,8673.230372511805,5,145
1479052895921,11.642183930340616,30,1,30,30,667.7333333333333,0.0,0.0,323.262337800468,8780.135278386671,5,145
1479052925366,12.94087386075301,30,1,30,30,670.6,0.0,0.0,287.0673660505132,7677.01014208547,5,145
1479052955396,13.137526256838694,30,1,30,30,434.46666666666664,0.0,0.0,338.2289931445413,9233.67246838435,5,145
