Time,Pheromone
1479072412625, 45.0
1479072427641, 44.0
1479072442662, 47.0
1479072457682, 46.0
1479072472702, 45.0
1479072487721, 49.585
1479072502742, 48.585
1479072517761, 49.17
1479072532781, 48.17
1479072547801, 47.17
1479072562821, 48.277
1479072577841, 47.277
1479072592862, 47.996
1479072607882, 48.715
1479072622902, 47.715
1479072637922, 46.715
1479072652942, 45.715
1479072667962, 44.715
1479072682982, 45.043000000000006
1479072698002, 44.043000000000006
1479072713022, 45.57900000000001
1479072728042, 47.11500000000001
1479072743062, 46.11500000000001
1479072758082, 45.11500000000001
1479072773102, 44.11500000000001
1479072788122, 44.42100000000001
1479072803142, 43.42100000000001
1479072818162, 43.721000000000004
1479072833182, 42.721000000000004
1479072848202, 41.721000000000004
1479072863222, 42.033
1479072878242, 41.033
1479072893262, 40.033
1479072908282, 39.033
1479072923301, 38.033
1479072938322, 37.033
1479072953342, 37.548
1479072968362, 36.548
1479072983382, 39.892
1479072998401, 38.892
1479073013422, 39.30200000000001
1479073028441, 38.30200000000001
1479073043462, 40.054
1479073058481, 39.054
1479073073501, 38.054
1479073088522, 37.054
1479073103542, 37.328
1479073118562, 37.602000000000004
1479073133582, 36.602000000000004
1479073148601, 35.602000000000004
1479073163621, 36.043000000000006
1479073178642, 35.043000000000006
1479073193661, 34.043000000000006
1479073208681, 33.043000000000006
1479073223701, 33.42700000000001
1479073238722, 32.42700000000001
1479073253741, 32.726000000000006
1479073268762, 31.726000000000006
1479073283782, 30.726000000000006
1479073298801, 31.074000000000005
1479073313822, 30.074000000000005
1479073328842, 30.422000000000004
1479073343862, 29.422000000000004
1479073358882, 28.422000000000004
1479073373901, 28.829000000000004
1479073388922, 27.829000000000004
1479073403941, 29.791000000000004
1479073418961, 28.791000000000004
1479073433982, 27.791000000000004
1479073449001, 26.791000000000004
1479073464022, 25.791000000000004
1479073479042, 24.791000000000004
1479073494061, 26.643000000000008
1479073509082, 25.643000000000008
1479073524102, 24.643000000000008
1479073539121, 23.643000000000008
1479073554142, 24.00400000000001
1479073569161, 24.36500000000001
1479073584182, 24.72900000000001
1479073599201, 23.72900000000001
1479073614221, 22.72900000000001
1479073629242, 21.72900000000001
1479073644261, 20.72900000000001
1479073659282, 21.11300000000001
1479073674302, 20.11300000000001
1479073689322, 20.46900000000001
1479073704342, 19.46900000000001
1479073719362, 21.28300000000001
1479073734382, 20.28300000000001
1479073749402, 19.28300000000001
1479073764421, 19.76400000000001
1479073779442, 18.76400000000001
1479073794462, 19.76400000000001
1479073809481, 18.76400000000001
