Time,CPU,ClientsInRoom,Rooms,Users,LocalUsers,Latency,BwUp,BwDown,InStreamBw,OutStreamBw,Streams,OutStreams
1479072375804,12.649210627647284,0,0,20,0,NaN,NaN,NaN,0.0,0.0,0,0
1479072404951,14.102271386836273,0,0,20,0,NaN,NaN,NaN,0.0,0.0,0,0
1479072434961,11.257402967192236,0,0,20,0,NaN,NaN,NaN,0.0,0.0,0,0
1479072464993,19.628176642133038,6,1,36,6,144.5,0.0,0.0,0.0,0.0,0,0
1479072495004,51.15833333333334,6,1,36,6,126.5,0.0,0.0,730.4361639728884,3615.1243971584972,3,15
1479072525048,17.27916666666667,6,1,36,6,18.333333333333332,0.0,0.0,740.4360010427529,3674.11936261731,3,15
1479072555051,15.084606610141169,6,1,36,6,13.0,0.0,0.0,411.21117701946145,2035.1463057346045,3,15
1479072585075,25.60337514732488,6,1,36,6,20.666666666666668,0.0,0.0,290.37416530389754,1437.5766557645136,3,15
1479072615083,11.89331904798347,6,1,36,6,155.66666666666666,0.0,0.0,271.0429044018363,1341.7879084526062,3,15
1479072645106,9.235690011328048,6,1,36,6,17.833333333333332,0.0,0.0,264.4517993495475,1308.726315045249,3,15
1479072675127,14.189482833550631,6,1,36,6,19.5,0.0,0.0,267.0016034677192,1321.245685678173,3,15
1479072705142,24.326923076923077,6,1,36,6,11.0,0.0,0.0,281.1911118090452,1391.7177030988275,3,15
1479072735165,27.83441907022175,6,1,36,6,28.166666666666668,0.0,0.0,283.6086560044893,1403.4030565293813,3,15
1479072765185,30.708699122106943,6,1,36,6,101.66666666666667,0.0,0.0,281.5283964365256,1393.8374338808458,3,15
1479072795202,21.929761734231008,6,1,36,6,14.5,0.0,0.0,271.6721963590884,1344.777046275709,3,15
1479072825221,13.226482544136164,6,1,36,6,12.166666666666666,0.0,0.0,241.83685320182963,1197.036699542596,3,15
1479072855247,13.240615106286748,6,1,36,6,12.166666666666666,0.0,0.0,273.5730038875598,1359.1880980861242,3,15
1479072885259,18.002709927857328,6,1,36,6,152.66666666666666,0.0,0.0,254.52827911467617,1259.9083667557932,3,15
1479072915290,16.72209903917221,6,1,36,6,114.16666666666667,0.0,0.0,249.73019894894895,1236.2994556211363,3,15
1479072945301,10.05949061163785,6,1,36,6,40.833333333333336,0.0,0.0,266.4920279668541,1319.013114087008,3,15
1479072975321,23.252279635258354,6,1,36,6,31.5,0.0,0.0,271.00641993957703,1341.845260574018,3,15
1479073005348,23.96294183120855,6,1,36,6,55.666666666666664,0.0,0.0,273.524750980984,1354.1242814752416,3,15
1479073035367,16.60590453594128,6,1,36,6,13.0,0.0,0.0,300.99113447958246,1490.1364484199678,3,15
1479073065382,12.849748382458664,6,1,36,6,64.0,0.0,0.0,270.09541984732823,1337.4260496183206,3,15
1479073095400,32.32731676824504,6,1,36,6,24.0,0.0,0.0,269.2869582043344,1332.8657120743035,3,15
1479073125435,13.353247367798415,6,1,36,6,13.333333333333334,0.0,0.0,244.63329972075707,1211.2526179025751,3,15
1479073155439,15.123504657919495,6,1,36,6,13.666666666666666,0.0,0.0,252.43332006369428,1249.1714769108278,3,15
1479073185464,29.324530860367037,6,1,36,6,62.5,0.0,0.0,240.4978136562395,1190.406365623949,3,15
1479073215500,21.873231163560636,6,1,36,6,19.0,0.0,0.0,282.2867896351308,1396.777567480818,3,15
1479073245500,14.749611230193754,6,1,36,6,10.5,0.0,0.0,320.40583629318695,1586.4949951566034,3,15
1479073275529,20.509672329692552,6,1,36,6,18.666666666666668,0.0,0.0,270.20932085648906,1337.7456889506373,3,15
1479073305555,20.250454827710172,6,1,36,6,12.333333333333334,0.0,0.0,267.1326754385965,1304.5758203378819,3,15
1479073335559,21.55097298867267,6,1,36,6,17.0,0.0,0.0,188.39940744920995,949.6407408900354,3,15
1479073365580,11.684218293749934,6,1,36,6,15.166666666666666,0.0,0.0,193.9518396529563,960.2448401863153,3,15
1479073395607,15.724974200206399,6,1,36,6,138.16666666666666,0.0,0.0,220.56438533895556,1091.892535679533,3,15
1479073425619,25.05196614164792,6,1,36,6,17.833333333333332,0.0,0.0,152.90142276422762,756.8419715447153,3,15
1479073455638,16.4563806777217,6,1,36,6,11.5,0.0,0.0,225.91454383886253,1118.3829129993228,3,15
1479073485658,31.86366696849388,6,1,36,6,113.0,0.0,0.0,242.94807920624152,1202.8467393147894,3,15
1479073515691,16.53707303526798,6,1,36,6,12.0,0.0,0.0,213.1425962223806,1054.9213738417677,3,15
1479073545703,20.65217391304348,6,1,36,6,91.0,0.0,0.0,192.32160345441594,951.8646501068379,3,15
1479073575717,20.56338221374779,6,1,36,6,26.666666666666668,0.0,0.0,214.3771622359796,1061.3278404952657,3,15
1479073605743,32.75817297179094,6,1,36,6,12.666666666666666,0.0,0.0,202.25439882697947,1007.3714717741937,3,15
1479073635768,21.048641395504863,6,1,36,6,22.166666666666668,0.0,0.0,244.4696100917431,1261.5682339449543,3,15
1479073665779,14.223110223110226,6,1,36,6,10.5,0.0,0.0,198.26559095860569,981.6403413217141,3,15
1479073695799,18.737541080760735,6,1,36,6,156.16666666666666,0.0,0.0,223.23605092091006,1105.5717316720838,3,15
1479073725820,32.79524807826695,6,1,36,6,13.833333333333334,0.0,0.0,199.2843772826881,986.5856326710662,2,10
1479073755852,26.89393939393939,6,1,36,6,14.166666666666666,0.0,0.0,217.87219101123594,1078.944288389513,2,10
1479073785861,13.234253883108845,6,1,36,6,11.333333333333334,0.0,0.0,0.0,0.0,0,0
1479073815877,23.596440872560276,6,1,36,6,292.6666666666667,0.0,0.0,350.0755287009064,1229.447932401813,3,12
