Time,Pheromone
1479071587419, 41.341
1479071673468, 38.886
1479071753517, 36.741
1479071838599, 34.474
1479071958717, 30.584999999999997
1479072075796, 26.756999999999998
1479072160862, 24.738
1479072236919, 22.569999999999997
1479072400816, 44.025999999999996
1479072445894, 43.153999999999996
1479072489968, 44.022
1479072643117, 40.412000000000006
1479072792218, 36.71700000000001
1479072879314, 35.54800000000001
1479072948366, 36.759000000000015
1479073143539, 34.09800000000001
1479073339721, 32.91300000000001
1479073486861, 29.595000000000013
1479073642583, 25.365000000000013
1479073754658, 21.877000000000013
