Time,CPU,ClientsInRoom,Rooms,Users,LocalUsers,Latency,BwUp,BwDown,InStreamBw,OutStreamBw,Streams,OutStreams
1479072368335,16.692307692307693,0,0,26,0,NaN,NaN,NaN,0.0,0.0,0,0
1479072397535,14.413219424460433,0,0,20,0,NaN,NaN,NaN,0.0,0.0,0,0
1479072427550,10.396574508623694,0,0,20,0,NaN,NaN,NaN,0.0,0.0,0,0
1479072457665,26.83560457590812,8,1,33,8,0.0,0.0,0.0,0.0,0.0,1,6
1479072487601,27.811280743183808,10,1,36,10,179.1,0.0,0.0,202.7978057907469,1419.7904326656428,1,20
1479072517621,10.988530377127645,10,1,36,10,179.1,0.0,0.0,234.58006335098335,0.5439792927382753,2,20
1479072547641,10.095457843288397,10,1,36,10,179.1,0.0,0.0,240.0637738221281,0.5459237691900476,2,20
1479072577698,25.53702578828207,10,1,36,10,800.0,0.0,0.0,97.93544752092724,979.3899852278324,4,34
1479072607716,17.74823847069966,10,1,36,10,11.6,0.0,0.0,269.5848701471539,3016.284082902698,4,34
1479072637695,19.132045720233492,10,1,36,10,332.4,0.0,0.0,281.3462050093117,3161.93244811467,4,34
1479072667712,16.654552311160405,10,1,36,10,45.4,0.0,0.0,274.07863743215347,3084.285909521811,4,34
1479072698025,18.469810956355577,10,1,36,10,206.2,0.0,0.0,279.0610797082076,3134.2163808578084,4,34
1479072727754,18.138412807286358,10,1,36,10,29.0,0.0,0.0,275.6324689292543,3127.793210294493,4,34
1479072757839,17.418226416552017,10,1,36,10,186.6,0.0,0.0,276.2158281452907,3078.3586409556187,4,34
1479072787800,17.487499059994548,10,1,36,10,121.0,0.0,0.0,277.0800941470487,3114.6546989423014,4,34
1479072817825,19.39172368117605,10,1,36,10,13.5,0.0,0.0,275.41797009117613,3127.0418661541967,4,34
1479072847835,18.950824428829147,10,1,36,10,43.5,0.0,0.0,252.33540286447365,2865.338863784323,4,34
1479072877861,17.482425970482804,10,1,36,10,36.5,0.0,0.0,259.9560050623653,2944.4666814697084,4,34
1479072907878,14.786661831346892,10,1,36,10,140.8,0.0,0.0,258.59642726502636,2917.009898059375,4,34
1479072937903,12.876164406325877,10,1,36,10,144.8,0.0,0.0,251.6979511509739,2873.825929632766,4,34
1479072967911,13.90775765897842,10,1,36,10,344.9,0.0,0.0,262.42423513565524,2946.1149461227624,4,34
1479072997967,15.465257083436196,10,1,36,10,35.4,0.0,0.0,257.31381695739424,2920.9533107247607,4,34
1479073027958,16.059978977795296,10,1,36,10,178.6,0.0,0.0,261.88938652851743,2958.1120485065985,4,34
1479073057992,14.661975324094357,10,1,36,10,13.7,0.0,0.0,253.53286067537283,2838.9831736341876,4,34
1479073087992,18.47398839661506,10,1,36,10,406.3,0.0,0.0,267.05851392590876,3034.1281941708194,4,34
1479073118049,16.309958741698495,10,1,36,10,14.7,0.0,0.0,255.36659537818377,2865.9823899705816,4,34
1479073148079,14.344783873908753,10,1,36,10,25.2,0.0,0.0,260.8733133614682,2923.884386615301,4,34
1479073178155,14.110197042591233,10,1,36,10,11.5,0.0,0.0,258.17960140850533,2903.702116153189,4,34
1479073208081,16.810569504095085,10,1,36,10,186.7,0.0,0.0,249.91841760481367,2892.7133880046576,4,34
1479073238123,17.567441130298274,10,1,36,10,11.6,0.0,0.0,269.5210715396881,3026.9125643297402,4,34
1479073268129,17.08798472999973,10,1,36,10,17.5,0.0,0.0,275.34632387269966,3110.7348716350157,4,34
1479073298134,15.841592989507468,10,1,36,10,15.6,0.0,0.0,274.7348178827285,3140.678839452578,4,34
1479073328254,17.87820626890714,10,1,36,10,17.0,0.0,0.0,278.76663891485555,3135.2462608086003,4,34
1479073358171,15.669463222087865,10,1,36,10,800.0,0.0,0.0,257.6304605749407,2897.3894289477785,4,44
1479073388374,12.320230225874289,10,1,36,10,176.5,0.0,0.0,274.993927322192,3029.1118101437996,4,44
1479073418262,15.128214159915462,10,1,36,10,92.0,0.0,0.0,271.5101390131912,3006.5402593486147,4,44
1479073448230,17.1340004915636,10,1,36,10,133.3,0.0,0.0,271.2431487477569,3011.9337162879083,4,44
1479073478313,13.904302372336147,10,1,36,10,10.8,0.0,0.0,272.50345986072534,3027.317617659716,4,44
1479073508271,15.35972111366133,10,1,36,10,151.4,0.0,0.0,273.45920563490506,3043.177399236939,4,44
1479073538304,16.61487823262527,10,1,36,10,22.1,0.0,0.0,261.81330440429804,2935.098966717318,4,44
1479073568313,15.894660338434797,10,1,36,10,225.8,0.0,0.0,277.9197896994019,3052.8865988144908,4,44
1479073598476,14.304150966888201,10,1,36,10,12.0,0.0,0.0,242.20229698536085,2675.566847847532,4,44
1479073628411,15.247826792579144,10,1,36,10,14.7,0.0,0.0,270.5120873920416,2985.1285075568558,4,44
1479073658387,16.523255232955904,10,1,36,10,59.6,0.0,0.0,264.51086314213677,2947.102197742672,4,44
1479073688391,15.069386616730085,10,1,36,10,266.7,0.0,0.0,264.2364874852188,2937.345412889241,4,44
1479073718572,17.371937193719372,10,1,36,10,57.5,0.0,0.0,215.93056518723995,2449.8696626708934,3,34
1479073748465,15.431719963636445,10,1,36,10,10.2,0.0,0.0,271.1283016727818,3054.070748017518,3,34
1479073778515,18.03062271569068,10,1,36,10,53.6,0.0,0.0,170.52719795410562,1705.5484517555988,1,10
1479073808471,15.471975107969632,10,1,36,10,14.0,0.0,0.0,269.63475038615394,2696.626908491425,1,10
