Time,Pheromone
1479051467837, 44.461
1479051492850, 44.922
1479051517878, 45.45099999999999
1479051541891, 46.99799999999999
1479051565910, 47.53999999999999
1479051589930, 47.98599999999999
1479051614950, 49.43199999999999
1479051639969, 49.89699999999999
1479051664990, 50.395999999999994
1479051690010, 51.89099999999999
1479051715029, 52.44199999999999
1479051739050, 52.925999999999995
1479051764070, 54.41
1479051789091, 54.934
1479051813109, 56.5
1479051837130, 57.053
1479051861149, 57.595
1479051885170, 59.137
1479051909190, 60.791
1479051926210, 63.506
1479051943230, 66.221
1479051960252, 66.221
1479052020372, 40.566
1479052044389, 41.135000000000005
1479052068410, 42.68000000000001
1479052092429, 43.22500000000001
1479052116449, 43.77600000000001
1479052140471, 45.31400000000001
1479052164489, 45.83100000000001
1479052188509, 47.35100000000001
1479052212530, 47.871000000000016
1479052236550, 48.421000000000014
1479052260571, 49.942000000000014
1479052284589, 50.49200000000001
1479052308609, 52.05600000000001
1479052332629, 52.62000000000001
1479052356649, 53.19100000000001
1479052380668, 54.665000000000006
1479052405690, 55.221000000000004
1479052429710, 56.874
1479052446729, 59.527
1479052463749, 62.230000000000004
1479052480769, 64.933
1479052497789, 67.635
1479052514812, 67.635
1479052574857, 40.538
1479052598870, 41.095
1479052622889, 42.616
1479052646909, 43.168
1479052670930, 43.7
1479052694949, 45.232
1479052718971, 45.783
1479052742989, 47.32
1479052767010, 47.866
1479052791031, 48.423
1479052815050, 49.980000000000004
1479052839069, 50.53
1479052863081, 52.052
1479052887099, 52.587
1479052911120, 53.13
1479052935140, 54.673
1479052959160, 55.225
1479052983179, 57.888
1479053000200, 59.598
1479053017220, 62.308
1479053034240, 65.005
1479053051261, 65.005
1479053111303, 40.565
1479053135319, 41.096
1479053159339, 42.620999999999995
1479053183359, 43.16799999999999
1479053207379, 44.71499999999999
1479053231399, 45.252999999999986
1479053255419, 45.80299999999998
