Time,CPU,ClientsInRoom,Rooms,Users,LocalUsers,Latency,BwUp,BwDown,InStreamBw,OutStreamBw,Streams,OutStreams
1479051198484,23.46938775510204,0,0,10,10,0.0,0.0,0.0,0.0,0.0,0,0
1479051227647,4.006643526037338,0,0,10,10,12.5,0.0,0.0,0.0,0.0,0,0
1479051257661,3.839717117783174,10,1,10,10,11.9,0.0,0.0,0.0,0.0,0,0
1479051287685,2.305635803475644,10,1,10,10,10.8,0.0,0.0,0.0,0.0,0,0
1479051317696,2.4565382755529446,10,1,10,10,11.4,0.0,0.0,0.0,0.0,0,0
1479051347714,3.067952125267881,10,1,10,10,10.5,0.0,0.0,0.0,0.0,0,0
1479051377736,1.8804312646794448,10,1,10,10,11.1,0.0,0.0,0.0,0.0,0,0
1479051407760,2.510416678191581,10,1,10,10,10.3,0.0,0.0,0.0,0.0,0,0
1479051437771,24.365362918390375,10,1,10,10,10.6,0.0,0.0,0.0,0.0,2,17
1479051467804,11.305358606442342,10,1,10,10,11.0,0.0,0.0,513.729728228673,4322.515080198198,2,17
1479051497816,9.127312454663434,10,1,10,10,10.4,0.0,0.0,505.92500925240563,4257.141370061958,2,17
1479051527831,7.839278366695936,10,1,10,10,24.4,0.0,0.0,513.9526498314627,4324.844026692528,2,17
1479051557849,8.399292888262933,10,1,10,10,50.9,0.0,0.0,508.9172862883811,4282.174806178775,2,17
1479051587871,12.251425648060495,10,1,10,10,210.8,0.0,0.0,508.7628096534104,4280.969433921441,2,17
1479051617894,11.197358312604397,10,1,10,10,10.0,0.0,0.0,512.8409090909091,4315.27336502783,2,17
1479051647920,10.443397811388628,10,1,10,10,10.3,0.0,0.0,504.3767134071796,4243.5368081539655,2,17
1479051677931,10.102342963517033,10,1,10,10,32.9,0.0,0.0,511.56833126205674,4304.662974070135,2,17
1479051707946,8.099353371878399,10,1,10,10,46.1,0.0,0.0,508.1555471152777,4275.400250583613,2,17
1479051737972,10.63033054349233,10,1,10,10,59.4,0.0,0.0,510.313322124648,4291.5401636838615,2,17
1479051767992,9.433924452225359,10,1,10,10,117.1,0.0,0.0,504.5790533037202,4245.241057443622,2,17
1479051798013,7.913580138846454,10,1,10,10,16.7,0.0,0.0,502.1115567782505,4223.081769003145,2,17
1479051828026,7.810720753713077,10,1,10,10,18.7,0.0,0.0,511.0410349800325,4302.336585749149,2,17
1479051858077,8.640144736308189,10,1,10,10,31.7,0.0,0.0,505.5989439090137,4253.8703334441125,2,17
1479051888066,5.856811889614449,10,1,10,10,11.6,0.0,0.0,0.0,0.0,0,0
1479051918085,3.385025947781543,10,1,10,10,10.6,0.0,0.0,0.0,0.0,0,0
