Time,Server
1478134146091,0
1478134161318,3
1478134176482,2
1478134191558,1
1478134206584,2
1478134221655,1
1478134236686,2
1478134251707,1
1478134333874,1
1478134348898,0
1478134363917,1
1478134378940,0
1478134393966,1
1478134408990,0
1478134424010,1
1478134439030,0
1478134454051,1
1478134469080,0
1478134484102,1
