Time,CPU,ClientsInRoom,Rooms,Users,LocalUsers,Latency,BwUp,BwDown,InStreamBw,OutStreamBw,Streams,OutStreams
1478784021022,68.72294372294373,0,0,10,5,12.4,0.0,0.0,0.0,0.0,0,0
1478784050739,26.047237076648845,5,1,10,5,10.2,0.0,0.0,0.0,0.0,0,0
1478784080745,6.107954545454546,5,1,10,5,10.6,0.0,0.0,0.0,0.0,0,0
1478784110765,24.728629579375845,5,1,10,5,11.6,0.0,0.0,0.0,0.0,0,0
1478784140788,6.564364876385337,5,1,10,5,10.0,0.0,0.0,0.0,0.0,0,0
1478784170808,5.937225636523266,5,1,10,5,10.4,0.0,0.0,0.0,0.0,0,0
1478784200826,7.289002557544758,5,1,10,5,11.2,0.0,0.0,0.0,0.0,0,0
1478784230850,10.294117647058822,5,1,10,5,10.8,0.0,0.0,0.0,0.0,0,0
1478784260871,6.608263032662773,5,1,10,5,11.8,0.0,0.0,245.29897186147187,971.2865259740261,1,4
1478784290888,8.415032679738562,5,1,10,5,10.0,0.0,0.0,299.08690725244077,1184.1875871687587,1,4
1478784320902,9.526209677419354,5,1,10,5,11.0,0.0,0.0,225.25193403908793,869.6432206840392,1,4
1478784350919,11.99436763952893,5,1,10,5,10.0,0.0,0.0,243.0747239747634,961.4550473186118,1,4
1478784380939,6.453291699193339,5,1,10,5,12.6,0.0,0.0,319.58122074882994,1297.3503315132605,1,4
1478784410964,7.081653225806452,5,1,10,5,12.4,0.0,0.0,237.45919738863284,940.2001728110599,1,4
1478784440981,14.826602282704126,5,1,10,5,10.4,0.0,0.0,232.9894746646796,923.6412711034989,1,4
1478784470998,7.246376811594203,5,1,10,5,10.0,0.0,0.0,239.46248128742513,947.639876497006,1,4
1478784501021,10.392888498683057,8,1,13,8,10.75,0.0,0.0,240.09569156804733,951.0100776627219,1,4
1478784531046,3.6874451273046533,10,1,15,10,10.0,0.0,0.0,251.458484081042,996.1672395079595,1,4
1478784561061,17.563025210084035,10,1,15,10,10.0,0.0,0.0,277.6279422253923,1100.3142831669045,1,4
1478784591079,7.603730491054435,10,1,15,10,11.8,0.0,0.0,206.58986581920905,823.5677083333335,1,4
1478784621102,11.90336463223787,10,1,15,10,11.1,0.0,0.0,276.903685674548,1096.1291090780016,1,4
1478784651123,4.920634920634921,10,1,15,10,11.5,0.0,0.0,226.00911458333334,894.4552951388889,1,4
1478784681144,18.918918918918916,10,1,15,10,16.1,0.0,0.0,224.4847074468085,888.4744847074469,1,4
1478784711161,5.237525632262474,10,1,15,10,10.2,0.0,0.0,0.0,0.0,0,0
1478784741182,4.554655870445344,10,1,15,10,10.4,0.0,0.0,0.0,0.0,0,0
1478784771199,2.5724275724275727,10,1,15,10,10.4,0.0,0.0,0.0,0.0,0,0
1478784801221,7.692307692307692,10,1,15,10,10.6,0.0,0.0,235.95348465473145,933.8634910485933,1,4
1478784831246,16.875,10,1,15,10,10.5,0.0,0.0,279.89634900990103,1108.2920792079208,1,4
1478784861260,9.669117647058822,10,1,15,10,10.0,0.0,0.0,212.6204865361077,841.3402692778458,1,4
1478784891287,23.214285714285715,10,1,15,10,10.4,0.0,0.0,261.1102853745541,1034.4827586206898,1,4
1478784921301,13.763066202090593,10,1,15,10,10.3,0.0,0.0,317.5595238095238,1258.482142857143,1,4
1478784951327,6.128216569983638,10,1,15,10,10.7,0.0,0.0,256.3920454545455,1015.5035137559809,1,4
1478784981341,19.76010101010101,10,1,15,10,10.8,0.0,0.0,230.15715317919074,910.8562138728324,1,4
1478785011374,48.69505494505494,10,1,15,10,10.3,0.0,0.0,261.4277652370203,1034.7241817155755,1,4
1478785041388,15.76225740551583,10,1,15,10,10.3,0.0,0.0,215.37956305309734,851.8044800884957,1,4
1478785071403,1.6729088639201,10,1,15,10,12.0,0.0,0.0,269.4628692560175,1079.0481400437639,1,4
1478785101421,5.525030525030525,10,1,15,10,10.8,0.0,0.0,229.28100987925356,907.5192096597145,1,4
1478785131439,13.586956521739133,10,1,15,10,12.7,0.0,0.0,245.7625679347826,973.1317934782609,1,4
1478785161460,17.31359649122807,10,1,15,10,10.7,0.0,0.0,254.4387268266085,1007.3865185387131,1,4
1478785191481,11.783071230342276,10,1,15,10,10.5,0.0,0.0,233.98186563169165,926.1911134903639,1,4
1478785221500,14.155736736381897,10,1,15,10,24.0,0.0,0.0,226.57912234042556,897.4734042553192,1,4
1478785251520,3.1359649122807016,10,1,15,10,10.0,0.0,0.0,0.0,0.22857889237199583,1,4
1478785281548,7.829625610417796,10,1,15,10,10.2,0.0,0.0,0.0,0.2265079409776977,1,4
1478785311561,5.208333333333333,10,1,15,10,10.7,0.0,0.0,0.0,0.0,0,0
1478785341585,7.829625610417796,10,1,15,10,18.3,0.0,0.0,245.2898784901758,971.1091003102379,1,4
1478785371599,8.860553445469343,10,1,15,10,10.6,0.0,0.0,259.0867099898063,1025.388634046891,1,4
1478785401618,4.990499049904991,10,1,15,10,10.0,0.0,0.0,221.85316866267465,877.744510978044,1,4
1478785431640,10.45049504950495,10,1,15,10,11.2,0.0,0.0,251.90224198396794,996.7610160887341,1,4
1478785461658,6.391962725684333,10,1,15,10,17.0,0.0,0.0,301.64376840039256,1195.235831697743,1,4
1478785491677,24.853407670864176,10,1,15,10,10.3,0.0,0.0,250.31702898550722,1006.544384057971,1,4
1478785521699,6.824671616219302,10,1,15,10,11.5,0.0,0.0,233.0577761627907,922.3292151162791,1,4
1478785551721,15.949567977429025,10,1,15,10,11.8,0.0,0.0,258.42947193149377,1023.0137963843957,1,4
1478785581748,11.276670781167342,10,1,15,10,10.2,0.0,0.0,241.1516690009337,954.3359010270775,1,4
