Time,Pheromone
1479043461086, 44.271
1479043476104, 43.271
1479043491124, 45.542
1479043506143, 47.675000000000004
1479043521164, 46.675000000000004
1479043536184, 48.909000000000006
1479043551204, 51.14300000000001
1479043566224, 53.28300000000001
1479043581244, 55.42300000000001
1479043596264, 54.42300000000001
1479043611284, 56.56800000000001
1479043626304, 58.84000000000001
1479043641323, 61.11200000000001
1479043656343, 63.19800000000001
1479043671364, 62.19800000000001
1479043686384, 41.0
1479043701404, 40.0
1479043716424, 39.0
1479043731444, 38.0
1479043746464, 40.233
1479043761484, 42.465999999999994
1479043776504, 41.465999999999994
1479043791523, 43.306999999999995
1479043806543, 45.519999999999996
1479043821564, 47.733
1479043836584, 46.733
1479043851604, 48.715999999999994
1479043866624, 50.961999999999996
1479043881643, 53.208
1479043896664, 55.107
1479043911683, 54.107
1479043926704, 56.775999999999996
1479043941724, 59.44499999999999
1479043956744, 62.13099999999999
1479043971764, 64.817
1479043986784, 41.0
1479044001804, 40.0
1479044016824, 39.0
1479044031844, 38.0
1479044046864, 39.854
1479044061884, 38.854
1479044076904, 41.004
1479044091923, 43.153999999999996
1479044106944, 44.882999999999996
1479044121964, 43.882999999999996
1479044136984, 45.74999999999999
1479044152004, 47.61699999999999
1479044167023, 46.61699999999999
1479044182044, 48.78099999999999
1479044197064, 50.648999999999994
1479044212083, 52.516999999999996
1479044227104, 51.516999999999996
1479044242123, 52.824999999999996
1479044257143, 51.824999999999996
1479044272164, 53.818999999999996
1479044287184, 56.071
1479044302204, 58.323
1479044317224, 60.549
1479044332244, 59.549
1479044347264, 61.544
1479044362284, 63.539
1479044377304, 62.539
1479044392324, 41.0
1479044407344, 40.0
1479044422364, 39.0
1479044437383, 38.0
1479044452404, 40.014
1479044467424, 42.736000000000004
1479044482444, 45.458000000000006
1479044497464, 48.062000000000005
1479044512484, 50.666000000000004
1479044527504, 53.336000000000006
1479044542524, 52.336000000000006
1479044557544, 54.476000000000006
1479044572564, 56.61600000000001
1479044587584, 58.706
1479044602603, 57.706
1479044617624, 59.957
1479044632644, 62.208
1479044647663, 64.271
1479044662684, 41.0
1479044677703, 40.0
1479044692724, 39.0
1479044707744, 38.0
1479044722763, 39.706
1479044737784, 38.706
1479044752803, 40.892
1479044767824, 42.806000000000004
1479044782843, 41.806000000000004
1479044797864, 43.867000000000004
1479044812884, 45.928000000000004
1479044827904, 48.08200000000001
1479044842923, 47.08200000000001
1479044857944, 49.34900000000001
1479044872964, 51.616000000000014
1479044887984, 53.747000000000014
1479044903004, 55.823000000000015
1479044918024, 54.823000000000015
1479044933044, 56.899000000000015
1479044948063, 59.049000000000014
1479044963084, 61.29100000000001
1479044978103, 60.29100000000001
1479044993124, 62.53300000000001
1479045008144, 41.0
1479045023164, 40.0
1479045038183, 39.0
1479045053203, 38.0
1479045068223, 40.641
1479045083244, 43.282
1479045098263, 45.471999999999994
1479045113284, 44.471999999999994
1479045128293, 46.54299999999999
1479045143314, 48.61399999999999
1479045158334, 50.94299999999999
1479045173354, 53.099999999999994
1479045188373, 52.099999999999994
1479045203394, 54.25699999999999
1479045218413, 56.37599999999999
1479045233433, 58.61999999999999
1479045248453, 57.61999999999999
1479045263474, 59.86399999999999
1479045278494, 61.96999999999999
1479045293514, 64.076
