Time,CPU,ClientsInRoom,Rooms,Users,LocalUsers,Latency,BwUp,BwDown,InStreamBw,OutStreamBw,Streams,OutStreams
1479065832959,2.0,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1479065862237,11.49576257935391,0,0,7,4,0.0,0.0,0.0,0.0,0.0,0,0
1479065892239,10.120363430861062,0,0,17,9,6.222222222222222,0.0,0.0,0.0,0.0,0,0
1479065922290,8.384552622437333,0,0,27,14,8.285714285714286,0.0,0.0,0.0,0.0,0,0
1479065952291,5.303907101453468,0,0,30,15,11.2,0.0,0.0,0.0,0.0,0,0
1479065982313,9.667520686004105,15,1,30,15,10.6,0.0,0.0,0.0,0.0,0,0
1479066012331,4.240196078431373,15,1,30,15,11.133333333333333,0.0,0.0,0.0,0.0,0,0
1479066042343,6.706215216912363,15,1,30,15,10.733333333333333,0.0,0.0,0.0,0.0,0,0
1479066072370,4.854083124176596,15,1,30,15,10.466666666666667,0.0,0.0,0.0,0.0,0,0
1479066102394,4.374369343199609,15,1,30,15,10.733333333333333,0.0,0.0,0.0,0.0,0,0
1479066132399,4.769309940400681,15,1,30,15,10.733333333333333,0.0,0.0,0.0,0.0,0,0
1479066162428,37.55840061607325,15,1,30,15,10.6,0.0,0.0,0.0,0.0,6,81
1479066192442,19.818989896032345,15,1,30,15,146.33333333333334,0.0,0.0,315.9894512581683,4543.4489194424505,6,87
1479066222453,12.658595345282592,15,1,30,15,14.8,0.0,0.0,336.4702485701716,4870.0447452280205,6,87
1479066252474,12.371996895431685,15,1,30,15,10.066666666666666,0.0,0.0,315.56092344003537,4572.692321876384,6,87
1479066282497,14.794479683868666,15,1,30,15,201.73333333333332,0.0,0.0,321.16438166756797,4651.926834963864,6,87
1479066312532,14.554082784859057,15,1,30,15,11.0,0.0,0.0,324.45412660256414,4677.245047617542,6,87
1479066342534,12.42989835590075,15,1,30,15,21.933333333333334,0.0,0.0,317.4914907261247,4596.063844218629,6,87
1479066372557,14.17702863070707,15,1,30,15,14.533333333333333,0.0,0.0,325.33270401123536,4713.8889825498445,6,87
1479066402570,11.96315293795935,15,1,30,15,49.333333333333336,0.0,0.0,319.0609792432218,4608.971657896037,6,87
1479066432592,11.982063097833509,15,1,30,15,30.133333333333333,0.0,0.0,335.76523390941594,4849.0227391239605,6,87
1479066462616,11.611433949162144,15,1,30,15,26.266666666666666,0.0,0.0,326.8884054912864,4705.858463457626,6,87
1479066492636,9.218474500053315,15,1,30,15,42.53333333333333,0.0,0.0,271.07961043158315,3899.8681601780013,6,87
1479066522659,9.938694047093428,15,1,30,15,53.13333333333333,0.0,0.0,331.8861423989259,4788.396274907074,6,87
1479066552670,14.22101659715411,15,1,30,15,26.133333333333333,0.0,0.0,318.8595181202708,4606.493537808641,6,87
1479066582694,11.097769550362985,15,1,30,15,28.866666666666667,0.0,0.0,331.9196761793392,4794.791859747836,6,87
1479066612715,11.586424879286508,15,1,30,15,48.333333333333336,0.0,0.0,330.69779272663914,4781.30445063972,6,87
1479066642747,10.634521980987174,15,1,30,15,66.4,0.0,0.0,316.83349912956976,4585.737610547985,6,87
1479066672770,9.052937255434447,15,1,30,15,41.6,0.0,0.0,324.34716289468423,4693.258283997801,6,87
1479066702779,9.284574940522981,15,1,30,15,158.86666666666667,0.0,0.0,337.42429445554444,4878.986988401382,6,87
1479066732792,13.724829161912139,15,1,30,15,26.866666666666667,0.0,0.0,323.8847015206263,4689.099276698779,6,87
1479066762813,9.976859826942189,15,1,30,15,105.06666666666666,0.0,0.0,327.229036896569,4731.141394604533,6,87
1479066792838,10.68393472400421,15,1,30,15,10.533333333333333,0.0,0.0,326.55653985143545,4730.287615681119,6,87
1479066822868,12.163142823520182,15,1,30,15,10.2,0.0,0.0,332.9476665327037,4801.1297054173965,6,87
1479066852893,10.827817304402204,15,1,30,15,257.3333333333333,0.0,0.0,318.5442548536364,4617.684966301176,6,87
1479066882895,10.016969889660302,15,1,30,15,15.466666666666667,0.0,0.0,335.6287754845206,4836.8565344698145,6,87
1479066912913,10.20720675807538,15,1,30,15,28.133333333333333,0.0,0.0,268.2539308176101,3868.933569182389,6,87
1479066942946,11.88536319444609,15,1,30,15,17.933333333333334,0.0,0.0,330.39214454440366,4771.298358420867,6,87
1479066972961,9.288318738956969,15,1,30,15,10.466666666666667,0.0,0.0,343.9918463239359,4942.591223741999,6,87
1479067002973,12.27157943067034,15,1,30,15,24.066666666666666,0.0,0.0,327.85274502162326,4742.430305050517,6,87
1479067033013,10.571985865074476,15,1,30,15,20.2,0.0,0.0,329.70702536886483,4772.5772859580375,6,87
1479067063018,9.298107247193919,15,1,30,15,12.866666666666667,0.0,0.0,342.3692646984798,4933.045999695559,6,87
1479067093036,8.991172814620707,15,1,30,15,13.266666666666667,0.0,0.0,320.6643612872383,4632.803944448004,6,87
1479067123049,9.351916213532096,15,1,30,15,154.8,0.0,0.0,334.1417591936871,4835.987689058628,6,87
1479067153073,12.10790469301654,15,1,30,15,17.933333333333334,0.0,0.0,331.1309055617578,4793.310492362727,6,87
1479067183103,9.265138756681553,15,1,30,15,10.266666666666667,0.0,0.0,324.2565747782003,4670.542178233578,6,87
1479067213124,9.904752701210747,15,1,30,15,12.333333333333334,0.0,0.0,305.7498128362603,4415.714861823094,6,87
1479067243149,9.783792804466618,15,1,30,15,96.53333333333333,0.0,0.0,322.3962297057331,4647.4556855656965,6,87
1479067273157,10.418865682891349,15,1,30,15,10.533333333333333,0.0,0.0,328.09715929338694,4720.658281576134,6,87
1479067303177,10.263863179975823,15,1,30,15,23.6,0.0,0.0,341.13771527493867,4933.556619864063,6,87
1479067333190,15.604221792294718,15,1,30,15,88.8,0.0,0.0,323.5137682085356,4677.219364937386,6,87
1479067363211,9.880657360619026,15,1,30,15,11.733333333333333,0.0,0.0,327.2007730044062,4718.215637488468,6,87
1479067393250,10.20808810796711,15,1,30,15,32.8,0.0,0.0,333.24307801910044,4819.740215454282,6,87
1479067423257,10.849202882725487,15,1,30,15,14.066666666666666,0.0,0.0,322.3105417502701,4642.604313321265,6,87
1479067453261,11.441842219205464,15,1,30,15,13.866666666666667,0.0,0.0,344.76792054752224,4993.040591390936,6,87
1479067483279,7.675065999035111,15,1,30,15,11.866666666666667,0.0,0.0,195.16212043232113,2836.4321777779237,6,87
1479067513303,10.311955229101086,15,1,30,15,11.133333333333333,0.0,0.0,318.4632033231534,4605.807026114189,6,87
1479067543319,11.470847342332547,15,1,30,15,10.733333333333333,0.0,0.0,272.63833346275305,3952.1268507014547,6,87
1479067573348,9.632328819809729,15,1,30,15,13.466666666666667,0.0,0.0,338.34923589850035,4885.422882829123,6,87
1479067603374,12.689355334053554,15,1,30,15,10.666666666666666,0.0,0.0,324.76458278838606,4686.249346063303,6,87
1479067633401,11.347742810046041,15,1,30,15,12.4,0.0,0.0,333.72350750183614,4807.77815483685,6,87
1479067663404,10.36388089812082,15,1,30,15,87.26666666666667,0.0,0.0,337.76168859303607,4887.79148413964,6,87
1479067693423,10.040158328177995,15,1,30,15,19.533333333333335,0.0,0.0,325.61454180654636,4694.8178667908105,6,87
1479067723460,9.544998411395172,15,1,30,15,11.133333333333333,0.0,0.0,322.1212001682971,4657.316141977164,6,87
1479067753461,10.354606254506518,15,1,30,15,302.46666666666664,0.0,0.0,334.44526160958185,4826.528974580589,6,87
1479067783485,11.863141568773875,15,1,30,15,22.133333333333333,0.0,0.0,321.95391248425034,4636.946629327303,6,87
1479067813506,10.985880763471325,15,1,30,15,11.866666666666667,0.0,0.0,310.3080242379728,4478.074504223282,6,87
1479067843519,8.870624231334553,15,1,30,15,31.466666666666665,0.0,0.0,343.8544232886047,4965.6504710923555,6,87
1479067873553,9.731230531196935,15,1,30,15,159.0,0.0,0.0,317.74434883964585,4582.92462376969,6,87
1479067903565,12.942139076207415,15,1,30,15,67.2,0.0,0.0,323.7652833526988,4671.836626571249,6,87
