Time,AverageCPU,Sessions,Pheromone
34500.01,4,0.45499999999999996,480.75,32.55939999999939
34560.01,4,0.575,485.5,31.7333999999994
34620.01,4,0.5175,488.5,32.93819999999937
34680.01,4,0.735,491.5,31.93819999999937
34740.01,4,0.6900000000000001,494.25,32.28539999999934
34800.01,4,0.6725000000000001,498.0,31.285399999999346
34860.01,4,0.6275,502.0,31.426999999999335
34920.01,4,0.8275,504.5,30.460999999999363
34980.01,4,0.64,506.25,31.440599999999343
35040.01,4,0.45499999999999996,510.0,30.690599999999343
35100.01,4,0.6975,512.5,31.835199999999585
35160.01,4,0.7949999999999999,516.75,31.103999999999594
35220.01,4,0.8525,520.75,31.034799999999585
35280.01,4,0.67,524.75,30.284799999999585
35340.01,4,0.5925,526.5,31.11319999999956
35400.01,4,0.6775,528.75,30.36319999999956
35460.01,4,0.7250000000000001,531.75,30.821199999999543
35520.01,4,0.7225,535.25,30.257999999999548
35580.01,4,0.6099999999999999,538.75,31.127199999999526
35640.01,4,0.5824999999999999,542.75,30.513599999999535
35700.01,4,0.6825,546.0,30.124399999999525
35760.01,4,0.8475,548.5,29.624399999999525
35820.01,4,0.7125,552.25,30.777199999999496
35880.01,4,0.4725,554.5,30.277199999999496
35940.01,4,0.625,557.75,31.411999999999463
36000.01,4,0.545,559.5,30.661999999999463
36060.01,4,0.6825,563.5,31.276799999999426
36120.01,4,0.5925,567.75,30.526799999999426
36180.01,4,0.7025,572.5,30.742399999999396
36240.01,4,0.7525,578.0,29.992399999999396
36300.01,4,0.63,582.25,31.031599999999383
36360.01,4,0.775,586.5,30.056799999999388
36420.01,4,0.715,590.0,31.17039999999943
36480.01,4,0.7550000000000001,594.25,30.42039999999943
36540.01,4,0.6625,598.75,30.87399999999939
36600.01,4,0.6825,602.5,29.8951999999994
36660.01,4,0.62,605.25,31.256799999999373
36720.01,4,0.5975,611.5,30.506799999999373
36780.01,4,0.32,615.0,32.237599999999354
36840.01,4,0.6425000000000001,617.75,31.237599999999354
36900.01,4,0.73,621.25,31.620399999999336
36960.01,4,0.7375,626.0,30.870399999999336
37020.01,4,0.745,631.5,31.125599999999316
37080.01,4,0.5850000000000001,634.75,30.625599999999316
37140.01,4,0.78,640.0,31.977199999999296
37200.01,4,0.81,643.5,31.477199999999296
37260.01,4,0.7225,646.5,32.03039999999925
37320.01,4,0.7475,650.5,31.527199999999258
37380.01,4,0.7675000000000001,655.0,32.01879999999922
37440.01,4,0.92,658.25,31.26879999999922
37500.01,4,0.7224999999999999,664.0,31.947199999999214
37560.01,4,0.7374999999999999,667.25,31.382399999999244
37620.01,4,0.7475,671.75,31.48159999999922
37680.01,4,0.6075,675.25,30.98159999999922
37740.01,4,0.7575,679.75,31.4167999999992
37800.01,4,0.565,684.0,30.9167999999992
37860.01,4,0.6675,688.75,31.851999999999165
37920.01,4,0.7725000000000001,692.5,31.351999999999165
37980.01,4,0.685,697.0,31.777999999999146
38040.01,4,0.545,702.75,31.10199999999915
38100.01,4,0.57,707.5,31.693999999999143
38160.01,4,0.5475,712.5,30.943999999999143
38220.01,4,0.665,717.25,31.782799999999124
38280.01,4,0.6799999999999999,720.25,31.18999999999913
38340.01,4,0.5275,725.0,32.10239999999911
38400.01,4,0.8425,730.25,31.602399999999108
38460.01,4,0.865,735.5,31.469999999999096
38520.01,4,0.7225,739.5,30.969999999999096
38580.01,4,0.7025,744.25,31.646799999999075
38640.01,4,0.6825,747.5,31.131599999999082
38700.01,4,0.575,751.5,32.15399999999906
38760.01,4,0.4825,756.25,31.330399999999074
38820.01,4,0.79,759.75,31.237599999999034
38880.01,4,0.865,764.25,30.33039999999906
38940.01,4,0.7875000000000001,769.75,30.580399999999024
39000.01,4,0.685,772.25,29.830399999999045
39060.01,4,0.6675,776.75,30.271199999999016
39120.01,4,0.7,782.75,29.521199999999016
39180.01,4,0.7825,787.0,30.39279999999899
39240.01,4,0.7749999999999999,790.75,29.89279999999899
39300.01,4,0.765,795.25,30.618799999998956
39360.01,4,0.8875,801.5,29.868799999998956
39420.01,4,0.48,806.0,30.833599999998935
39480.01,4,0.68,810.75,29.853599999998952
39540.01,4,0.775,814.75,30.295599999998963
39600.01,4,0.64,820.25,29.795599999998963
39660.01,4,0.5599999999999999,825.25,30.660399999998923
39720.01,4,0.6,829.0,29.860399999998947
39780.01,4,0.8025,833.0,30.32839999999892
39840.01,4,0.515,838.0,29.57839999999892
39900.01,4,0.7200000000000001,843.5,30.031999999998877
39960.01,4,0.6625,847.5,29.080799999998895
40020.01,4,0.8725,851.75,28.851999999998867
40080.01,4,0.5325,857.0,28.27239999999889
40140.01,4,0.8725,859.75,28.38879999999886
40200.01,4,0.7225,865.0,27.88879999999886
40260.01,4,0.8075,869.25,28.469999999998834
40320.01,4,0.6825,874.25,27.969999999998834
40380.01,4,0.7749999999999999,877.0,28.05519999999879
40440.01,4,0.715,881.25,27.30519999999879
40500.01,4,0.7075,884.75,27.359199999998765
40560.01,4,0.7875,888.0,26.859199999998765
40620.01,4,0.6025,893.0,27.82999999999874
40680.01,4,0.7525000000000001,897.75,27.07999999999874
40740.01,4,0.8175,903.5,27.4787999999987
40800.01,4,0.69,907.0,26.7287999999987
40860.01,4,0.9325,910.5,26.59119999999868
40920.01,4,0.7475,915.0,26.09119999999868
40980.01,4,0.645,917.5,26.59119999999868
41040.01,4,0.8175,920.75,26.09119999999868
41100.01,4,0.7425,924.5,26.947599999998644
41160.01,4,0.5325,929.25,26.417199999998658
41220.01,4,0.5375000000000001,932.75,27.65359999999862
41280.01,4,0.7775000000000001,934.5,26.90359999999862
41340.01,4,0.565,940.75,26.513599999998576
41400.01,4,0.5800000000000001,945.0,25.763599999998576
41460.01,4,0.78,948.25,25.21359999999858
41520.01,4,0.8200000000000001,951.5,24.46359999999858
41580.01,4,0.815,955.5,24.749599999998544
41640.01,4,0.68,958.25,23.88119999999857
41700.01,4,0.7475,962.25,24.556799999998532
41760.01,4,0.5,967.25,23.806799999998532
41820.01,4,0.695,972.0,23.96079999999851
41880.01,4,0.395,975.0,23.22439999999853
41940.01,4,0.7775000000000001,980.5,23.783599999998508
42000.01,4,0.8099999999999999,985.25,23.283599999998508
42060.01,4,0.5875,990.0,23.89319999999846
42120.01,4,0.5625,996.0,22.89319999999846
42180.01,4,0.29,998.5,24.172399999998433
42240.01,4,0.8075,1004.0,23.406799999998466
42300.01,4,0.4724999999999999,1007.0,24.802399999998443
42360.01,4,0.6425000000000001,1010.5,24.302399999998443
42420.01,4,0.83,1014.75,24.188399999998403
42480.01,4,0.6775,1019.25,23.686399999998432
42540.01,4,0.7025,1021.75,24.31879999999842
42600.01,4,0.6775,1025.5,23.81879999999842
42660.01,4,0.6925,1029.75,24.29319999999841
42720.01,4,0.54,1034.25,23.54319999999841
42780.01,4,0.64,1038.75,24.416799999998375
42840.01,4,0.66,1043.0,23.837999999998395
42900.01,4,0.7125,1047.75,24.51679999999837
42960.01,4,0.63,1052.0,23.951199999998384
43020.01,4,0.6375,1056.0,24.99559999999837
43080.01,4,0.78,1060.75,23.99559999999837
43140.01,4,0.6699999999999999,1064.5,24.541199999998355
43200.01,4,0.71,1067.75,23.541199999998355
43260.01,4,0.8825,1073.25,22.973999999998306
43320.01,4,0.6074999999999999,1077.25,21.973999999998306
43380.01,4,0.6000000000000001,1080.25,22.67079999999826
43380.01,4,0.6000000000000001,1080.25,22.67079999999826
43380.01,0,NaN,NaN,NaN
43500.01,7,0.31857142857142856,621.0,64.07782857142857
43560.01,7,0.3157142857142857,623.2857142857143,63.07782857142856
43620.01,7,0.2742857142857143,625.4285714285714,64.90548571428566
43680.01,7,0.23857142857142857,627.8571428571429,63.90548571428566
43740.01,7,0.25857142857142856,630.0,65.81039999999992
43800.01,7,0.3242857142857143,632.4285714285714,64.81039999999992
43860.01,5,0.26399999999999996,634.2857142857143,67.20125714285702
43920.01,7,0.16571428571428573,637.8571428571429,66.20125714285702
43980.01,7,0.45714285714285713,641.0,67.148457142857
44040.01,7,0.27285714285714285,643.4285714285714,66.148457142857
44100.01,7,0.21857142857142856,645.4285714285714,68.13565714285696
44160.01,7,0.31285714285714283,648.0,67.13565714285696
44220.01,7,0.2357142857142857,650.5714285714286,68.63554285714264
44280.01,7,0.2571428571428572,653.8571428571429,67.63554285714264
44340.01,7,0.2885714285714286,657.0,69.35622857142833
44400.01,7,0.3042857142857143,659.5714285714286,68.35622857142833
44460.01,7,0.3757142857142857,662.8571428571429,69.6755428571426
44520.01,7,0.22142857142857145,665.7142857142857,68.6755428571426
44580.01,6,0.34166666666666673,668.5714285714286,70.70937142857115
44640.01,7,0.24285714285714288,670.7142857142857,69.70937142857115
44700.01,7,0.39571428571428563,673.8571428571429,71.09542857142827
44760.01,7,0.2057142857142857,675.8571428571429,70.09542857142827
44820.01,6,0.165,678.4285714285714,72.31942857142825
44880.01,7,0.2757142857142857,681.2857142857143,71.31942857142825
44940.01,7,0.4242857142857143,683.8571428571429,72.77771428571391
45000.01,7,0.3057142857142857,686.0,71.77771428571391
45060.01,6,0.06999999999999999,687.7142857142857,74.3390857142853
45120.01,7,0.16571428571428573,690.2857142857143,73.3390857142853
45180.01,7,0.32285714285714284,693.4285714285714,74.8679999999996
45240.01,7,0.2542857142857143,695.5714285714286,73.8679999999996
45300.01,7,0.22285714285714286,697.5714285714286,75.76011428571385
45360.01,7,0.25285714285714284,701.0,74.76011428571385
45420.01,7,0.3442857142857143,703.2857142857143,76.3500571428567
45480.01,7,0.15714285714285717,706.8571428571429,75.3500571428567
45540.01,7,0.18714285714285714,710.1428571428571,77.33679999999949
45600.01,7,0.27999999999999997,712.5714285714286,76.33679999999949
45660.01,7,0.31857142857142856,714.2857142857143,77.95965714285663
45720.01,7,0.34,715.5714285714286,76.95965714285663
45780.01,7,0.2657142857142857,717.5714285714286,78.82205714285658
45840.01,7,0.4028571428571429,721.0,77.82205714285658
45900.01,7,0.2657142857142857,723.7142857142857,79.79165714285656
45960.01,7,0.25857142857142856,725.4285714285714,78.79165714285656
46020.01,7,0.35714285714285715,727.7142857142857,80.17679999999937
46080.01,7,0.39999999999999997,730.4285714285714,79.17679999999937
46140.01,7,0.3242857142857143,732.8571428571429,80.76719999999935
46200.01,7,0.36,734.5714285714286,79.76719999999935
46260.01,7,0.37000000000000005,736.7142857142857,81.09291428571359
46320.01,7,0.21,739.5714285714286,80.09291428571359
46380.01,7,0.22428571428571428,741.4285714285714,81.92788571428501
46440.01,7,0.38,743.1428571428571,80.92788571428501
46500.01,7,0.17142857142857146,745.8571428571429,82.79028571428499
46560.01,7,0.3485714285714285,749.5714285714286,81.79028571428499
46620.01,7,0.32857142857142857,751.2857142857143,82.96514285714211
46680.01,7,0.2642857142857143,752.7142857142857,81.96514285714211
46740.01,7,0.29571428571428576,755.8571428571429,83.34091428571352
46800.01,7,0.2628571428571429,758.8571428571429,82.34091428571352
46860.01,7,0.23285714285714285,759.7142857142857,84.44377142857061
46920.01,7,0.28285714285714286,761.7142857142857,83.44377142857061
46980.01,7,0.2928571428571428,763.2857142857143,85.08125714285632
47040.01,7,0.3614285714285715,764.1428571428571,84.08125714285632
47100.01,7,0.24285714285714285,765.2857142857143,86.035542857142
47160.01,7,0.21857142857142858,767.2857142857143,85.03554285714199
47220.01,7,0.22857142857142862,768.4285714285714,86.97474285714195
47280.01,7,0.3271428571428571,769.1428571428571,85.97474285714195
47340.01,7,0.3157142857142857,770.5714285714286,87.82525714285622
47400.01,7,0.23714285714285713,771.8571428571429,86.82525714285622
47460.01,7,0.22285714285714284,772.5714285714286,88.77542857142761
47520.01,7,0.31000000000000005,773.1428571428571,87.77542857142761
47580.01,7,0.2714285714285714,774.8571428571429,89.11028571428474
47640.01,7,0.3585714285714286,776.5714285714286,88.11028571428474
47700.01,7,0.24571428571428572,777.2857142857143,89.71005714285614
47760.01,7,0.25,778.2857142857143,88.71005714285614
47820.01,7,0.24714285714285716,779.5714285714286,90.58091428571325
47880.01,7,0.22571428571428573,781.1428571428571,89.58091428571325
47940.01,7,0.27714285714285714,782.4285714285714,91.28468571428463
48000.01,7,0.3242857142857143,783.5714285714286,90.28468571428463
48060.01,7,0.22000000000000003,783.8571428571429,92.4903999999989
48120.01,7,0.31714285714285717,785.5714285714286,91.4903999999989
48180.01,7,0.28285714285714286,786.4285714285714,93.04102857142743
48240.01,7,0.2971428571428572,787.8571428571429,92.04102857142743
48300.01,7,0.3071428571428572,789.0,93.84719999999884
48360.01,7,0.19285714285714287,790.1428571428571,92.84719999999884
48420.01,7,0.3385714285714285,792.1428571428571,94.28514285714168
48480.01,7,0.3357142857142857,793.4285714285714,93.28514285714168
48540.01,7,0.2542857142857143,794.5714285714286,94.9870857142845
48600.01,7,0.2842857142857143,796.0,93.9870857142845
48660.01,7,0.3285714285714286,797.5714285714286,95.53999999999873
48720.01,7,0.3614285714285714,799.1428571428571,94.53999999999873
48780.01,7,0.2871428571428571,800.2857142857143,96.240114285713
48840.01,7,0.2285714285714286,801.4285714285714,95.240114285713
48900.01,7,0.3028571428571428,802.5714285714286,96.74479999999868
48960.01,7,0.36428571428571427,804.1428571428571,95.74479999999868
49020.01,7,0.27999999999999997,805.1428571428571,97.26799999999866
49080.01,7,0.2885714285714286,807.0,96.26799999999866
49140.01,7,0.2914285714285714,808.1428571428571,98.20559999999861
49200.01,7,0.4,809.1428571428571,97.20559999999861
49260.01,7,0.2714285714285714,810.2857142857143,98.93817142857002
49320.01,7,0.3514285714285714,811.7142857142857,97.93817142857002
49380.01,7,0.3228571428571429,813.0,99.26594285714141
49440.01,7,0.25857142857142856,814.4285714285714,98.26594285714141
49500.01,7,0.42714285714285716,815.2857142857143,99.77451428571281
49560.01,7,0.1957142857142857,816.2857142857143,98.77451428571281
49620.01,7,0.3242857142857143,817.1428571428571,100.45062857142706
49620.01,7,0.3242857142857143,817.1428571428571,100.45062857142706
49620.01,0,NaN,NaN,NaN
49740.01,5,0.388,609.0,63.824159999999985
49800.01,5,0.418,610.8,62.824159999999985
49860.01,5,0.49800000000000005,612.2,64.17423999999995
49920.01,5,0.414,613.8,63.174239999999955
49980.01,5,0.386,615.8,64.19407999999996
50040.01,5,0.438,616.2,63.19407999999994
50100.01,5,0.506,618.4,64.42479999999992
50160.01,5,0.27999999999999997,620.4,63.42479999999991
50220.01,5,0.584,621.8,64.23439999999991
50280.01,5,0.41200000000000003,622.6,63.2343999999999
50340.01,5,0.508,624.8,64.14223999999987
50400.01,5,0.516,626.4,63.14223999999988
50460.01,5,0.434,629.0,64.47983999999988
50520.01,5,0.5040000000000001,631.8,63.479839999999875
50580.01,5,0.45600000000000007,634.8,64.67279999999985
50640.01,5,0.29400000000000004,636.8,63.67279999999986
50700.01,5,0.364,640.0,65.07823999999984
50760.01,5,0.5279999999999999,642.6,64.07823999999984
50820.01,5,0.6799999999999999,646.0,64.52047999999982
50880.01,5,0.45199999999999996,648.6,63.520479999999814
50940.01,5,0.426,651.0,65.05199999999978
51000.01,5,0.422,655.6,64.05199999999978
51060.01,5,0.31,658.2,65.42639999999979
51120.01,5,0.4119999999999999,661.0,64.42639999999979
51180.01,5,0.5880000000000001,664.0,64.99151999999974
51240.01,5,0.388,668.0,63.99151999999973
51300.01,5,0.27599999999999997,671.0,65.5524799999997
51360.01,5,0.4640000000000001,673.6,64.5524799999997
51420.01,5,0.6,676.0,65.19727999999971
51480.01,5,0.36,678.6,64.19727999999971
51540.01,5,0.45999999999999996,683.0,65.87855999999968
51600.01,5,0.376,686.4,64.87855999999968
51660.01,5,0.446,688.6,66.25007999999966
51720.01,5,0.5479999999999999,692.0,65.25007999999966
51780.01,5,0.524,695.4,66.09327999999962
51840.01,5,0.44400000000000006,698.0,65.09327999999962
51900.01,5,0.446,700.6,66.27663999999959
51960.01,5,0.354,704.6,65.27663999999959
52020.01,5,0.41400000000000003,708.0,66.63151999999957
52080.01,5,0.41600000000000004,710.2,65.63151999999957
52140.01,5,0.438,713.0,66.78895999999955
52200.01,5,0.254,715.8,65.78895999999955
52260.01,5,0.368,718.4,67.24367999999951
52320.01,5,0.466,722.2,66.24367999999951
52380.01,5,0.43,725.6,66.93807999999952
52440.01,5,0.41600000000000004,728.6,65.93807999999952
52500.01,5,0.514,731.8,66.81231999999949
52560.01,5,0.5760000000000001,734.6,65.81231999999949
52620.01,5,0.278,737.8,67.46575999999946
52680.01,5,0.376,740.8,66.46575999999946
52740.01,5,0.43,743.8,67.62223999999942
52800.01,5,0.488,746.8,66.62223999999942
52860.01,5,0.33199999999999996,750.2,67.89583999999941
52920.01,5,0.512,754.2,66.89583999999941
52980.01,5,0.414,758.4,67.94991999999938
53040.01,5,0.382,761.6,66.94991999999938
53100.01,5,0.4720000000000001,764.2,68.10575999999935
53160.01,5,0.41200000000000003,768.2,67.10575999999935
53220.01,5,0.656,771.2,67.61071999999932
53280.01,5,0.666,775.2,66.61071999999932
53340.01,5,0.45999999999999996,777.6,67.92399999999931
53400.01,5,0.49799999999999994,781.4,66.92399999999931
53460.01,5,0.42400000000000004,784.6,68.14447999999928
53520.01,5,0.6399999999999999,787.8,67.14447999999928
53580.01,5,0.41999999999999993,790.8,68.46287999999926
53640.01,5,0.376,793.4,67.46287999999926
53700.01,5,0.476,796.2,68.17263999999922
53760.01,5,0.372,799.6,67.17263999999922
53820.01,5,0.426,803.6,68.38991999999921
53880.01,5,0.584,806.4,67.38991999999921
53940.01,5,0.6240000000000001,809.2,68.1188799999992
54000.01,5,0.594,812.2,67.1188799999992
54060.01,5,0.504,815.4,68.17935999999915
54120.01,5,0.398,817.8,67.17935999999915
54180.01,5,0.38599999999999995,821.4,68.51503999999909
54240.01,5,0.326,825.8,67.51503999999909
54300.01,5,0.40800000000000003,830.0,69.09071999999907
54360.01,5,0.466,835.0,68.09071999999907
54420.01,5,0.504,836.8,69.30351999999905
54480.01,5,0.368,841.2,68.30351999999905
54540.01,5,0.34,844.4,70.12239999999903
54600.01,5,0.6,847.8,69.12239999999903
54660.01,5,0.434,851.0,70.61615999999898
54720.01,5,0.372,855.0,69.61615999999898
54780.01,5,0.5700000000000001,858.0,70.33679999999899
54840.01,5,0.30800000000000005,861.6,69.33679999999899
54900.01,5,0.5519999999999999,863.4,70.44655999999895
54960.01,5,0.5619999999999999,866.4,69.44655999999895
55020.01,5,0.382,870.0,70.71503999999894
55080.01,5,0.47000000000000003,873.4,69.71503999999894
55140.01,5,0.49799999999999994,875.6,71.0071999999989
55200.01,5,0.29,880.4,70.0071999999989
55260.01,5,0.484,883.6,70.9275199999989
55320.01,5,0.32,887.6,69.9275199999989
55380.01,5,0.5479999999999999,890.6,70.82543999999885
55440.01,5,0.446,894.2,69.82543999999885
55500.01,5,0.49400000000000005,898.2,70.75695999999883
55560.01,5,0.41999999999999993,902.0,69.75695999999883
55620.01,5,0.43,905.4,71.03151999999879
55680.01,5,0.396,910.8,70.03151999999879
55740.01,5,0.384,914.2,71.29199999999878
55800.01,5,0.47800000000000004,916.8,70.29199999999878
55860.01,5,0.31400000000000006,919.6,71.91055999999875
55920.01,5,0.6940000000000001,922.2,70.91055999999875
55980.01,5,0.404,926.2,72.20207999999872
56040.01,5,0.4959999999999999,929.8,71.20207999999872
56100.01,5,0.516,932.4,72.2343999999987
56160.01,5,0.566,935.6,71.2343999999987
56220.01,5,0.422,940.0,72.2398399999987
56280.01,5,0.44000000000000006,944.4,71.2398399999987
56340.01,5,0.352,948.6,72.83791999999868
56400.01,5,0.532,952.4,71.83791999999868
56460.01,5,0.7,954.4,72.19855999999865
56520.01,5,0.512,957.4,71.19855999999865
56580.01,5,0.6000000000000001,960.2,71.89551999999863
56640.01,5,0.426,963.4,70.89551999999863
56700.01,5,0.41400000000000003,967.4,72.02767999999858
56760.01,5,0.376,969.0,71.02767999999858
56820.01,5,0.332,972.0,72.76111999999856
56880.01,5,0.38,975.2,71.76111999999856
56940.01,5,0.30199999999999994,979.6,73.05839999999853
57000.01,5,0.27799999999999997,982.0,72.05839999999853
57060.01,5,0.34199999999999997,985.6,73.36463999999847
57120.01,5,0.39,988.8,72.36463999999847
57180.01,5,0.45200000000000007,991.4,73.47247999999844
57240.01,5,0.472,994.6,72.47247999999844
57300.01,5,0.356,998.2,74.2187199999984
57360.01,5,0.454,1001.2,73.2187199999984
57420.01,5,0.43,1004.4,74.97039999999836
57480.01,5,0.392,1007.6,73.97039999999836
57540.01,5,0.31999999999999995,1010.0,75.48847999999832
57600.01,5,0.462,1013.0,74.48847999999832
57660.01,5,0.49399999999999994,1017.4,75.13263999999829
57720.01,5,0.38,1020.2,74.13263999999829
57780.01,5,0.502,1023.4,75.18799999999825
57840.01,5,0.546,1025.2,74.18799999999825
57900.01,5,0.322,1029.0,75.80879999999823
57960.01,5,0.514,1033.2,74.80879999999823
58020.01,5,0.526,1035.6,75.3006399999982
58080.01,5,0.6,1038.4,74.3006399999982
58140.01,5,0.366,1042.4,75.38223999999815
58200.01,5,0.628,1045.6,74.38223999999815
58260.01,5,0.502,1050.0,75.09775999999812
58320.01,5,0.47999999999999987,1053.2,74.09775999999812
58380.01,5,0.348,1056.8,75.6657599999981
58440.01,5,0.346,1060.2,74.6657599999981
58500.01,5,0.42000000000000004,1062.8,75.86767999999805
58560.01,5,0.362,1067.0,74.86767999999805
58620.01,5,0.46399999999999997,1069.4,75.67759999999802
58680.01,5,0.44400000000000006,1073.0,74.67759999999802
58740.01,5,0.502,1078.2,75.66255999999798
58800.01,5,0.358,1081.6,74.66255999999798
58860.01,5,0.682,1083.8,74.9959999999979
58920.01,5,0.338,1086.8,73.9959999999979
58980.01,5,0.4840000000000001,1090.4,75.03503999999789
59040.01,5,0.372,1092.6,74.03503999999789
59100.01,5,0.504,1096.0,74.96559999999786
59160.01,5,0.53,1098.0,73.96559999999786
59220.01,5,0.48600000000000004,1100.0,75.21871999999786
59280.01,5,0.43200000000000005,1102.8,74.21871999999786
59340.01,5,0.47400000000000003,1106.2,74.75375999999781
59400.01,5,0.41400000000000003,1109.6,73.75375999999781
59460.01,5,0.554,1111.2,74.84271999999778
59520.01,5,0.584,1114.2,73.84271999999778
59580.01,5,0.37,1117.8,75.10447999999776
59640.01,5,0.658,1121.2,74.10447999999776
59700.01,5,0.576,1123.8,75.0033599999977
59760.01,5,0.362,1126.2,74.0033599999977
59820.01,5,0.6020000000000001,1131.0,74.72207999999766
59880.01,5,0.398,1133.8,73.72207999999766
59940.01,5,0.446,1138.0,74.87727999999763
60000.01,5,0.27599999999999997,1140.0,73.87727999999763
60060.01,5,0.48999999999999994,1142.6,74.79695999999761
60120.01,5,0.314,1145.6,73.79695999999761
60180.01,5,0.45999999999999996,1147.8,74.75247999999759
60240.01,5,0.6020000000000001,1153.2,73.75247999999759
60300.01,5,0.6700000000000002,1155.2,74.06031999999753
60360.01,5,0.30000000000000004,1157.4,73.06031999999753
60420.01,5,0.404,1161.0,74.4212799999975
60480.01,5,0.568,1164.6,73.4212799999975
60540.01,5,0.418,1168.4,74.72175999999745
60600.01,5,0.47400000000000003,1172.4,73.72175999999745
60660.01,5,0.398,1176.2,75.04271999999743
60720.01,5,0.458,1179.8,74.04271999999743
60780.01,5,0.4839999999999999,1183.8,74.93231999999738
60840.01,5,0.32999999999999996,1187.4,73.93231999999738
60900.01,5,0.532,1192.2,75.01071999999733
60960.01,5,0.518,1196.0,74.01071999999733
61020.01,5,0.33999999999999997,1198.8,75.49743999999728
61080.01,5,0.658,1201.8,74.49743999999728
61140.01,5,0.396,1205.4,75.71791999999726
61200.01,5,0.32199999999999995,1208.2,74.71791999999726
61260.01,5,0.388,1212.0,76.31919999999721
61320.01,5,0.32999999999999996,1216.2,75.31919999999721
61380.01,5,0.45600000000000007,1219.0,77.26799999999717
61440.01,5,0.53,1221.8,76.26799999999717
61500.01,5,0.43800000000000006,1224.2,77.66735999999712
61560.01,5,0.56,1229.8,76.66735999999712
61620.01,5,0.644,1235.4,77.28591999999708
61680.01,5,0.48999999999999994,1238.8,76.28591999999708
61740.01,5,0.7379999999999999,1242.2,76.32303999999702
61800.01,5,0.6699999999999999,1245.2,75.32303999999702
61860.01,5,0.75,1249.6,75.612319999997
61920.01,5,0.332,1254.0,74.612319999997
61980.01,5,0.546,1257.8,75.62415999999693
62040.01,5,0.5740000000000001,1261.2,74.62415999999693
62100.01,5,0.43400000000000005,1263.8,75.90703999999693
62160.01,5,0.61,1267.4,74.90703999999693
62220.01,5,0.46799999999999997,1271.2,75.95439999999688
62280.01,5,0.49800000000000005,1273.2,74.95439999999688
62340.01,5,0.422,1276.2,75.81935999999686
62400.01,5,0.29800000000000004,1279.6,74.81935999999686
62460.01,5,0.29200000000000004,1282.2,76.55023999999682
62520.01,5,0.472,1285.4,75.55023999999682
62580.01,5,0.338,1290.0,76.84911999999682
62640.01,5,0.354,1292.4,75.84911999999682
62700.01,5,0.454,1296.4,77.31343999999676
62760.01,5,0.256,1300.2,76.31343999999676
62820.01,5,0.454,1302.8,77.62671999999672
62880.01,5,0.532,1305.8,76.62671999999672
62940.01,5,0.41200000000000003,1308.4,76.83183999999673
63000.01,5,0.6279999999999999,1311.4,75.83183999999673
63060.01,5,0.39799999999999996,1313.6,76.91999999999703
63120.01,5,0.39599999999999996,1316.8,75.91999999999703
63180.01,5,0.286,1320.4,77.15199999999699
63240.01,5,0.47400000000000003,1324.8,76.15199999999699
63300.01,5,0.39,1328.0,76.96863999999695
63360.01,5,0.43800000000000006,1330.4,75.96863999999695
63420.01,5,0.40800000000000003,1333.0,77.17503999999693
63480.01,5,0.44400000000000006,1336.4,76.17503999999693
63540.01,5,0.46399999999999997,1339.4,77.57439999999688
63600.01,5,0.406,1342.2,76.57439999999688
63660.01,5,0.446,1344.6,78.76447999999682
63720.01,5,0.632,1348.8,77.76447999999682
63780.01,5,0.4739999999999999,1351.2,78.93407999999678
63840.01,5,0.5680000000000001,1352.8,77.93407999999678
63900.01,5,0.472,1355.2,79.32959999999676
63960.01,5,0.43600000000000005,1357.4,78.32959999999676
64020.01,5,0.6,1360.6,79.04063999999669
64080.01,5,0.41200000000000003,1362.8,78.04063999999669
64140.01,5,0.41200000000000003,1365.8,79.20799999999664
64200.01,5,0.41,1368.6,78.20799999999664
64260.01,5,0.438,1372.2,79.51743999999661
64320.01,5,0.61,1376.8,78.51743999999661
64380.01,5,0.45599999999999996,1381.8,79.0678399999966
64440.01,5,0.504,1386.0,78.0678399999966
64500.01,5,0.332,1388.8,79.83231999999656
64560.01,5,0.43599999999999994,1394.0,78.83231999999656
64620.01,5,0.506,1397.2,79.83551999999652
64680.01,5,0.41,1400.4,78.83551999999652
64740.01,5,0.35600000000000004,1403.0,80.34015999999649
64800.01,5,0.61,1405.4,79.34015999999649
64860.01,5,0.5619999999999999,1407.8,79.77087999999645
64920.01,5,0.536,1409.2,78.77087999999645
64980.01,5,0.41,1410.0,80.42143999999641
65040.01,5,0.612,1412.6,79.42143999999641
65100.01,5,0.39,1413.6,80.44575999999634
65160.01,5,0.46799999999999997,1415.4,79.44575999999634
65220.01,5,0.548,1416.4,80.23743999999628
65280.01,5,0.454,1417.4,79.23743999999628
65340.01,5,0.492,1419.4,80.34623999999626
65400.01,5,0.446,1420.4,79.34623999999626
65460.01,5,0.524,1422.2,80.5183999999962
65520.01,5,0.49799999999999994,1423.8,79.5183999999962
65580.01,5,0.38,1425.2,81.20031999999614
65640.01,5,0.35200000000000004,1426.2,80.20031999999614
65700.01,5,0.462,1427.4,81.77983999999608
65760.01,5,0.356,1428.0,80.77983999999608
65820.01,5,0.44399999999999995,1429.2,82.16223999999605
65880.01,5,0.51,1431.4,81.16223999999605
65940.01,5,0.33199999999999996,1433.4,82.50015999999609
66000.01,5,0.44399999999999995,1434.6,81.50015999999609
66060.01,5,0.372,1435.8,82.48351999999602
