Time,AverageCPU,Sessions,Pheromone
38640.01,5,0.47000000000000003,541.0,NaN
38700.01,5,0.4,543.4,NaN
38760.01,5,0.514,546.0,NaN
38820.01,5,0.504,548.4,NaN
38880.01,5,0.35,551.6,NaN
38940.01,5,0.42200000000000004,555.4,NaN
39000.01,5,0.47000000000000003,559.8,NaN
39060.01,5,0.342,562.4,NaN
39120.01,5,0.5880000000000001,568.0,NaN
39180.01,5,0.44399999999999995,572.0,NaN
39240.01,5,0.37,575.4,NaN
39300.01,5,0.45999999999999996,578.4,NaN
39360.01,5,0.4720000000000001,581.4,NaN
39420.01,5,0.5660000000000001,584.8,NaN
39480.01,5,0.34,587.8,NaN
39540.01,5,0.4039999999999999,591.6,NaN
39600.01,5,0.41800000000000004,594.4,NaN
39660.01,5,0.45600000000000007,598.0,NaN
39720.01,5,0.538,602.2,NaN
39780.01,5,0.434,604.8,NaN
39840.01,5,0.34600000000000003,609.2,NaN
39900.01,5,0.476,613.8,NaN
39960.01,5,0.554,616.4,NaN
40020.01,5,0.49000000000000005,620.8,NaN
40080.01,5,0.43,624.8,NaN
40140.01,5,0.396,627.0,NaN
40200.01,5,0.28,629.6,NaN
40260.01,5,0.366,632.8,NaN
40320.01,5,0.298,637.8,NaN
40380.01,5,0.6579999999999999,642.6,NaN
40440.01,5,0.58,649.0,NaN
40500.01,5,0.406,651.2,NaN
40560.01,5,0.35200000000000004,653.4,NaN
40620.01,5,0.47000000000000003,658.0,NaN
40680.01,5,0.6000000000000001,661.4,NaN
40740.01,5,0.5800000000000001,664.8,NaN
40800.01,5,0.47000000000000003,669.2,NaN
40860.01,5,0.49000000000000005,672.0,NaN
40920.01,5,0.402,676.6,NaN
40980.01,5,0.5279999999999999,681.0,NaN
41040.01,5,0.6380000000000001,684.0,NaN
41100.01,5,0.546,689.0,NaN
41160.01,5,0.418,692.8,NaN
41220.01,5,0.418,695.8,NaN
41280.01,5,0.32599999999999996,699.6,NaN
41340.01,5,0.756,704.0,NaN
41400.01,5,0.356,707.4,NaN
41460.01,5,0.562,712.6,NaN
41520.01,5,0.45,715.4,NaN
41580.01,5,0.6140000000000001,721.0,NaN
41640.01,5,0.246,723.4,NaN
41700.01,5,0.5720000000000001,726.0,NaN
41760.01,5,0.372,728.8,NaN
41820.01,5,0.354,732.4,NaN
41880.01,5,0.45999999999999996,737.0,NaN
41940.01,5,0.514,740.6,NaN
42000.01,5,0.296,743.0,NaN
42060.01,5,0.41400000000000003,745.8,NaN
42120.01,5,0.45999999999999996,749.2,NaN
42180.01,5,0.43200000000000005,752.6,NaN
42240.01,5,0.41600000000000004,755.4,NaN
42300.01,5,0.42800000000000005,757.6,NaN
42360.01,5,0.388,760.2,NaN
42420.01,5,0.34,764.4,NaN
42480.01,5,0.6060000000000001,767.4,NaN
42540.01,5,0.40800000000000003,770.6,NaN
42600.01,5,0.4720000000000001,774.4,NaN
42660.01,5,0.522,777.0,NaN
42720.01,5,0.41600000000000004,780.4,NaN
42780.01,5,0.376,783.8,NaN
42840.01,5,0.526,787.4,NaN
42900.01,5,0.43,791.8,NaN
42960.01,5,0.518,795.4,NaN
43020.01,5,0.278,798.8,NaN
43080.01,5,0.38599999999999995,803.6,NaN
43140.01,5,0.508,806.4,NaN
43200.01,5,0.41,809.6,NaN
43260.01,5,0.442,814.0,NaN
43320.01,5,0.4800000000000001,818.2,NaN
43380.01,5,0.29,820.6,NaN
43440.01,5,0.398,823.4,NaN
43500.01,5,0.372,827.2,NaN
43560.01,5,0.356,829.4,NaN
43620.01,5,0.35,832.6,NaN
43680.01,5,0.596,835.8,NaN
43740.01,5,0.33799999999999997,839.0,NaN
43800.01,5,0.42000000000000004,842.0,NaN
43860.01,5,0.618,845.4,NaN
43920.01,5,0.692,849.4,NaN
43980.01,5,0.372,852.8,NaN
44040.01,5,0.382,857.2,NaN
44100.01,5,0.5159999999999999,861.0,NaN
44160.01,5,0.44800000000000006,864.8,NaN
44220.01,5,0.46799999999999997,868.0,NaN
44280.01,5,0.458,871.6,NaN
44340.01,5,0.42400000000000004,873.2,NaN
44400.01,5,0.38599999999999995,876.8,NaN
44460.01,5,0.352,879.4,NaN
44520.01,5,0.558,881.0,NaN
44580.01,5,0.368,883.6,NaN
44640.01,5,0.33799999999999997,886.6,NaN
44700.01,5,0.364,891.2,NaN
44760.01,5,0.386,894.2,NaN
44820.01,5,0.34199999999999997,897.4,NaN
44880.01,5,0.42000000000000004,901.4,NaN
44940.01,5,0.554,905.2,NaN
45000.01,5,0.42800000000000005,907.6,NaN
45060.01,5,0.302,911.2,NaN
45120.01,5,0.27999999999999997,913.6,NaN
45180.01,5,0.554,916.6,NaN
45240.01,5,0.5519999999999999,919.6,NaN
45300.01,5,0.358,923.0,NaN
45360.01,5,0.262,927.4,NaN
45420.01,5,0.392,930.8,NaN
45480.01,5,0.554,934.8,NaN
45540.01,5,0.4640000000000001,937.4,NaN
45600.01,5,0.544,940.6,NaN
45660.01,5,0.52,945.6,NaN
45720.01,5,0.44800000000000006,947.8,NaN
45780.01,5,0.5860000000000001,951.4,NaN
45840.01,5,0.4720000000000001,953.6,NaN
45900.01,5,0.604,957.6,NaN
45960.01,5,0.446,961.0,NaN
46020.01,5,0.28600000000000003,964.8,NaN
46080.01,5,0.6940000000000001,968.4,NaN
46140.01,5,0.33399999999999996,971.2,NaN
46200.01,5,0.386,974.2,NaN
46260.01,5,0.632,977.4,NaN
46320.01,5,0.442,981.4,NaN
46380.01,5,0.244,985.8,NaN
46440.01,5,0.518,988.4,NaN
46500.01,5,0.5319999999999998,993.2,NaN
46560.01,5,0.41800000000000004,996.2,NaN
46620.01,5,0.376,998.6,NaN
46680.01,5,0.346,1002.6,NaN
46740.01,5,0.386,1006.6,NaN
46800.01,5,0.33999999999999997,1010.6,NaN
46860.01,5,0.354,1011.8,NaN
46920.01,5,0.42000000000000004,1014.0,NaN
46980.01,5,0.24,1015.8,NaN
47040.01,5,0.6000000000000001,1017.4,NaN
47100.01,5,0.42400000000000004,1019.6,NaN
47160.01,5,0.29,1021.2,NaN
47220.01,5,0.42000000000000004,1022.4,NaN
47280.01,5,0.434,1023.8,NaN
47340.01,5,0.438,1024.8,NaN
47400.01,5,0.5,1027.4,NaN
47460.01,5,0.52,1029.0,NaN
47520.01,5,0.41400000000000003,1030.6,NaN
47580.01,5,0.518,1031.2,NaN
47640.01,5,0.45199999999999996,1032.6,NaN
47700.01,5,0.43,1033.6,NaN
47760.01,5,0.396,1034.8,NaN
47820.01,5,0.55,1036.6,NaN
47880.01,5,0.334,1039.2,NaN
47940.01,5,0.488,1040.8,NaN
48000.01,5,0.534,1043.0,NaN
48060.01,5,0.374,1043.8,NaN
48120.01,5,0.42800000000000005,1045.6,NaN
48180.01,5,0.49400000000000005,1046.4,NaN
48240.01,5,0.476,1047.8,NaN
48300.01,5,0.404,1049.6,NaN
48360.01,5,0.5,1051.2,NaN
48420.01,5,0.48200000000000004,1052.2,NaN
48480.01,5,0.44800000000000006,1053.2,NaN
48540.01,5,0.484,1054.6,NaN
48600.01,5,0.382,1057.2,NaN
48660.01,5,0.404,1059.0,NaN
48720.01,5,0.508,1060.8,NaN
48780.01,5,0.42799999999999994,1062.2,NaN
48840.01,5,0.45,1063.6,NaN
48900.01,5,0.366,1065.4,NaN
48960.01,5,0.49799999999999994,1067.4,NaN
49020.01,5,0.506,1068.4,NaN
49080.01,5,0.42800000000000005,1070.2,NaN
49140.01,5,0.52,1072.6,NaN
49200.01,5,0.386,1075.8,NaN
49260.01,5,0.352,1077.0,NaN
49320.01,5,0.4619999999999999,1079.0,NaN
49380.01,5,0.618,1080.4,NaN
49440.01,5,0.4960000000000001,1082.0,NaN
49500.01,5,0.378,1083.8,NaN
49560.01,5,0.5700000000000001,1085.4,NaN
49620.01,5,0.524,1087.6,NaN
49680.01,5,0.45600000000000007,1089.8,NaN
49740.01,5,0.44399999999999995,1092.8,NaN
49800.01,5,0.47400000000000003,1094.4,NaN
49860.01,5,0.3,1096.0,NaN
49920.01,5,0.43,1097.8,NaN
49980.01,5,0.438,1099.6,NaN
50040.01,5,0.488,1100.6,NaN
50100.01,5,0.42799999999999994,1102.2,NaN
50160.01,5,0.49000000000000005,1104.2,NaN
50220.01,5,0.392,1105.8,NaN
50280.01,5,0.368,1106.8,NaN
50340.01,5,0.44400000000000006,1107.8,NaN
50400.01,5,0.484,1108.4,NaN
50460.01,5,0.35,1110.6,NaN
50520.01,5,0.426,1112.2,NaN
50580.01,5,0.346,1116.0,NaN
50640.01,5,0.554,1118.4,NaN
50700.01,5,0.326,1121.0,NaN
50760.01,5,0.20800000000000002,1122.6,NaN
50820.01,5,0.38,1125.0,NaN
50880.01,5,0.554,1128.2,NaN
50940.01,5,0.404,1131.6,NaN
51000.01,5,0.384,1133.8,NaN
51060.01,5,0.5,1137.0,NaN
51120.01,5,0.42200000000000004,1139.6,NaN
51180.01,5,0.45600000000000007,1143.2,NaN
51240.01,5,0.388,1145.6,NaN
51300.01,5,0.446,1149.0,NaN
51360.01,5,0.6779999999999999,1152.0,NaN
51420.01,5,0.5640000000000001,1153.2,NaN
51480.01,5,0.558,1155.6,NaN
51540.01,5,0.472,1158.4,NaN
51600.01,5,0.546,1161.4,NaN
51660.01,5,0.33199999999999996,1164.2,NaN
51720.01,5,0.6419999999999999,1167.6,NaN
51780.01,5,0.57,1171.4,NaN
51840.01,5,0.33599999999999997,1173.6,NaN
51900.01,5,0.5119999999999999,1175.8,NaN
51960.01,5,0.394,1178.8,NaN
52020.01,5,0.308,1181.2,NaN
52080.01,5,0.458,1183.8,NaN
52140.01,5,0.56,1186.4,NaN
52200.01,5,0.34800000000000003,1189.4,NaN
52260.01,5,0.382,1192.0,NaN
52320.01,5,0.404,1196.4,NaN
52380.01,5,0.29800000000000004,1199.4,NaN
52440.01,5,0.4,1202.2,NaN
52500.01,5,0.384,1205.0,NaN
52560.01,5,0.548,1209.6,NaN
52620.01,5,0.462,1212.2,NaN
52680.01,5,0.506,1216.0,NaN
52740.01,5,0.48200000000000004,1219.0,NaN
52800.01,5,0.4739999999999999,1222.0,NaN
52860.01,5,0.5999999999999999,1225.2,NaN
52920.01,5,0.35,1228.0,NaN
52980.01,5,0.40800000000000003,1231.0,NaN
53040.01,5,0.31199999999999994,1234.0,NaN
53100.01,5,0.5700000000000001,1236.2,NaN
53160.01,5,0.558,1238.8,NaN
53220.01,5,0.34199999999999997,1243.0,NaN
53280.01,5,0.518,1246.8,NaN
53340.01,5,0.514,1248.8,NaN
53400.01,5,0.258,1250.8,NaN
53460.01,5,0.374,1253.2,NaN
53520.01,5,0.5399999999999999,1255.6,NaN
53580.01,5,0.39799999999999996,1258.2,NaN
53640.01,5,0.386,1260.2,NaN
53700.01,5,0.658,1262.4,NaN
53760.01,5,0.5359999999999999,1265.0,NaN
53820.01,5,0.372,1268.2,NaN
53880.01,5,0.362,1272.8,NaN
53940.01,5,0.6359999999999999,1276.8,NaN
54000.01,5,0.45999999999999996,1280.2,NaN
54060.01,5,0.43199999999999994,1283.0,NaN
54120.01,5,0.504,1286.4,NaN
54180.01,5,0.32399999999999995,1289.4,NaN
54240.01,5,0.48599999999999993,1292.8,NaN
54300.01,5,0.534,1296.6,NaN
54360.01,5,0.40599999999999997,1300.0,NaN
54420.01,5,0.34199999999999997,1303.2,NaN
54480.01,5,0.524,1307.6,NaN
54540.01,5,0.386,1312.4,NaN
54600.01,5,0.40199999999999997,1316.8,NaN
54660.01,5,0.316,1322.4,NaN
54720.01,5,0.506,1325.6,NaN
54780.01,5,0.44400000000000006,1328.4,NaN
54840.01,5,0.496,1330.2,NaN
54900.01,5,0.386,1332.8,NaN
54960.01,5,0.508,1336.2,NaN
55020.01,5,0.58,1339.2,NaN
55080.01,5,0.504,1342.6,NaN
55140.01,5,0.47000000000000003,1347.4,NaN
55200.01,5,0.47400000000000003,1351.4,NaN
55260.01,5,0.41600000000000004,1354.4,NaN
55320.01,5,0.376,1357.4,NaN
55380.01,5,0.328,1360.2,NaN
55440.01,5,0.588,1363.2,NaN
55500.01,5,0.34199999999999997,1366.4,NaN
55560.01,5,0.48,1368.4,NaN
55620.01,5,0.384,1372.6,NaN
55680.01,5,0.534,1377.2,NaN
55740.01,5,0.58,1379.8,NaN
55800.01,5,0.48200000000000004,1382.6,NaN
55860.01,5,0.426,1384.4,NaN
55920.01,5,0.43200000000000005,1388.4,NaN
55980.01,5,0.404,1390.8,NaN
56040.01,5,0.4640000000000001,1394.6,NaN
56100.01,5,0.438,1397.6,NaN
56160.01,5,0.43,1399.4,NaN
56220.01,5,0.5239999999999999,1402.8,NaN
56280.01,5,0.32399999999999995,1407.0,NaN
56340.01,5,0.45,1409.8,NaN
56400.01,5,0.34600000000000003,1412.4,NaN
56460.01,5,0.33999999999999997,1415.0,NaN
56520.01,5,0.348,1418.4,NaN
56580.01,5,0.298,1420.8,NaN
56640.01,5,0.476,1422.8,NaN
56700.01,5,0.6119999999999999,1426.8,NaN
56760.01,5,0.414,1429.6,NaN
56820.01,5,0.47800000000000004,1431.6,NaN
56880.01,5,0.53,1434.0,NaN
56940.01,5,0.526,1438.2,NaN
57000.01,5,0.542,1440.4,NaN
57060.01,5,0.356,1443.2,NaN
57120.01,5,0.40599999999999997,1446.8,NaN
57180.01,5,0.702,1451.2,NaN
57240.01,5,0.636,1453.8,NaN
57300.01,5,0.396,1456.2,NaN
57360.01,5,0.502,1459.8,NaN
57420.01,5,0.38,1461.4,NaN
57480.01,5,0.356,1465.6,NaN
57540.01,5,0.5700000000000001,1468.0,NaN
57600.01,5,0.40800000000000003,1472.6,NaN
57660.01,5,0.7260000000000001,1476.4,NaN
57720.01,5,0.374,1479.2,NaN
57780.01,5,0.404,1482.8,NaN
57840.01,5,0.68,1486.6,NaN
57900.01,5,0.51,1489.2,NaN
57960.01,5,0.48599999999999993,1492.2,NaN
58020.01,5,0.382,1495.2,NaN
58080.01,5,0.42799999999999994,1498.2,NaN
58140.01,5,0.6460000000000001,1501.0,NaN
58200.01,5,0.368,1505.0,NaN
58260.01,5,0.396,1508.4,NaN
58320.01,5,0.484,1512.2,NaN
58380.01,5,0.616,1514.8,NaN
58440.01,5,0.646,1517.4,NaN
58500.01,5,0.528,1520.2,NaN
58560.01,5,0.422,1523.4,NaN
58620.01,5,0.614,1526.6,NaN
58680.01,5,0.42799999999999994,1530.0,NaN
58740.01,5,0.462,1533.6,NaN
58800.01,5,0.43000000000000005,1537.8,NaN
58860.01,5,0.26400000000000007,1541.0,NaN
58920.01,5,0.38,1544.8,NaN
58980.01,5,0.418,1548.2,NaN
59040.01,5,0.304,1551.2,NaN
59100.01,5,0.48,1555.2,NaN
59160.01,5,0.356,1557.8,NaN
59220.01,5,0.378,1561.4,NaN
59280.01,5,0.308,1564.0,NaN
59340.01,5,0.53,1567.2,NaN
59400.01,5,0.396,1570.2,NaN
59460.01,5,0.548,1573.2,NaN
59520.01,5,0.44399999999999995,1577.4,NaN
59580.01,5,0.42000000000000004,1581.0,NaN
59640.01,5,0.5319999999999999,1584.0,NaN
59700.01,5,0.42799999999999994,1587.0,NaN
59760.01,5,0.418,1589.8,NaN
59820.01,5,0.47000000000000003,1593.8,NaN
59880.01,5,0.40800000000000003,1596.0,NaN
59940.01,5,0.466,1599.2,NaN
60000.01,5,0.41200000000000003,1602.8,NaN
60060.01,5,0.5299999999999999,1606.4,NaN
60120.01,5,0.5119999999999999,1610.0,NaN
60180.01,5,0.258,1613.0,NaN
60240.01,5,0.53,1614.6,NaN
60300.01,5,0.438,1618.0,NaN
60360.01,5,0.304,1621.0,NaN
60420.01,5,0.4779999999999999,1624.2,NaN
60480.01,5,0.49400000000000005,1626.6,NaN
60540.01,5,0.322,1630.2,NaN
60600.01,5,0.3,1632.4,NaN
60660.01,5,0.418,1637.2,NaN
60720.01,5,0.484,1639.6,NaN
60780.01,5,0.398,1643.0,NaN
60840.01,5,0.33599999999999997,1646.0,NaN
60900.01,5,0.49000000000000005,1649.0,NaN
60960.01,5,0.524,1653.8,NaN
61020.01,5,0.36,1657.0,NaN
61080.01,5,0.388,1659.8,NaN
61140.01,5,0.32999999999999996,1664.0,NaN
61200.01,5,0.506,1668.2,NaN
61260.01,5,0.454,1671.0,NaN
61320.01,5,0.406,1674.4,NaN
61380.01,5,0.33599999999999997,1676.8,NaN
61440.01,5,0.49000000000000005,1679.6,NaN
61500.01,5,0.33599999999999997,1681.6,NaN
61560.01,5,0.4,1686.4,NaN
61620.01,5,0.466,1690.4,NaN
61680.01,5,0.336,1694.2,NaN
61740.01,5,0.5459999999999999,1697.8,NaN
61800.01,5,0.294,1701.8,NaN
61860.01,5,0.536,1703.6,NaN
61920.01,5,0.32999999999999996,1706.8,NaN
61980.01,5,0.4880000000000001,1708.8,NaN
62040.01,5,0.458,1712.4,NaN
62100.01,5,0.426,1715.6,NaN
62160.01,5,0.258,1719.2,NaN
62220.01,5,0.34199999999999997,1723.8,NaN
62280.01,5,0.53,1727.8,NaN
62340.01,5,0.5519999999999999,1732.0,NaN
62400.01,5,0.642,1737.0,NaN
62460.01,5,0.602,1740.0,NaN
62520.01,5,0.454,1743.4,NaN
62580.01,5,0.496,1746.4,NaN
62640.01,5,0.46799999999999997,1749.0,NaN
62700.01,5,0.45,1752.2,NaN
62760.01,5,0.364,1755.2,NaN
62820.01,5,0.472,1759.6,NaN
62880.01,5,0.426,1763.2,NaN
62940.01,5,0.45599999999999996,1765.8,NaN
63000.01,5,0.352,1768.2,NaN
63060.01,5,0.574,1771.4,NaN
63120.01,5,0.33399999999999996,1775.0,NaN
63180.01,5,0.542,1778.0,NaN
63240.01,5,0.382,1780.0,NaN
63300.01,5,0.556,1783.4,NaN
63360.01,5,0.30200000000000005,1786.0,NaN
63420.01,5,0.4659999999999999,1789.6,NaN
63480.01,5,0.42800000000000005,1793.2,NaN
63540.01,5,0.638,1799.0,NaN
63600.01,5,0.548,1803.0,NaN
63660.01,5,0.582,1805.8,NaN
63720.01,5,0.33799999999999997,1809.0,NaN
63780.01,5,0.29799999999999993,1811.8,NaN
63840.01,5,0.5399999999999999,1816.4,NaN
63900.01,5,0.45999999999999996,1820.0,NaN
63960.01,5,0.606,1822.8,NaN
64020.01,5,0.29800000000000004,1826.6,NaN
64080.01,5,0.22999999999999998,1828.8,NaN
64140.01,5,0.518,1831.8,NaN
64200.01,5,0.314,1834.6,NaN
64260.01,5,0.506,1838.6,NaN
64320.01,5,0.59,1841.6,NaN
64380.01,5,0.40800000000000003,1842.4,NaN
64440.01,5,0.49000000000000005,1846.8,NaN
64500.01,5,0.414,1849.8,NaN
64560.01,5,0.604,1854.0,NaN
64620.01,5,0.576,1857.2,NaN
64680.01,5,0.42000000000000004,1860.8,NaN
64740.01,5,0.39,1864.2,NaN
64800.01,5,0.496,1868.6,NaN
64860.01,5,0.42800000000000005,1870.2,NaN
64920.01,5,0.568,1872.0,NaN
64980.01,5,0.312,1873.6,NaN
65040.01,5,0.502,1876.2,NaN
65100.01,5,0.388,1878.2,NaN
65160.01,5,0.43600000000000005,1880.6,NaN
65220.01,5,0.546,1882.2,NaN
65280.01,5,0.32,1883.2,NaN
65340.01,5,0.462,1884.2,NaN
65400.01,5,0.4800000000000001,1885.4,NaN
65460.01,5,0.47800000000000004,1886.4,NaN
65520.01,5,0.46799999999999997,1887.8,NaN
65580.01,5,0.47000000000000003,1889.0,NaN
65640.01,5,0.492,1890.2,NaN
65700.01,5,0.458,1891.6,NaN
65760.01,5,0.33999999999999997,1893.2,NaN
65820.01,5,0.536,1895.4,NaN
65880.01,5,0.384,1897.2,NaN
65940.01,5,0.51,1899.2,NaN
66000.01,5,0.584,1901.0,NaN
66060.01,5,0.382,1902.6,NaN
66120.01,5,0.328,1905.2,NaN
66180.01,5,0.51,1906.4,NaN
66240.01,5,0.48,1908.0,NaN
66300.01,5,0.526,1910.4,NaN
66360.01,5,0.438,1911.8,NaN
66420.01,5,0.396,1913.6,NaN
66480.01,5,0.35,1914.6,NaN
66540.01,5,0.508,1915.0,NaN
66600.01,5,0.38,1917.0,NaN
66660.01,5,0.39,1917.8,NaN
66720.01,5,0.384,1919.4,NaN
66780.01,5,0.348,1920.8,NaN
66840.01,5,0.39799999999999996,1922.0,NaN
66900.01,5,0.49000000000000005,1925.0,NaN
66960.01,5,0.41400000000000003,1927.2,NaN
67020.01,5,0.40800000000000003,1929.0,NaN
67080.01,5,0.4079999999999999,1931.6,NaN
67140.01,5,0.40800000000000003,1932.6,NaN
67200.01,5,0.532,1934.8,NaN
67260.01,5,0.504,1937.0,NaN
67320.01,5,0.438,1938.6,NaN
67380.01,5,0.35,1941.2,NaN
67440.01,5,0.418,1943.2,NaN
67500.01,5,0.446,1945.4,NaN
67560.01,5,0.40800000000000003,1946.8,NaN
67620.01,5,0.434,1948.2,NaN
67680.01,5,0.38,1949.6,NaN
67740.01,5,0.404,1950.8,NaN
67800.01,5,0.346,1954.6,NaN
67860.01,5,0.384,1956.6,NaN
67920.01,5,0.25399999999999995,1959.0,NaN
67980.01,5,0.396,1961.2,NaN
68040.01,5,0.43000000000000005,1963.8,NaN
68100.01,5,0.19,1965.8,NaN
68160.01,5,0.6679999999999999,1967.2,NaN
68220.01,5,0.44600000000000006,1967.8,NaN
68280.01,5,0.472,1970.2,NaN
68340.01,5,0.442,1972.0,NaN
68400.01,5,0.378,1973.8,NaN
68460.01,5,0.454,1975.0,NaN
68520.01,5,0.4,1976.6,NaN
68580.01,5,0.376,1978.0,NaN
68640.01,5,0.426,1979.2,NaN
68700.01,5,0.374,1979.6,NaN
68760.01,5,0.242,1980.0,NaN
68820.01,5,0.298,1981.0,NaN
68880.01,5,0.524,1982.6,NaN
68940.01,5,0.626,1983.0,NaN
69000.01,5,0.5780000000000001,1983.4,NaN
69060.01,5,0.554,1984.6,NaN
69120.01,5,0.49399999999999994,1986.4,NaN
69180.01,5,0.558,1987.0,NaN
69240.01,5,0.5,1988.2,NaN
69300.01,5,0.34400000000000003,1989.4,NaN
69360.01,5,0.5479999999999999,1990.6,NaN
69420.01,5,0.404,1992.4,NaN
69480.01,5,0.554,1994.2,NaN
69540.01,5,0.41999999999999993,1995.4,NaN
69600.01,5,0.434,1996.8,NaN
69660.01,5,0.42000000000000004,1997.6,NaN
69720.01,5,0.49400000000000005,1999.4,NaN
69780.01,5,0.398,2001.6,NaN
69840.01,5,0.33599999999999997,2003.2,NaN
69900.01,5,0.45,2005.4,NaN
69960.01,5,0.354,2006.6,NaN
70020.01,5,0.46399999999999997,2008.0,NaN
70080.01,5,0.6040000000000001,2010.0,NaN
70140.01,5,0.392,2011.2,NaN
70200.01,5,0.492,2011.6,NaN
70260.01,5,0.45199999999999996,2014.4,NaN
70320.01,5,0.352,2015.4,NaN
70380.01,5,0.43999999999999995,2017.4,NaN
70440.01,5,0.366,2018.8,NaN
70500.01,5,0.562,2020.2,NaN
70560.01,5,0.41600000000000004,2021.2,NaN
70620.01,5,0.49000000000000005,2022.0,NaN
70680.01,5,0.546,2023.0,NaN
70740.01,5,0.476,2024.2,NaN
70800.01,5,0.5980000000000001,2025.0,NaN
70860.01,5,0.666,2025.8,NaN
70920.01,5,0.364,2027.0,NaN
70980.01,5,0.386,2028.8,NaN
71040.01,5,0.42799999999999994,2030.2,NaN
71100.01,5,0.45200000000000007,2031.8,NaN
71160.01,5,0.4880000000000001,2033.8,NaN
71220.01,5,0.45599999999999996,2034.6,NaN
71280.01,5,0.366,2036.8,NaN
71340.01,5,0.45600000000000007,2038.6,NaN
71400.01,5,0.396,2040.0,NaN
71460.01,5,0.54,2041.6,NaN
71520.01,5,0.45999999999999996,2042.6,NaN
71580.01,5,0.426,2043.8,NaN
71640.01,5,0.4640000000000001,2045.4,NaN
71700.01,5,0.45199999999999996,2046.6,NaN
71760.01,5,0.39399999999999996,2048.0,NaN
71820.01,5,0.45199999999999996,2048.6,NaN
71880.01,5,0.454,2050.6,NaN
71940.01,5,0.5199999999999999,2052.2,NaN
72000.01,5,0.49400000000000005,2054.0,NaN
72060.01,5,0.418,2054.6,NaN
72120.01,5,0.43,2055.8,NaN
72180.01,5,0.42400000000000004,2056.4,NaN
72240.01,5,0.366,2057.2,NaN
72300.01,5,0.348,2057.8,NaN
72360.01,5,0.4839999999999999,2058.8,NaN
72420.01,5,0.45600000000000007,2058.8,NaN
72480.01,5,0.42400000000000004,2058.8,NaN
72540.01,5,0.32,2058.2,NaN
72600.01,5,0.384,2058.4,NaN
72660.01,5,0.516,2059.0,NaN
72720.01,5,0.5279999999999999,2059.0,NaN
72780.01,5,0.384,2058.2,NaN
72840.01,5,0.256,2057.6,NaN
72900.01,5,0.28800000000000003,2057.8,NaN
72960.01,5,0.352,2058.2,NaN
73020.01,5,0.384,2058.2,NaN
73080.01,5,0.28800000000000003,2057.6,NaN
73140.01,5,0.32,2058.2,NaN
73200.01,5,0.40800000000000003,2058.4,NaN
73260.01,5,0.40800000000000003,2058.6,NaN
73320.01,5,0.384,2058.6,NaN
73380.01,5,0.41600000000000004,2058.4,NaN
73440.01,5,0.45199999999999996,2058.6,NaN
73500.01,5,0.384,2058.4,NaN
73560.01,5,0.22400000000000003,2057.4,NaN
73620.01,5,0.16,2057.0,NaN
73680.01,5,0.16,2057.0,NaN
73740.01,5,0.22400000000000003,2057.2,NaN
73800.01,5,0.28800000000000003,2057.8,NaN
73860.01,5,0.32,2058.0,NaN
73920.01,5,0.32,2058.2,NaN
73980.01,5,0.41600000000000004,2058.6,NaN
74040.01,5,0.256,2057.6,NaN
74100.01,5,0.28800000000000003,2057.8,NaN
74160.01,5,0.28800000000000003,2058.0,NaN
74220.01,5,0.32,2058.0,NaN
74280.01,5,0.35200000000000004,2058.2,NaN
74340.01,5,0.256,2057.4,NaN
74400.01,5,0.25599999999999995,2057.8,NaN
74460.01,5,0.35200000000000004,2058.0,NaN
74520.01,5,0.45599999999999996,2058.6,NaN
74580.01,5,0.41000000000000003,2058.4,NaN
74640.01,5,0.256,2057.6,NaN
74700.01,5,0.22399999999999998,2057.6,NaN
74760.01,5,0.41600000000000004,2058.8,NaN
74820.01,5,0.44800000000000006,2058.8,NaN
74880.01,5,0.41600000000000004,2058.6,NaN
74940.01,5,0.288,2057.8,NaN
75000.01,5,0.384,2058.4,NaN
75060.01,5,0.35200000000000004,2058.2,NaN
75120.01,5,0.352,2058.4,NaN
75180.01,5,0.28800000000000003,2057.6,NaN
75240.01,5,0.22400000000000003,2057.4,NaN
75300.01,5,0.256,2057.6,NaN
75360.01,5,0.32,2058.0,NaN
75420.01,5,0.32,2058.0,NaN
75480.01,5,0.288,2057.8,NaN
75540.01,5,0.128,2056.8,NaN
75600.01,5,0.096,2056.6,NaN
75600.01,0,NaN,NaN,NaN
75660.01,4,0.12,2060.0,NaN
75720.01,4,0.08,2059.75,NaN
75780.01,4,0.20500000000000002,2060.75,NaN
75840.01,4,0.4,2061.75,NaN
75900.01,4,0.5800000000000001,2062.5,NaN
75960.01,4,0.44,2062.0,NaN
76020.01,4,0.32,2061.25,NaN
76080.01,4,0.28,2061.0,NaN
76140.01,4,0.28,2061.25,NaN
76200.01,4,0.32,2061.25,NaN
76260.01,4,0.28,2061.0,NaN
76320.01,4,0.24,2060.75,NaN
76380.01,4,0.2,2060.75,NaN
76440.01,4,0.32,2061.25,NaN
76500.01,4,0.32,2061.25,NaN
76560.01,4,0.44,2062.0,NaN
76620.01,4,0.4,2061.75,NaN
76680.01,4,0.6275000000000001,2063.0,NaN
76740.01,4,0.7275,2063.0,NaN
76800.01,4,0.7275,2063.25,NaN
76860.01,4,0.725,2063.5,NaN
76920.01,4,0.7324999999999999,2063.5,NaN
76980.01,4,0.38999999999999996,2063.0,NaN
77040.01,4,0.24,2062.0,NaN
