Time,Servers,AverageCPU,Sessions,Pheromone
5880.01,3,0.5233333333333333,9.0,NaN
5940.01,4,0.5399999999999999,11.0,NaN
6000.01,4,0.475,10.0,NaN
6060.01,4,0.46499999999999997,9.0,NaN
6120.01,4,0.385,7.0,NaN
6180.01,4,0.35,6.0,NaN
6240.01,4,0.2025,3.0,NaN
6300.01,4,0.27,4.0,NaN
6360.01,4,0.31,5.0,NaN
6420.01,4,0.4225,8.0,NaN
6480.01,4,0.49999999999999994,10.0,NaN
6540.01,4,0.49249999999999994,10.0,NaN
6600.01,4,0.31,5.0,NaN
6660.01,4,0.35,6.0,NaN
6720.01,4,0.38249999999999995,6.0,NaN
6780.01,4,0.31,5.0,NaN
6840.01,4,0.27,4.0,NaN
6900.01,4,0.27,4.0,NaN
6960.01,4,0.3825,7.0,NaN
7020.01,4,0.4225,9.0,NaN
7080.01,4,0.4225,8.0,NaN
7140.01,4,0.4725,9.0,NaN
7200.01,4,0.35,6.0,NaN
7260.01,4,0.4725,10.0,NaN
7320.01,4,0.47250000000000003,9.0,NaN
7380.01,4,0.5349999999999999,11.0,NaN
7440.01,4,0.57,11.0,NaN
7500.01,4,0.5,10.0,NaN
7560.01,4,0.35,6.0,NaN
7620.01,4,0.2025,3.0,NaN
7680.01,3,0.15666666666666665,2.0,NaN
7740.01,3,0.27,3.0,NaN
7800.01,3,0.5233333333333333,8.0,NaN
7860.01,3,0.5133333333333333,8.0,NaN
7920.01,3,0.6466666666666666,9.0,NaN
7980.01,3,0.6466666666666666,11.0,NaN
8040.01,4,0.48249999999999993,10.0,NaN
8100.01,4,0.425,8.0,NaN
8160.01,4,0.425,8.0,NaN
8220.01,4,0.4225,8.0,NaN
8280.01,4,0.28,5.0,NaN
8340.01,4,0.28,5.0,NaN
8400.01,4,0.2725,3.0,NaN
8460.01,3,0.27,3.0,NaN
8520.01,3,0.27,3.0,NaN
8580.01,3,0.43,6.0,NaN
8640.01,4,0.39249999999999996,8.0,NaN
8700.01,4,0.4425,9.0,NaN
8760.01,4,0.55,11.0,NaN
8820.01,4,0.4175,7.0,NaN
8880.01,4,0.39,7.0,NaN
8940.01,4,0.31,5.0,NaN
9000.01,4,0.2025,3.0,NaN
9060.01,3,0.18000000000000002,2.0,NaN
9120.01,3,0.4666666666666666,7.0,NaN
9180.01,3,0.4666666666666666,7.0,NaN
9240.01,3,0.5066666666666667,7.0,NaN
9300.01,3,0.49,6.0,NaN
9360.01,3,0.5233333333333333,9.0,NaN
9420.01,4,0.6725,12.0,NaN
9480.01,4,0.49250000000000005,14.0,NaN
9540.01,4,0.5425,14.0,NaN
9600.01,4,0.45999999999999996,11.0,NaN
9660.01,4,0.4825,10.0,NaN
9720.01,4,0.35250000000000004,6.0,NaN
9780.01,4,0.475,10.0,NaN
9840.01,4,0.585,12.0,NaN
9900.01,4,0.47000000000000003,15.0,NaN
9960.01,4,0.7250000000000001,15.0,NaN
10020.01,4,0.515,12.0,NaN
10080.01,4,0.5349999999999999,12.0,NaN
10140.01,4,0.4075,7.0,NaN
10200.01,4,0.4375,9.0,NaN
10260.01,4,0.475,8.0,NaN
10320.01,4,0.4725,8.0,NaN
10380.01,4,0.3575,7.0,NaN
10440.01,4,0.4225,8.0,NaN
10500.01,4,0.5425,12.0,NaN
10560.01,4,0.48500000000000004,18.0,NaN
10620.01,4,0.48750000000000004,17.0,NaN
10680.01,4,0.32750000000000007,13.0,NaN
10740.01,4,0.42000000000000004,9.0,NaN
10800.01,4,0.375,9.0,NaN
10860.01,4,0.48,10.0,NaN
10920.01,4,0.67,13.0,NaN
10980.01,4,0.58,11.0,NaN
11040.01,4,0.645,12.0,NaN
11100.01,4,0.4525,9.0,NaN
11160.01,4,0.4175,8.0,NaN
11220.01,4,0.4175,8.0,NaN
11280.01,4,0.3825,6.0,NaN
11340.01,4,0.3425,5.0,NaN
11400.01,4,0.31,5.0,NaN
11460.01,4,0.31,5.0,NaN
11520.01,4,0.31,5.0,NaN
11580.01,4,0.43,8.0,NaN
11640.01,4,0.4725,8.0,NaN
11700.01,4,0.4725,9.0,NaN
11760.01,4,0.3825,6.0,NaN
11820.01,4,0.4725,9.0,NaN
11880.01,4,0.47250000000000003,9.0,NaN
11940.01,4,0.5925,12.0,NaN
12000.01,4,0.5349999999999999,10.0,NaN
12060.01,4,0.5,11.0,NaN
12120.01,4,0.43,8.0,NaN
12180.01,4,0.38999999999999996,7.0,NaN
12240.01,4,0.35,6.0,NaN
12300.01,4,0.31,5.0,NaN
12360.01,4,0.35,6.0,NaN
12420.01,4,0.3825,7.0,NaN
12480.01,4,0.46499999999999997,9.0,NaN
12540.01,4,0.525,10.0,NaN
12600.01,4,0.43,8.0,NaN
12660.01,4,0.35,6.0,NaN
12720.01,4,0.31,5.0,NaN
12780.01,4,0.3425,5.0,NaN
12840.01,4,0.27,4.0,NaN
12900.01,4,0.3825,7.0,NaN
12960.01,4,0.355,7.0,NaN
13020.01,4,0.4225,8.0,NaN
13080.01,4,0.49999999999999994,10.0,NaN
13140.01,4,0.5,11.0,NaN
13200.01,4,0.49249999999999994,9.0,NaN
13260.01,4,0.5,11.0,NaN
13320.01,4,0.49249999999999994,11.0,NaN
13380.01,4,0.4925,10.0,NaN
13440.01,4,0.45999999999999996,9.0,NaN
13500.01,4,0.525,10.0,NaN
13560.01,4,0.385,7.0,NaN
13620.01,4,0.3425,5.0,NaN
13680.01,4,0.3175,6.0,NaN
13740.01,4,0.27,4.0,NaN
13800.01,4,0.31,5.0,NaN
13860.01,4,0.3575,7.0,NaN
13920.01,4,0.38999999999999996,7.0,NaN
13980.01,4,0.5,10.0,NaN
14040.01,4,0.4725,9.0,NaN
14100.01,4,0.47250000000000003,9.0,NaN
14160.01,4,0.38999999999999996,7.0,NaN
14220.01,4,0.27,4.0,NaN
14280.01,4,0.38249999999999995,6.0,NaN
14340.01,4,0.38999999999999996,7.0,NaN
14400.01,4,0.4725,9.0,NaN
14460.01,4,0.35,6.0,NaN
14520.01,4,0.31,5.0,NaN
14580.01,4,0.4225,8.0,NaN
14640.01,4,0.45749999999999996,10.0,NaN
14700.01,4,0.6125,13.0,NaN
14760.01,4,0.5325,11.0,NaN
14820.01,4,0.5650000000000001,13.0,NaN
14880.01,4,0.49999999999999994,11.0,NaN
14940.01,4,0.6399999999999999,13.0,NaN
15000.01,4,0.5,10.0,NaN
15060.01,4,0.47250000000000003,9.0,NaN
15120.01,4,0.4725,9.0,NaN
15180.01,4,0.49999999999999994,11.0,NaN
15240.01,4,0.525,10.0,NaN
15300.01,4,0.45249999999999996,10.0,NaN
15360.01,4,0.4725,8.0,NaN
15420.01,4,0.3575,7.0,NaN
15480.01,4,0.4725,9.0,NaN
15540.01,4,0.5924999999999999,12.0,NaN
15600.01,4,0.6174999999999999,14.0,NaN
15660.01,5,0.522,13.0,NaN
15720.01,5,0.402,11.0,NaN
15780.01,5,0.5359999999999999,14.0,NaN
15840.01,5,0.376,9.0,NaN
15900.01,5,0.366,9.0,NaN
15960.01,5,0.372,9.0,NaN
16020.01,5,0.372,9.0,NaN
16080.01,5,0.398,10.0,NaN
16140.01,5,0.42400000000000004,10.0,NaN
16200.01,5,0.48,12.0,NaN
16260.01,5,0.262,14.0,NaN
16320.01,5,0.51,15.0,NaN
16380.01,5,0.262,15.0,NaN
16440.01,5,0.23600000000000004,15.0,NaN
16500.01,5,0.22400000000000003,15.0,NaN
16560.01,5,0.254,11.0,NaN
16620.01,5,0.352,9.0,NaN
16680.01,5,0.332,9.0,NaN
16740.01,5,0.43200000000000005,10.0,NaN
16800.01,5,0.442,13.0,NaN
16860.01,5,0.4959999999999999,13.0,NaN
16920.01,5,0.31799999999999995,14.0,NaN
16980.01,5,0.322,11.0,NaN
17040.01,5,0.458,12.0,NaN
17100.01,5,0.39999999999999997,11.0,NaN
17160.01,5,0.538,13.0,NaN
17220.01,5,0.39199999999999996,9.0,NaN
17280.01,5,0.42400000000000004,11.0,NaN
17340.01,5,0.22600000000000003,10.0,NaN
17400.01,5,0.21799999999999997,9.0,NaN
17460.01,5,0.316,9.0,NaN
17520.01,5,0.35,8.0,NaN
17580.01,5,0.344,8.0,NaN
17640.01,5,0.45199999999999996,11.0,NaN
17700.01,5,0.27599999999999997,14.0,NaN
17760.01,5,0.41600000000000004,14.0,NaN
17820.01,5,0.372,15.0,NaN
17880.01,5,0.27999999999999997,11.0,NaN
17940.01,5,0.244,10.0,NaN
18000.01,5,0.282,8.0,NaN
18060.01,5,0.374,10.0,NaN
18120.01,5,0.472,11.0,NaN
18180.01,5,0.504,12.0,NaN
18240.01,5,0.306,12.0,NaN
18300.01,5,0.47800000000000004,13.0,NaN
18360.01,5,0.374,9.0,NaN
18420.01,5,0.42400000000000004,10.0,NaN
18480.01,5,0.364,13.0,NaN
18540.01,5,0.45600000000000007,19.0,NaN
18600.01,5,0.44400000000000006,22.0,NaN
18660.01,5,0.27599999999999997,18.0,NaN
18720.01,5,0.32999999999999996,17.0,NaN
18780.01,5,0.41,16.0,NaN
18840.01,5,0.258,12.0,NaN
18900.01,5,0.35,16.0,NaN
18960.01,5,0.26,10.0,NaN
19020.01,5,0.34199999999999997,10.0,NaN
19080.01,5,0.298,7.0,NaN
19140.01,5,0.454,11.0,NaN
19200.01,5,0.422,10.0,NaN
19260.01,5,0.43,11.0,NaN
19320.01,5,0.42400000000000004,9.0,NaN
19380.01,5,0.39799999999999996,9.0,NaN
19440.01,5,0.48,12.0,NaN
19500.01,5,0.48,12.0,NaN
19560.01,5,0.392,9.0,NaN
19620.01,5,0.242,5.0,NaN
19680.01,5,0.334,7.0,NaN
19740.01,5,0.33399999999999996,7.0,NaN
19800.01,5,0.48599999999999993,12.0,NaN
19860.01,5,0.25999999999999995,13.0,NaN
19920.01,5,0.338,14.0,NaN
19980.01,5,0.31000000000000005,14.0,NaN
20040.01,5,0.31000000000000005,14.0,NaN
20100.01,5,0.36,12.0,NaN
20160.01,5,0.138,14.0,NaN
20220.01,5,0.388,15.0,NaN
20280.01,5,0.31000000000000005,15.0,NaN
20340.01,5,0.28600000000000003,15.0,NaN
20400.01,5,0.382,12.0,NaN
20460.01,5,0.40199999999999997,12.0,NaN
20520.01,5,0.396,10.0,NaN
20580.01,5,0.36199999999999993,8.0,NaN
20640.01,5,0.39399999999999996,9.0,NaN
20700.01,5,0.44000000000000006,11.0,NaN
20760.01,5,0.26399999999999996,13.0,NaN
20820.01,5,0.28600000000000003,12.0,NaN
20880.01,5,0.284,12.0,NaN
20940.01,5,0.242,7.0,NaN
21000.01,5,0.27,5.0,NaN
21060.01,4,0.135,2.0,NaN
21120.01,4,0.39,8.0,NaN
21180.01,4,0.4225,8.0,NaN
21240.01,4,0.4575,10.0,NaN
21300.01,4,0.49999999999999994,10.0,NaN
21360.01,4,0.39,7.0,NaN
21420.01,4,0.535,11.0,NaN
21480.01,4,0.4725,8.0,NaN
21540.01,4,0.5,10.0,NaN
21600.01,4,0.6224999999999999,13.0,NaN
21660.01,4,0.5475,18.0,NaN
21720.01,4,0.5425,23.0,NaN
21780.01,4,0.48750000000000004,22.0,NaN
21840.01,4,0.36250000000000004,23.0,NaN
21900.01,4,0.3775,20.0,NaN
21960.01,4,0.46499999999999997,18.0,NaN
22020.01,4,0.4875,16.0,NaN
22080.01,4,0.4225,18.0,NaN
22140.01,4,0.39749999999999996,15.0,NaN
22200.01,4,0.4525,15.0,NaN
22260.01,4,0.4425,15.0,NaN
22320.01,4,0.4725,15.0,NaN
22380.01,4,0.4025,16.0,NaN
22440.01,4,0.43,16.0,NaN
22500.01,4,0.48250000000000004,17.0,NaN
22560.01,4,0.4475,18.0,NaN
22620.01,4,0.33,24.0,NaN
22680.01,4,0.4075,27.0,NaN
22740.01,4,0.2875,25.0,NaN
22800.01,4,0.54,21.0,NaN
22860.01,4,0.45,16.0,NaN
22920.01,4,0.36250000000000004,11.0,NaN
22980.01,4,0.5175000000000001,13.0,NaN
23040.01,4,0.505,16.0,NaN
23100.01,4,0.455,17.0,NaN
23160.01,4,0.5375,15.0,NaN
23220.01,4,0.45,15.0,NaN
23280.01,4,0.4575,12.0,NaN
23340.01,4,0.565,13.0,NaN
23400.01,4,0.5475,12.0,NaN
23460.01,4,0.4825,9.0,NaN
23520.01,4,0.67,14.0,NaN
23580.01,4,0.5775,17.0,NaN
23640.01,4,0.40249999999999997,19.0,NaN
23700.01,4,0.36250000000000004,21.0,NaN
23760.01,4,0.47250000000000003,17.0,NaN
23820.01,4,0.4925,23.0,NaN
23880.01,4,0.555,19.0,NaN
23940.01,4,0.44999999999999996,20.0,NaN
24000.01,4,0.41750000000000004,18.0,NaN
24060.01,4,0.375,13.0,NaN
24120.01,4,0.48000000000000004,17.0,NaN
24180.01,4,0.40249999999999997,17.0,NaN
24240.01,4,0.4225,22.0,NaN
24300.01,4,0.5549999999999999,17.0,NaN
24360.01,4,0.4375,17.0,NaN
24420.01,4,0.4575,16.0,NaN
24480.01,4,0.43,22.0,NaN
24540.01,4,0.4225,23.0,NaN
24600.01,4,0.58,22.0,NaN
24660.01,4,0.4425,21.0,NaN
24720.01,4,0.52,19.0,NaN
24780.01,4,0.4175,20.0,NaN
24840.01,4,0.535,21.0,NaN
24900.01,4,0.4525,15.0,NaN
24960.01,4,0.4125,14.0,NaN
25020.01,4,0.47500000000000003,12.0,NaN
25080.01,4,0.635,14.0,NaN
25140.01,4,0.53,17.0,NaN
25200.01,4,0.48250000000000004,20.0,NaN
25260.01,4,0.415,20.0,NaN
25320.01,4,0.42,16.0,NaN
25380.01,4,0.31499999999999995,13.0,NaN
25440.01,4,0.4425,13.0,NaN
25500.01,4,0.475,13.0,NaN
25560.01,4,0.45999999999999996,12.0,NaN
25620.01,4,0.5325,11.0,NaN
25680.01,4,0.41250000000000003,16.0,NaN
25740.01,4,0.6074999999999999,16.0,NaN
25800.01,4,0.485,19.0,NaN
25860.01,4,0.4925,17.0,NaN
25920.01,4,0.5,26.0,NaN
25980.01,4,0.5075000000000001,25.0,NaN
26040.01,4,0.5449999999999999,25.0,NaN
26100.01,4,0.4075,21.0,NaN
26160.01,4,0.5800000000000001,17.0,NaN
26220.01,4,0.4425,15.0,NaN
26280.01,4,0.4175,17.0,NaN
26340.01,4,0.4225,23.0,NaN
26400.01,4,0.5375,22.0,NaN
26460.01,4,0.5,26.0,NaN
26520.01,4,0.485,27.0,NaN
26580.01,4,0.39,25.0,NaN
26640.01,4,0.4725,21.0,NaN
26700.01,4,0.5775,23.0,NaN
26760.01,4,0.5025,21.0,NaN
26820.01,4,0.45999999999999996,23.0,NaN
26880.01,4,0.5475,21.0,NaN
26940.01,4,0.4275,22.0,NaN
27000.01,4,0.395,19.0,NaN
27060.01,4,0.605,23.0,NaN
27120.01,4,0.48250000000000004,24.0,NaN
27180.01,4,0.525,22.0,NaN
27240.01,4,0.39749999999999996,18.0,NaN
27300.01,4,0.4975,20.0,NaN
27360.01,4,0.5599999999999999,17.0,NaN
27420.01,4,0.515,19.0,NaN
27480.01,4,0.48500000000000004,18.0,NaN
27540.01,4,0.4175,21.0,NaN
27600.01,4,0.39749999999999996,20.0,NaN
27660.01,4,0.43,24.0,NaN
27720.01,4,0.4425,23.0,NaN
27780.01,4,0.4375,24.0,NaN
27840.01,4,0.29,22.0,NaN
27900.01,4,0.5725,18.0,NaN
27960.01,4,0.395,20.0,NaN
28020.01,4,0.455,19.0,NaN
28080.01,4,0.525,25.0,NaN
28140.01,4,0.485,29.0,NaN
28200.01,4,0.48749999999999993,30.0,NaN
28260.01,4,0.525,31.0,NaN
28320.01,4,0.4725,24.0,NaN
28380.01,4,0.5349999999999999,16.0,NaN
28440.01,4,0.45249999999999996,19.0,NaN
28500.01,4,0.4525,19.0,NaN
28560.01,4,0.5225,27.0,NaN
28620.01,4,0.3975,27.0,NaN
28680.01,4,0.65,34.0,NaN
28740.01,4,0.6425,32.0,NaN
28800.01,4,0.39499999999999996,28.0,NaN
28860.01,4,0.43,25.0,NaN
28920.01,4,0.4525,18.0,NaN
28980.01,4,0.42,22.0,NaN
29040.01,4,0.3325,28.0,NaN
29100.01,4,0.5025000000000001,36.0,NaN
29160.01,4,0.465,34.0,NaN
29220.01,4,0.39499999999999996,28.0,NaN
29280.01,4,0.475,33.0,NaN
29340.01,4,0.475,30.0,NaN
29400.01,4,0.4825,36.0,NaN
29460.01,4,0.4774999999999999,37.0,NaN
29520.01,4,0.375,36.0,NaN
29580.01,4,0.6125,34.0,NaN
29640.01,4,0.43500000000000005,31.0,NaN
29700.01,4,0.5325,27.0,NaN
29760.01,4,0.4025,33.0,NaN
29820.01,4,0.4875,32.0,NaN
29880.01,4,0.505,35.0,NaN
29940.01,4,0.4,28.0,NaN
30000.01,4,0.535,25.0,NaN
30060.01,4,0.4675,22.0,NaN
30120.01,4,0.49,29.0,NaN
30180.01,4,0.4825,32.0,NaN
30240.01,4,0.5475,28.0,NaN
30300.01,4,0.52,20.0,NaN
30360.01,4,0.47250000000000003,18.0,NaN
30420.01,4,0.43999999999999995,24.0,NaN
30480.01,4,0.5275,28.0,NaN
30540.01,4,0.46,29.0,NaN
30600.01,4,0.55,34.0,NaN
30660.01,4,0.5375000000000001,32.0,NaN
30720.01,4,0.4025,35.0,NaN
30780.01,4,0.49500000000000005,29.0,NaN
30840.01,4,0.39,33.0,NaN
30900.01,4,0.5925,32.0,NaN
30960.01,4,0.48,36.0,NaN
31020.01,4,0.49250000000000005,29.0,NaN
31080.01,4,0.40750000000000003,23.0,NaN
31140.01,4,0.49749999999999994,24.0,NaN
31200.01,4,0.435,23.0,NaN
31260.01,4,0.5075,27.0,NaN
31320.01,4,0.44249999999999995,32.0,NaN
31380.01,4,0.40499999999999997,34.0,NaN
31440.01,4,0.455,36.0,NaN
31500.01,4,0.525,34.0,NaN
31560.01,4,0.45999999999999996,31.0,NaN
31620.01,4,0.44750000000000006,34.0,NaN
31680.01,4,0.5125,30.0,NaN
31740.01,4,0.3225,25.0,NaN
31800.01,4,0.5725,26.0,NaN
31860.01,4,0.42,29.0,NaN
31920.01,4,0.5299999999999999,28.0,NaN
31980.01,4,0.61,24.0,NaN
32040.01,4,0.54,27.0,NaN
32100.01,4,0.43500000000000005,28.0,NaN
32160.01,4,0.4775,28.0,NaN
32220.01,4,0.5525,31.0,NaN
32280.01,4,0.4925,23.0,NaN
32340.01,4,0.46499999999999997,21.0,NaN
32400.01,4,0.5125,24.0,NaN
32460.01,4,0.48500000000000004,36.0,NaN
32520.01,4,0.34,41.0,NaN
32580.01,4,0.4825,43.0,NaN
32640.01,4,0.5625,50.0,NaN
32700.01,4,0.585,46.0,NaN
32760.01,5,0.22200000000000003,47.0,NaN
32820.01,5,0.5,44.0,NaN
32880.01,5,0.402,33.0,NaN
32940.01,5,0.306,32.0,NaN
33000.01,5,0.20600000000000002,40.0,NaN
33060.01,5,0.5219999999999999,50.0,NaN
33120.01,5,0.328,55.0,NaN
33180.01,5,0.476,58.0,NaN
33240.01,5,0.298,56.0,NaN
33300.01,5,0.362,50.0,NaN
33360.01,5,0.288,39.0,NaN
33420.01,5,0.346,51.0,NaN
33480.01,5,0.372,54.0,NaN
33540.01,5,0.26,47.0,NaN
33600.01,5,0.318,47.0,NaN
33660.01,5,0.49000000000000005,49.0,NaN
33720.01,5,0.4699999999999999,55.0,NaN
33780.01,5,0.354,56.0,NaN
33840.01,5,0.316,57.0,NaN
33900.01,5,0.41600000000000004,50.0,NaN
33960.01,5,0.358,43.0,NaN
34020.01,5,0.266,49.0,NaN
34080.01,5,0.306,48.0,NaN
34140.01,5,0.34,48.0,NaN
34200.01,5,0.14600000000000002,57.0,NaN
34260.01,5,0.542,46.0,NaN
34320.01,5,0.344,45.0,NaN
34380.01,5,0.22000000000000003,43.0,NaN
34440.01,5,0.236,54.0,NaN
34500.01,5,0.324,50.0,NaN
34560.01,5,0.36,53.0,NaN
34620.01,5,0.336,53.0,NaN
34680.01,5,0.30200000000000005,50.0,NaN
34740.01,5,0.454,59.0,NaN
34800.01,5,0.292,56.0,NaN
34860.01,5,0.346,61.0,NaN
34920.01,5,0.292,59.0,NaN
34980.01,5,0.32999999999999996,54.0,NaN
35040.01,5,0.29200000000000004,55.0,NaN
35100.01,5,0.304,52.0,NaN
35160.01,5,0.45999999999999996,53.0,NaN
35220.01,5,0.512,52.0,NaN
35280.01,5,0.308,43.0,NaN
35340.01,5,0.33,37.0,NaN
35400.01,5,0.514,34.0,NaN
35460.01,5,0.284,36.0,NaN
35520.01,5,0.36400000000000005,50.0,NaN
35580.01,5,0.364,51.0,NaN
35640.01,5,0.398,48.0,NaN
35700.01,5,0.23199999999999998,47.0,NaN
35760.01,5,0.33399999999999996,46.0,NaN
35820.01,5,0.332,47.0,NaN
35880.01,5,0.396,53.0,NaN
35940.01,5,0.266,50.0,NaN
36000.01,5,0.256,48.0,NaN
36060.01,5,0.248,46.0,NaN
36120.01,5,0.344,47.0,NaN
36180.01,5,0.37,50.0,NaN
36240.01,5,0.522,55.0,NaN
36300.01,5,0.27599999999999997,55.0,NaN
36360.01,5,0.258,52.0,NaN
36420.01,5,0.354,48.0,NaN
36480.01,5,0.288,52.0,NaN
36540.01,5,0.27199999999999996,49.0,NaN
36600.01,5,0.396,58.0,NaN
36660.01,5,0.356,66.0,NaN
36720.01,5,0.502,61.0,NaN
36780.01,4,0.1875,41.0,NaN
36840.01,4,0.4,41.0,NaN
36900.01,4,0.44,46.0,NaN
36960.01,4,0.5025000000000001,52.0,NaN
37020.01,4,0.64,55.0,NaN
37080.01,4,0.3725,54.0,NaN
37140.01,4,0.47,57.0,NaN
37200.01,4,0.6175,56.0,NaN
37260.01,5,0.442,58.0,NaN
37320.01,5,0.278,54.0,NaN
37380.01,5,0.47000000000000003,58.0,NaN
37440.01,5,0.27,59.0,NaN
37500.01,5,0.25600000000000006,53.0,NaN
37560.01,5,0.392,61.0,NaN
37620.01,5,0.398,50.0,NaN
37680.01,5,0.236,57.0,NaN
37740.01,5,0.354,49.0,NaN
37800.01,5,0.44399999999999995,57.0,NaN
37860.01,5,0.324,63.0,NaN
37920.01,5,0.28200000000000003,71.0,NaN
37980.01,5,0.368,65.0,NaN
38040.01,5,0.35600000000000004,65.0,NaN
38100.01,5,0.394,50.0,NaN
38160.01,5,0.29399999999999993,49.0,NaN
38220.01,5,0.26400000000000007,49.0,NaN
38280.01,5,0.368,52.0,NaN
38340.01,5,0.378,53.0,NaN
38400.01,5,0.372,62.0,NaN
38460.01,5,0.336,66.0,NaN
38520.01,5,0.35,65.0,NaN
38580.01,5,0.348,71.0,NaN
38640.01,5,0.33799999999999997,66.0,NaN
38700.01,5,0.322,58.0,NaN
38760.01,5,0.41800000000000004,73.0,NaN
38820.01,5,0.22000000000000003,75.0,NaN
38880.01,5,0.38,68.0,NaN
38940.01,5,0.27,80.0,NaN
39000.01,5,0.322,74.0,NaN
39060.01,5,0.236,65.0,NaN
39120.01,5,0.22600000000000003,58.0,NaN
39180.01,5,0.19799999999999998,48.0,NaN
39240.01,5,0.284,55.0,NaN
39300.01,5,0.374,57.0,NaN
39360.01,5,0.32399999999999995,56.0,NaN
39420.01,5,0.39,64.0,NaN
39480.01,5,0.28,63.0,NaN
39540.01,5,0.27,70.0,NaN
39600.01,5,0.364,75.0,NaN
39660.01,5,0.442,64.0,NaN
39720.01,5,0.35800000000000004,65.0,NaN
39780.01,5,0.296,55.0,NaN
39840.01,5,0.5599999999999999,57.0,NaN
39900.01,5,0.476,63.0,NaN
39960.01,5,0.48999999999999994,78.0,NaN
40020.01,5,0.198,81.0,NaN
40080.01,5,0.33399999999999996,87.0,NaN
40140.01,5,0.42000000000000004,88.0,NaN
40200.01,5,0.378,67.0,NaN
40260.01,5,0.246,77.0,NaN
40320.01,5,0.24800000000000005,60.0,NaN
40380.01,5,0.32799999999999996,55.0,NaN
40440.01,5,0.146,62.0,NaN
