Time,Servers,AverageCPU,Sessions,Pheromone
1.01,2,0.0,0.0,60.3
61.01,2,0.135,1.0,67.36666666666666
121.01,2,0.425,3.0,72.47066666666666
181.01,2,0.54,4.0,75.05599999999998
241.01,2,0.425,3.0,76.51733333333331
301.01,2,0.27,1.0,81.15466666666666
361.01,2,0.135,1.0,89.65466666666664
421.01,2,0.54,4.0,58.937333333333335
481.01,2,0.565,5.0,60.665333333333336
541.01,2,0.875,7.0,59.112
601.01,2,0.54,4.0,56.84533333333333
661.01,2,0.54,4.0,57.57333333333334
721.01,2,0.54,4.0,59.96933333333334
781.01,2,0.425,3.0,64.988
841.01,2,0.54,4.0,65.18533333333335
901.01,2,0.665,5.0,65.91333333333334
961.01,2,0.97,8.0,66.04666666666668
1021.01,2,0.875,7.0,62.38000000000002
1081.01,2,0.875,7.0,59.116000000000014
1141.01,2,0.765,5.0,55.51600000000002
1201.01,2,0.425,3.0,56.120000000000026
1261.01,2,0.425,3.0,57.690666666666694
1321.01,2,0.27,2.0,58.27466666666669
1381.01,2,0.425,3.0,62.64533333333337
1441.01,2,0.425,3.0,65.64933333333337
1501.01,2,0.27,2.0,70.91600000000003
1561.01,2,0.27,2.0,76.1826666666667
1621.01,2,0.2,2.0,84.14933333333336
1681.01,2,0.135,1.0,90.21600000000002
1741.01,2,0.425,3.0,61.766666666666666
1801.01,2,0.425,3.0,62.90800000000001
1861.01,2,0.425,3.0,65.23466666666667
1921.01,2,0.54,4.0,67.02400000000003
1981.01,2,0.27,2.0,68.59466666666668
2041.01,2,0.135,1.0,74.12800000000001
2101.01,2,0.2,2.0,81.56133333333335
2161.01,2,0.7,6.0,82.95600000000002
2221.01,2,0.945,8.0,81.59066666666669
2281.01,2,0.945,8.0,78.12266666666669
2341.01,2,0.54,4.0,75.36533333333335
2401.01,2,0.665,5.0,75.79333333333336
2461.01,2,0.54,4.0,76.2266666666667
2521.01,2,0.785,7.0,77.58933333333337
2581.01,2,0.7,6.0,76.15866666666672
2641.01,2,0.565,5.0,75.82533333333339
2701.01,2,0.425,3.0,75.62933333333339
2761.01,2,0.2,1.0,79.26266666666672
2821.01,2,0.135,0.0,87.49600000000005
2881.01,2,0.0,0.0,64.10000000000001
2941.01,2,0.135,1.0,75.03333333333336
3001.01,2,0.565,5.0,80.09200000000004
3061.01,2,0.8,6.0,79.45866666666672
3121.01,2,0.8,7.0,76.93600000000006
3181.01,2,0.765,5.0,74.4133333333334
3241.01,2,0.565,5.0,73.23866666666675
3301.01,2,0.665,5.0,72.43733333333341
3361.01,2,0.54,4.0,73.02400000000009
3421.01,2,0.425,3.0,75.7520000000001
3481.01,2,0.27,2.0,76.19733333333343
3541.01,2,0.27,2.0,81.19733333333343
3601.01,2,0.27,2.0,86.46400000000011
3661.01,2,0.135,1.0,91.73066666666679
3721.01,2,0.425,3.0,62.889333333333354
3781.01,2,0.27,2.0,64.14533333333335
3841.01,2,0.54,4.0,68.35600000000002
3901.01,2,0.425,3.0,69.04133333333337
3961.01,2,0.425,3.0,73.13466666666672
4021.01,2,0.2,1.0,74.7053333333334
4081.01,2,0.135,1.0,81.30533333333341
4141.01,2,0.135,1.0,91.1720000000001
4201.01,2,0.135,1.0,64.56666666666668
4261.01,2,0.27,2.0,70.63333333333335
4321.01,2,0.135,1.0,76.96666666666671
4381.01,2,0.27,2.0,84.13333333333338
4441.01,2,0.425,3.0,86.39066666666673
4501.01,2,0.665,5.0,86.32000000000008
4561.01,2,0.8,6.0,84.35333333333341
4621.01,2,0.835,7.0,81.57733333333343
4681.01,2,1.0,10.0,77.88933333333343
4741.01,2,0.9450000000000001,12.0,74.31066666666678
4801.01,2,0.915,8.0,70.51066666666676
4861.01,2,0.85,10.0,67.64666666666679
4921.01,2,0.5800000000000001,6.0,63.98666666666678
4981.01,2,0.865,8.0,64.52133333333346
5041.01,2,0.665,5.0,61.98800000000013
5101.01,2,0.875,7.0,58.32133333333347
5161.01,2,0.635,4.0,55.96133333333347
5221.01,2,0.54,4.0,57.68933333333348
5281.01,2,0.8,6.0,56.054666666666826
5341.01,2,0.665,5.0,53.19066666666683
5401.01,2,0.665,5.0,52.45466666666684
5461.01,2,0.665,5.0,50.49600000000018
5521.01,2,0.7,6.0,49.72533333333352
5581.01,2,1.0,10.0,46.361333333333526
5641.01,2,0.785,7.0,42.561333333333536
5701.01,2,0.9650000000000001,11.0,39.47066666666687
5761.01,2,0.96,13.0,35.67066666666689
5821.01,2,0.8500000000000001,9.0,31.870666666666896
5881.01,2,0.895,10.0,28.216000000000236
5941.01,2,0.7549999999999999,8.0,26.24800000000025
6001.01,2,0.565,5.0,24.78933333333359
6061.01,2,0.29000000000000004,3.0,27.27333333333361
6121.01,2,0.4,3.0,28.673333333333623
6181.01,2,0.75,6.0,30.776000000000302
6241.01,2,0.98,9.0,27.242666666666977
6301.01,2,0.85,8.0,23.797333333333654
6361.01,2,0.685,6.0,21.024000000000328
6421.01,3,0.25333333333333335,3.0,61.567555555555565
6481.01,3,0.18000000000000002,2.0,67.36755555555558
6541.01,3,0.2833333333333333,3.0,72.47422222222228
6601.01,3,0.27,3.0,73.92311111111118
6661.01,3,0.27,3.0,78.81288888888899
6721.01,3,0.27,3.0,84.43511111111123
6781.01,3,0.27,3.0,89.39244444444459
6841.01,2,0.425,3.0,60.26666666666668
6901.01,2,0.48000000000000004,3.0,62.684000000000026
6961.01,2,0.54,4.0,64.51333333333338
7021.01,2,0.345,3.0,66.19600000000005
7081.01,2,0.48000000000000004,4.0,66.21200000000005
7141.01,2,0.54,4.0,66.00666666666672
7201.01,2,0.54,4.0,67.05733333333339
7261.01,2,0.635,4.0,67.7853333333334
7321.01,2,0.425,3.0,69.05200000000005
7381.01,2,0.8,6.0,69.19333333333338
7441.01,2,0.97,8.0,67.33733333333339
7501.01,2,0.97,8.0,63.69200000000007
7561.01,2,0.97,8.0,60.06800000000007
7621.01,2,0.8,6.0,57.153333333333414
7681.01,2,0.665,5.0,55.48133333333342
7741.01,2,0.54,4.0,56.21466666666676
7801.01,2,0.7,6.0,56.94266666666677
7861.01,2,0.875,7.0,56.04933333333344
7921.01,2,0.97,8.0,52.382666666666786
7981.01,2,0.9450000000000001,12.0,48.58266666666679
8041.01,2,0.97,11.0,44.7826666666668
8101.01,2,0.95,10.0,40.9826666666668
8161.01,2,0.925,9.0,37.92666666666681
8221.01,2,0.61,6.0,35.05466666666681
8281.01,2,0.88,8.0,32.21466666666682
8341.01,2,0.95,11.0,28.41466666666682
8401.01,2,0.925,11.0,24.9613333333335
8461.01,3,0.69,12.0,58.97466666666668
8521.01,3,0.86,14.0,55.4857777777778
8581.01,3,0.7466666666666667,11.0,52.830666666666694
8641.01,3,0.5133333333333333,7.0,50.2617777777778
8701.01,3,0.4466666666666667,5.0,51.128444444444476
8761.01,3,0.7366666666666667,10.0,49.95422222222226
8821.01,3,0.7366666666666667,10.0,47.73644444444449
8881.01,3,0.7966666666666667,11.0,44.43955555555561
8941.01,3,0.96,12.0,42.07688888888894
9001.01,3,0.7966666666666667,10.0,39.47688888888894
9061.01,3,0.6466666666666666,8.0,36.165777777777826
9121.01,3,0.5966666666666667,7.0,36.332888888888945
9181.01,3,0.5533333333333333,7.0,35.646666666666725
9241.01,3,0.5333333333333333,6.0,36.643111111111175
9301.01,3,0.6233333333333334,6.0,36.88844444444451
9361.01,3,0.6133333333333334,7.0,37.09288888888896
9421.01,3,0.53,6.0,36.559555555555626
9481.01,3,0.7466666666666667,8.0,36.74622222222229
9541.01,3,0.44333333333333336,5.0,36.28755555555563
9601.01,3,0.44333333333333336,5.0,36.820888888888966
9661.01,3,0.53,6.0,39.4742222222223
9721.01,3,0.44333333333333336,5.0,40.38533333333341
9781.01,3,0.5533333333333333,7.0,42.740888888888975
9841.01,3,0.8033333333333333,10.0,40.84044444444453
9901.01,3,0.6133333333333334,7.0,40.59066666666675
9961.01,3,0.6933333333333334,9.0,39.770222222222316
10021.01,3,0.6133333333333334,7.0,38.20844444444453
10081.01,3,0.6699999999999999,8.0,36.91244444444454
10141.01,3,0.6133333333333334,7.0,35.85555555555565
10201.01,3,0.27,3.0,36.94444444444455
10261.01,3,0.36999999999999994,4.0,42.211111111111215
10321.01,3,0.40666666666666673,5.0,47.100888888888996
10381.01,3,0.7166666666666668,10.0,48.443111111111214
10441.01,3,0.8533333333333334,11.0,47.02800000000011
10501.01,3,0.8366666666666668,12.0,44.13822222222234
10561.01,3,0.7666666666666666,10.0,40.99955555555567
10621.01,3,0.44333333333333336,5.0,40.955111111111236
10681.01,3,0.5533333333333333,7.0,41.888444444444566
10741.01,3,0.6133333333333334,7.0,43.18622222222234
10801.01,3,0.6133333333333334,7.0,43.55511111111124
10861.01,3,0.6133333333333334,7.0,42.88133333333346
10921.01,3,0.44333333333333336,5.0,44.10355555555568
10981.01,3,0.40666666666666673,5.0,47.94888888888902
11041.01,3,0.36333333333333334,4.0,51.729333333333464
11101.01,3,0.48666666666666664,6.0,53.532888888889005
11161.01,3,0.7166666666666668,9.0,54.20755555555567
11221.01,3,0.6133333333333334,7.0,51.548888888888996
11281.01,3,0.6133333333333334,7.0,51.78000000000011
11341.01,3,0.53,6.0,50.286666666666775
11401.01,3,0.36999999999999994,4.0,51.843111111111206
11461.01,3,0.48666666666666664,6.0,54.91155555555565
11521.01,3,0.44333333333333336,5.0,55.62266666666676
11581.01,3,0.5533333333333333,7.0,57.533777777777864
11641.01,3,0.6133333333333334,7.0,56.83066666666674
11701.01,3,0.6133333333333334,7.0,57.54266666666674
11761.01,3,0.8033333333333333,10.0,56.59777777777784
11821.01,3,0.87,12.0,53.82355555555562
11881.01,3,0.85,11.0,50.86800000000006
11941.01,3,0.6466666666666666,7.0,47.89733333333339
12001.01,3,0.40666666666666673,4.0,48.986222222222274
12061.01,3,0.44333333333333336,5.0,52.700000000000045
12121.01,3,0.44333333333333336,5.0,56.188888888888926
12181.01,3,0.6133333333333334,7.0,56.92222222222225
12241.01,3,0.8033333333333333,10.0,57.10000000000002
12301.01,3,0.8533333333333334,11.0,55.04666666666669
12361.01,3,0.9466666666666667,13.0,51.53111111111113
12421.01,3,0.83,16.0,47.98444444444447
12481.01,3,0.9433333333333334,17.0,44.42888888888891
12541.01,3,0.9700000000000001,15.0,40.81555555555558
12601.01,3,0.3566666666666667,8.0,38.273333333333355
12661.01,3,0.7133333333333334,11.0,38.42266666666668
12721.01,3,0.63,8.0,34.846666666666685
12781.01,3,0.7166666666666667,10.0,31.610222222222234
12841.01,3,0.7733333333333334,8.0,28.081333333333347
12901.01,3,0.6133333333333334,7.0,25.716000000000008
12961.01,3,0.6133333333333334,7.0,23.838666666666672
13021.01,6,0.3583333333333334,9.0,60.64622222222221
13081.01,6,0.20666666666666667,5.0,63.179999999999986
13141.01,6,0.16333333333333333,4.0,67.62088888888886
13201.01,6,0.20166666666666666,5.0,74.02088888888886
13261.01,6,0.29000000000000004,7.0,79.04311111111107
13321.01,6,0.34,9.0,83.03199999999997
13381.01,6,0.29,7.0,84.52088888888885
13441.01,6,0.20166666666666666,5.0,88.00977777777774
13501.01,3,0.09000000000000001,1.0,60.41111111111112
13561.01,3,0.18000000000000002,2.0,66.92222222222222
13621.01,3,0.27,3.0,72.54444444444444
13681.01,3,0.27,3.0,77.8111111111111
13741.01,3,0.41333333333333333,5.0,82.50177777777776
13801.01,3,0.53,6.0,84.28133333333332
13861.01,3,0.62,8.0,84.34977777777776
13921.01,3,0.53,6.0,82.6991111111111
13981.01,3,0.53,6.0,83.27688888888888
14041.01,3,0.53,6.0,85.45466666666664
14101.01,3,0.44333333333333336,5.0,86.05466666666665
14161.01,3,0.6133333333333334,7.0,87.18799999999997
14221.01,3,0.6133333333333334,7.0,86.42799999999995
14281.01,3,0.6133333333333334,7.0,86.45911111111108
14341.01,3,0.6133333333333334,7.0,86.41644444444442
14401.01,3,0.6433333333333334,8.0,86.55955555555552
14461.01,3,0.62,8.0,85.89466666666662
14521.01,3,0.9266666666666667,13.0,83.82088888888886
14581.01,3,0.87,17.0,80.78177777777775
14641.01,3,0.9133333333333334,17.0,77.59244444444441
14701.01,3,0.9500000000000001,16.0,73.81911111111107
14761.01,3,0.7999999999999999,13.0,71.02799999999996
14821.01,3,0.64,11.0,69.7933333333333
14881.01,3,0.7200000000000001,11.0,68.1604444444444
14941.01,3,0.6433333333333334,10.0,65.5604444444444
15001.01,3,0.8833333333333333,13.0,62.669777777777746
15061.01,3,0.9500000000000001,15.0,59.03688888888886
15121.01,3,0.8933333333333334,14.0,55.39422222222219
15181.01,3,0.6933333333333334,10.0,52.33555555555552
15241.01,3,0.6233333333333334,11.0,50.18266666666664
15301.01,3,0.4533333333333333,8.0,49.07066666666663
15361.01,3,0.5633333333333334,8.0,46.94977777777774
15421.01,3,0.49,7.0,48.255555555555524
15481.01,3,0.8666666666666667,12.0,47.64311111111107
15541.01,3,0.9500000000000001,18.0,44.545333333333296
15601.01,3,0.9966666666666667,23.0,40.95777777777773
15661.01,3,1.0,23.0,37.20666666666662
15721.01,3,0.7533333333333333,13.0,33.40666666666663
15781.01,3,0.4066666666666667,8.0,32.908888888888846
15841.01,3,0.6366666666666667,9.0,30.71777777777774
15901.01,3,0.68,9.0,27.995111111111072
15961.01,3,0.8966666666666666,12.0,24.73911111111106
16021.01,3,0.8533333333333334,10.0,21.61466666666662
16081.01,7,0.4242857142857143,14.0,60.72171428571427
16141.01,7,0.4414285714285714,13.0,61.26266666666667
16201.01,7,0.3785714285714286,11.0,61.712571428571415
16261.01,7,0.2942857142857143,9.0,65.01580952380951
16321.01,7,0.14857142857142858,13.0,68.0310476190476
16381.01,7,0.2557142857142857,15.0,73.22076190476187
16441.01,7,0.24285714285714288,17.0,76.8893333333333
16501.01,7,0.21,12.0,80.90914285714281
16561.01,7,0.22714285714285712,8.0,84.45847619047615
16621.01,7,0.25,8.0,88.2859047619047
16681.01,7,0.23857142857142857,7.0,93.50609523809517
16741.01,5,0.34400000000000003,6.0,59.37893333333333
16801.01,5,0.292,6.0,62.95333333333333
16861.01,5,0.45199999999999996,10.0,64.26106666666666
16921.01,5,0.584,12.0,64.54266666666665
16981.01,5,0.5700000000000001,12.0,64.29093333333331
17041.01,5,0.47800000000000004,9.0,64.17199999999998
17101.01,5,0.374,7.0,65.57199999999997
17161.01,5,0.47800000000000004,9.0,68.06533333333331
17221.01,5,0.426,8.0,70.30533333333331
17281.01,5,0.5700000000000001,11.0,72.79866666666663
17341.01,5,0.624,13.0,73.17253333333329
17401.01,5,0.57,15.0,72.22639999999997
17461.01,5,0.35,13.0,74.3373333333333
17521.01,5,0.20400000000000001,10.0,77.8050666666666
17581.01,5,0.35200000000000004,11.0,80.1314666666666
17641.01,5,0.49399999999999994,10.0,82.02213333333327
17701.01,5,0.32399999999999995,13.0,81.16559999999993
17761.01,5,0.308,11.0,81.43013333333326
17821.01,5,0.284,8.0,85.43493333333325
17881.01,5,0.33399999999999996,8.0,87.39066666666658
17941.01,5,0.372,8.0,90.19173333333325
18001.01,5,0.504,10.0,92.15173333333323
18061.01,3,0.6233333333333334,6.0,58.78977777777777
18121.01,3,0.62,7.0,58.88399999999999
18181.01,3,0.71,9.0,56.55244444444443
18241.01,3,0.6433333333333333,8.0,55.10177777777776
18301.01,3,0.5533333333333333,7.0,53.548888888888875
18361.01,3,0.62,7.0,51.95066666666665
18421.01,3,0.62,7.0,53.528444444444425
18481.01,3,0.6966666666666667,8.0,53.53022222222219
18541.01,3,0.77,10.0,52.120444444444416
18601.01,3,0.9700000000000001,12.0,48.44666666666664
18661.01,3,0.7766666666666667,10.0,46.00044444444441
18721.01,3,0.89,10.0,42.5862222222222
18781.01,3,0.6433333333333333,8.0,40.255555555555524
18841.01,3,0.62,7.0,40.32222222222219
18901.01,3,0.45,5.0,41.63688888888885
18961.01,3,0.53,7.0,41.37111111111107
19021.01,3,0.71,9.0,42.372888888888845
19081.01,3,0.71,9.0,41.48488888888885
19141.01,3,0.77,9.0,39.99599999999996
19201.01,3,0.6966666666666667,8.0,38.726666666666624
19261.01,3,0.7766666666666667,10.0,37.57111111111107
19321.01,3,0.77,9.0,34.083999999999975
19381.01,3,0.89,11.0,32.08666666666664
19441.01,3,0.7766666666666667,11.0,28.450222222222198
19501.01,3,0.9400000000000001,13.0,25.259111111111093
