Time,Servers,AverageCPU,Sessions,Pheromone
1.01,2,0.0,0.0,60.3
61.01,2,0.135,1.0,68.16666666666666
121.01,2,0.135,1.0,74.49999999999999
181.01,2,0.135,1.0,84.09999999999998
241.01,2,0.135,0.0,90.69999999999997
301.01,1,0.6,2.0,63.633333333333326
361.01,1,0.6,2.0,63.76666666666665
421.01,1,0.8,3.0,62.57733333333332
481.01,1,0.27,1.0,60.64399999999999
541.01,1,0.97,4.0,57.78799999999999
601.01,1,0.8,3.0,54.25466666666666
661.01,1,0.97,4.0,51.926666666666655
721.01,1,0.43,1.0,48.25999999999999
781.01,1,0.6,2.0,52.85999999999999
841.01,1,0.6,2.0,52.65999999999999
901.01,1,0.6,2.0,52.79333333333333
961.01,1,0.43,1.0,52.92666666666667
1021.01,1,0.6,2.0,53.06000000000001
1081.01,1,0.6,2.0,55.860000000000014
1141.01,1,0.8,3.0,55.07066666666668
1201.01,1,0.97,4.0,51.53733333333335
1261.01,1,0.97,4.0,48.00400000000002
1321.01,1,0.6,2.0,45.804000000000016
1381.01,1,0.43,1.0,43.804000000000016
1441.01,1,0.6,2.0,44.204000000000015
1501.01,1,0.6,2.0,44.270666666666685
1561.01,1,0.27,1.0,44.404000000000025
1621.01,1,0.27,1.0,48.20400000000002
1681.01,1,0.27,1.0,50.20400000000002
1741.01,1,0.27,1.0,55.47066666666669
1801.01,1,0.27,1.0,60.07066666666669
1861.01,1,0.27,1.0,65.33733333333336
1921.01,1,0.8,4.0,69.67066666666669
1981.01,1,1.0,5.0,65.8706666666667
2041.01,1,1.0,6.0,62.070666666666696
2101.01,1,0.93,5.0,58.2706666666667
2161.01,1,1.0,5.0,56.4706666666667
2221.01,1,1.0,5.0,52.670666666666705
2281.01,1,1.0,6.0,48.87066666666671
2341.01,1,1.0,7.0,45.07066666666671
2401.01,1,1.0,5.0,41.27066666666671
2461.01,1,0.83,4.0,38.13733333333338
2521.01,1,1.0,5.0,34.13733333333338
2581.01,1,0.95,4.0,30.337333333333383
2641.01,1,0.93,5.0,26.766666666666715
2701.01,1,1.0,5.0,23.23333333333338
2761.01,2,0.39,4.0,56.6
2821.01,2,0.47000000000000003,4.0,59.766666666666666
2881.01,2,0.44499999999999995,4.0,62.27466666666666
2941.01,2,0.535,4.0,64.988
3001.01,2,0.875,7.0,62.886666666666656
3061.01,2,0.665,5.0,60.29466666666666
3121.01,2,0.665,5.0,61.18666666666665
3181.01,2,0.27,2.0,60.34666666666665
3241.01,2,0.425,3.0,65.61333333333332
3301.01,2,0.54,4.0,69.41199999999998
3361.01,2,0.425,3.0,71.06799999999998
3421.01,2,0.665,5.0,71.15466666666664
3481.01,2,0.425,3.0,70.24399999999997
3541.01,2,0.665,5.0,70.40266666666665
3601.01,2,0.54,4.0,69.1053333333333
3661.01,2,0.8,6.0,70.23599999999996
3721.01,2,0.8,6.0,67.04399999999998
3781.01,2,0.8,6.0,64.85466666666665
3841.01,2,0.665,5.0,61.99066666666665
3901.01,2,0.48000000000000004,3.0,62.70133333333332
3961.01,2,0.27,2.0,64.01999999999998
4021.01,2,0.565,5.0,68.51866666666665
4081.01,2,0.875,6.0,66.09333333333332
4141.01,2,0.97,8.0,63.39866666666666
4201.01,2,0.8,6.0,61.139999999999986
4261.01,2,0.54,4.0,60.82666666666666
4321.01,2,0.425,3.0,61.135999999999996
4381.01,2,0.425,3.0,64.52133333333333
4441.01,2,0.54,4.0,64.60533333333333
4501.01,2,0.665,5.0,64.33333333333334
4561.01,2,0.665,5.0,65.38933333333335
4621.01,2,0.425,3.0,62.517333333333355
4681.01,2,0.425,3.0,64.93200000000003
4741.01,2,0.425,3.0,65.6186666666667
4801.01,2,0.48000000000000004,3.0,68.12666666666671
4861.01,2,0.345,3.0,70.6346666666667
4921.01,2,0.425,3.0,71.06400000000005
4981.01,2,0.54,4.0,71.5893333333334
5041.01,2,0.97,8.0,72.32000000000006
5101.01,2,0.945,8.0,68.72000000000007
5161.01,2,0.785,7.0,65.24933333333341
5221.01,2,0.7,6.0,63.016000000000076
5281.01,2,0.425,3.0,62.51600000000009
5341.01,2,0.54,4.0,64.31866666666676
5401.01,2,0.8,6.0,64.05066666666677
5461.01,2,0.875,7.0,61.31466666666678
5521.01,2,0.665,5.0,57.984000000000115
5581.01,2,0.665,5.0,55.782666666666785
5641.01,2,0.875,7.0,52.9106666666668
5701.01,2,0.96,8.0,49.37733333333347
5761.01,2,0.875,7.0,45.84400000000015
5821.01,2,0.665,5.0,42.84933333333349
5881.01,2,0.635,4.0,42.3893333333335
5941.01,2,0.565,5.0,41.61200000000018
6001.01,2,0.945,9.0,39.564000000000185
6061.01,2,0.97,8.0,35.764000000000195
6121.01,2,0.785,7.0,33.052000000000206
6181.01,2,0.665,5.0,30.05200000000021
6241.01,2,0.54,4.0,29.416000000000214
6301.01,2,0.565,5.0,32.0986666666669
6361.01,2,0.54,4.0,30.197333333333575
6421.01,2,0.8,6.0,28.97200000000025
6481.01,2,0.97,8.0,25.790666666666926
6541.01,2,0.8,7.0,23.348000000000265
6601.01,3,0.5833333333333334,7.0,59.356888888888896
6661.01,3,0.66,8.0,58.683111111111124
6721.01,3,0.6699999999999999,8.0,58.31600000000003
6781.01,3,0.59,6.0,56.33822222222225
6841.01,3,0.59,6.0,55.78355555555559
6901.01,3,0.6699999999999999,8.0,56.01644444444449
6961.01,3,0.6133333333333334,7.0,57.45377777777784
7021.01,3,0.53,6.0,56.77288888888895
7081.01,3,0.36999999999999994,4.0,58.15066666666673
7141.01,3,0.13333333333333333,1.0,63.4191111111112
7201.01,3,0.0,0.0,71.90800000000011
7261.01,3,0.09000000000000001,1.0,80.95244444444457
7321.01,3,0.36999999999999994,4.0,88.80044444444461
7381.01,3,0.53,6.0,88.84488888888906
7441.01,2,0.835,7.0,56.869333333333344
7501.01,2,0.7,6.0,54.16000000000001
7561.01,2,0.7,7.0,54.16266666666669
7621.01,2,0.98,9.0,50.80000000000003
7681.01,2,0.98,9.0,47.885333333333364
7741.01,2,0.975,9.0,44.085333333333374
7801.01,2,0.765,5.0,40.56266666666671
7861.01,2,0.54,4.0,40.68533333333339
7921.01,2,0.345,3.0,45.41866666666674
7981.01,2,0.345,3.0,50.68533333333341
8041.01,2,0.785,7.0,51.20800000000009
8101.01,2,0.7,6.0,51.077333333333435
8161.01,2,0.945,8.0,49.01066666666678
8221.01,2,1.0,8.0,45.64800000000012
8281.01,2,0.985,11.0,42.07466666666679
8341.01,2,1.0,12.0,38.274666666666796
8401.01,2,1.0,13.0,34.474666666666806
8461.01,2,0.8,9.0,30.67466666666681
8521.01,2,0.9099999999999999,9.0,28.637333333333487
8581.01,2,0.88,7.0,25.26400000000016
8641.01,2,0.72,8.0,23.26400000000016
8701.01,3,0.5133333333333333,8.0,57.60577777777778
8761.01,3,0.46,8.0,56.23777777777779
8821.01,3,0.6633333333333333,9.0,55.148888888888905
8881.01,3,0.5766666666666668,7.0,54.77111111111113
8941.01,3,0.6699999999999999,8.0,54.648444444444465
9001.01,3,0.6133333333333334,7.0,53.75244444444447
9061.01,3,0.7666666666666666,10.0,51.47866666666669
9121.01,3,0.9533333333333335,12.0,48.88222222222225
9181.01,3,0.8933333333333334,14.0,46.39777777777781
9241.01,3,0.7799999999999999,13.0,43.18977777777781
9301.01,3,0.9133333333333334,13.0,39.9355555555556
9361.01,3,0.5533333333333333,7.0,36.54622222222227
9421.01,3,0.6133333333333334,7.0,36.55600000000005
9481.01,3,0.6133333333333334,7.0,36.92044444444449
9541.01,3,0.53,6.0,37.85377777777784
9601.01,3,0.75,9.0,38.431555555555626
9661.01,3,0.85,11.0,37.25466666666674
9721.01,3,0.7833333333333332,11.0,34.9862222222223
9781.01,3,0.9700000000000001,17.0,32.23600000000008
9841.01,3,0.6433333333333334,11.0,28.87244444444453
9901.01,3,0.7566666666666665,11.0,25.925777777777864
9961.01,3,0.7533333333333333,10.0,24.5720000000001
10021.01,3,0.66,8.0,23.993333333333428
10081.01,4,0.6025,10.0,58.640666666666675
10141.01,4,0.6074999999999999,9.0,56.51733333333334
10201.01,4,0.5175000000000001,8.0,56.39066666666667
10261.01,4,0.465,7.0,56.81866666666668
10321.01,4,0.4,6.0,58.768666666666675
10381.01,4,0.4,6.0,62.70200000000003
10441.01,4,0.53,8.0,66.15200000000003
10501.01,4,0.36750000000000005,6.0,69.60200000000003
10561.01,4,0.6475,11.0,71.0166666666667
10621.01,4,0.615,9.0,68.88666666666671
10681.01,4,0.6074999999999999,10.0,67.94733333333338
10741.01,4,0.465,7.0,65.91800000000003
10801.01,4,0.27,4.0,68.1346666666667
10861.01,4,0.27,4.0,73.40133333333338
10921.01,4,0.335,5.0,77.98466666666671
10981.01,4,0.4,6.0,79.38466666666672
11041.01,4,0.4,6.0,84.2013333333334
11101.01,4,0.27,4.0,87.50133333333339
11161.01,4,0.4,6.0,92.4513333333334
11221.01,3,0.36999999999999994,4.0,60.25555555555555
11281.01,3,0.44333333333333336,5.0,64.76844444444444
11341.01,3,0.44333333333333336,5.0,66.39066666666666
11401.01,3,0.5766666666666668,7.0,67.10177777777777
11461.01,3,0.7166666666666668,9.0,67.0511111111111
11521.01,3,0.7999999999999999,10.0,65.88222222222221
11581.01,3,0.7166666666666668,9.0,64.66977777777777
11641.01,3,0.44333333333333336,5.0,63.76755555555554
11701.01,3,0.40666666666666673,4.0,64.32488888888888
11761.01,3,0.36999999999999994,4.0,66.34799999999997
11821.01,3,0.5533333333333333,7.0,69.68133333333331
11881.01,3,0.53,6.0,69.7453333333333
11941.01,3,0.6133333333333334,7.0,69.98266666666665
12001.01,3,0.48666666666666664,5.0,68.46711111111108
12061.01,3,0.5533333333333333,7.0,69.51155555555552
12121.01,3,0.7466666666666667,8.0,70.47155555555553
12181.01,3,0.8033333333333333,11.0,67.8102222222222
12241.01,3,0.8733333333333334,12.0,65.34266666666663
12301.01,3,0.7666666666666666,10.0,62.84399999999997
12361.01,3,0.6433333333333334,8.0,63.41555555555552
12421.01,3,0.9666666666666667,14.0,61.05377777777773
12481.01,3,0.9333333333333332,15.0,57.582666666666626
12541.01,3,0.9533333333333333,17.0,53.85999999999996
12601.01,3,1.0,18.0,50.05999999999997
12661.01,3,0.8566666666666666,13.0,46.67422222222219
12721.01,3,0.67,13.0,43.53111111111107
12781.01,3,0.48666666666666664,8.0,42.19066666666662
12841.01,3,0.5933333333333334,9.0,39.67955555555551
12901.01,3,0.5833333333333334,9.0,38.53644444444439
12961.01,3,0.35333333333333333,5.0,38.373777777777725
13021.01,3,0.51,6.0,38.33999999999994
13081.01,3,0.7166666666666667,8.0,38.60311111111105
13141.01,3,0.77,9.0,37.611111111111036
13201.01,3,0.6133333333333334,7.0,34.5977777777777
13261.01,3,0.48666666666666664,6.0,35.18444444444436
13321.01,3,0.6366666666666666,8.0,37.784444444444354
13381.01,3,0.53,6.0,38.13288888888879
13441.01,3,0.5533333333333333,7.0,38.66622222222212
13501.01,3,0.48666666666666664,6.0,39.59955555555545
13561.01,3,0.6133333333333334,7.0,40.861777777777654
13621.01,3,0.6133333333333334,7.0,41.706222222222095
13681.01,3,0.6133333333333334,7.0,41.1773333333332
13741.01,3,0.27,3.0,44.21911111111097
13801.01,3,0.44333333333333336,5.0,47.620888888888736
13861.01,3,0.6699999999999999,8.0,47.136444444444294
13921.01,3,0.6133333333333334,7.0,47.41111111111095
13981.01,3,0.6933333333333334,9.0,47.3017777777776
14041.01,3,0.53,6.0,46.8608888888887
14101.01,3,0.8266666666666667,11.0,46.64133333333314
14161.01,3,0.9466666666666667,15.0,43.193333333333136
14221.01,3,1.0,17.0,39.52044444444425
14281.01,3,0.7833333333333333,13.0,35.72044444444425
14341.01,3,0.38999999999999996,9.0,35.2919999999998
14401.01,3,0.37333333333333335,6.0,35.0191111111109
14461.01,3,0.5266666666666667,8.0,34.525777777777556
14521.01,3,0.5566666666666666,7.0,35.05999999999977
14581.01,3,0.45,5.0,33.86266666666642
14641.01,3,0.6233333333333333,8.0,34.575555555555304
14701.01,3,0.48666666666666664,6.0,33.87244444444419
14761.01,3,0.6699999999999999,8.0,34.391111111110945
14821.01,3,0.6466666666666667,7.0,34.56799999999982
14881.01,3,0.77,9.0,32.19199999999983
14941.01,3,0.6133333333333334,7.0,32.047999999999824
15001.01,3,0.8533333333333334,11.0,33.03822222222204
15061.01,3,0.9733333333333333,15.0,30.665777777777592
15121.01,3,1.0,19.0,28.252444444444254
15181.01,3,1.0,23.0,25.652444444444257
15241.01,3,1.0,20.0,23.119111111110925
15301.01,4,0.6825,15.0,56.712
15361.01,4,0.615,16.0,53.882000000000005
15421.01,4,0.5325,11.0,52.50333333333333
15481.01,4,0.5675,9.0,51.847999999999985
15541.01,4,0.3975,6.0,49.65266666666665
15601.01,4,0.4025,6.0,51.788666666666636
15661.01,4,0.335,5.0,55.53866666666662
