Time,Servers,AverageCPU,Sessions,Pheromone
1.01,2,0.0,0.0,60.3
61.01,2,0.135,1.0,68.16666666666666
121.01,2,0.135,1.0,74.49999999999999
181.01,2,0.27,2.0,83.56666666666665
241.01,2,0.135,1.0,89.09999999999998
301.01,1,0.27,1.0,62.5
361.01,1,0.27,1.0,63.03333333333333
421.01,1,0.27,1.0,68.3
481.01,1,0.27,1.0,73.56666666666666
541.01,1,0.6,2.0,78.16666666666666
601.01,1,0.6,2.0,78.29999999999998
661.01,1,0.6,2.0,78.43333333333331
721.01,1,0.27,1.0,78.56666666666663
781.01,1,0.4,2.0,82.76666666666664
841.01,1,0.73,3.0,82.76666666666664
901.01,1,0.73,3.0,82.63333333333331
961.01,1,0.27,1.0,80.56666666666665
1021.01,1,0.6,2.0,81.2333333333333
1081.01,1,0.8,3.0,80.44399999999997
1141.01,1,1.0,5.0,76.64399999999998
1201.01,1,1.0,5.0,73.15333333333331
1261.01,1,0.97,4.0,69.48666666666664
1321.01,1,1.0,5.0,65.81999999999996
1381.01,1,1.0,5.0,62.01999999999997
1441.01,1,1.0,5.0,59.26266666666663
1501.01,1,0.79,4.0,56.73199999999997
1561.01,1,0.6,2.0,58.06533333333331
1621.01,1,0.8,3.0,57.537333333333315
1681.01,1,0.97,4.0,54.68133333333332
1741.01,1,0.97,4.0,51.14799999999999
1801.01,1,0.8,3.0,48.81999999999999
1861.01,1,0.97,4.0,45.825333333333326
1921.01,1,1.0,5.0,43.836
1981.01,1,0.93,6.0,40.036
2041.01,1,0.67,4.0,36.90266666666667
2101.01,1,0.46,3.0,34.884
2161.01,1,0.16,1.0,37.50800000000001
2221.01,1,1.0,6.0,38.51600000000001
2281.01,1,1.0,9.0,34.716000000000015
2341.01,1,1.0,11.0,30.716000000000015
2401.01,1,1.0,12.0,26.916000000000018
2461.01,1,1.0,6.0,23.11600000000002
2521.01,3,0.18666666666666668,3.0,58.10622222222222
2581.01,3,0.12333333333333334,1.0,65.54622222222223
2641.01,3,0.2833333333333333,3.0,74.36844444444444
2701.01,3,0.2833333333333333,3.0,78.59599999999999
2761.01,3,0.27,3.0,80.60044444444443
2821.01,3,0.44333333333333336,5.0,83.75866666666666
2881.01,3,0.44333333333333336,5.0,85.53644444444443
2941.01,3,0.44333333333333336,5.0,88.66977777777775
3001.01,3,0.27,2.0,91.3142222222222
3061.01,2,0.135,1.0,67.56666666666666
3121.01,2,0.27,2.0,73.63333333333333
3181.01,2,0.27,2.0,78.89999999999999
3241.01,2,0.425,3.0,82.21866666666665
3301.01,2,0.8,6.0,82.43599999999999
3361.01,2,0.665,5.0,81.30533333333332
3421.01,2,0.8,6.0,79.11599999999999
3481.01,2,0.665,5.0,76.25199999999998
3541.01,2,0.8,6.0,75.04933333333332
3601.01,2,0.7,6.0,72.45733333333332
3661.01,2,0.8,6.0,70.50666666666666
3721.01,2,0.665,5.0,69.65066666666667
3781.01,2,0.765,5.0,67.24266666666668
3841.01,2,0.665,5.0,65.676
3901.01,2,0.665,5.0,66.20266666666667
3961.01,2,0.665,5.0,63.598666666666674
4021.01,2,0.54,4.0,62.68800000000002
4081.01,2,0.54,4.0,63.416000000000025
4141.01,2,0.7,6.0,65.23600000000002
4201.01,2,0.67,5.0,64.0386666666667
4261.01,2,0.7,6.0,63.765333333333366
4321.01,2,0.945,8.0,60.62933333333337
4381.01,2,0.8,6.0,57.298666666666705
4441.01,2,0.54,4.0,56.39333333333338
4501.01,2,0.665,5.0,53.78933333333339
4561.01,2,0.425,3.0,56.17066666666673
4621.01,2,0.54,4.0,56.840000000000074
4681.01,2,0.63,5.0,56.76266666666674
4741.01,2,0.605,5.0,55.89333333333341
4801.01,2,0.63,5.0,55.88800000000008
4861.01,2,0.8,6.0,55.15066666666676
4921.01,2,0.54,4.0,52.612000000000094
4981.01,2,0.54,4.0,54.501333333333434
5041.01,2,0.27,2.0,55.96266666666678
5101.01,2,0.27,2.0,61.762666666666796
5161.01,2,0.605,5.0,64.22400000000013
5221.01,2,0.565,5.0,62.98933333333348
5281.01,2,0.605,5.0,62.85333333333348
5341.01,2,0.54,4.0,60.14533333333348
5401.01,2,0.8,6.0,58.850666666666825
5461.01,2,0.8,6.0,55.18400000000017
5521.01,2,0.99,9.0,51.65066666666684
5581.01,2,0.945,9.0,47.85066666666685
5641.01,2,0.835,7.0,44.265333333333515
5701.01,2,0.49,4.0,41.93733333333353
5761.01,2,0.835,7.0,42.42000000000021
5821.01,2,0.945,8.0,38.74400000000021
5881.01,2,0.97,9.0,35.27200000000022
5941.01,2,0.97,8.0,31.81466666666689
6001.01,2,0.48000000000000004,3.0,28.2146666666669
6061.01,2,0.425,3.0,31.748000000000253
6121.01,2,0.665,5.0,33.60400000000027
6181.01,2,0.54,4.0,32.665333333333606
6241.01,2,0.565,5.0,32.39333333333362
6301.01,2,0.54,4.0,29.52133333333363
6361.01,2,0.48000000000000004,4.0,32.054666666666975
6421.01,2,0.54,4.0,32.69200000000032
6481.01,2,0.8,6.0,34.75066666666701
6541.01,2,0.875,7.0,32.05466666666702
6601.01,2,0.875,7.0,29.198666666667023
6661.01,2,0.665,5.0,27.005333333333702
6721.01,2,0.565,5.0,24.133333333333706
6781.01,2,0.54,4.0,21.928000000000385
6841.01,3,0.36999999999999994,4.0,62.0768888888889
6901.01,3,0.4466666666666667,5.0,62.677777777777806
6961.01,3,0.53,6.0,63.8777777777778
7021.01,3,0.53,6.0,65.52222222222225
7081.01,3,0.27,3.0,67.94444444444447
7141.01,3,0.27,3.0,73.21111111111115
7201.01,3,0.22333333333333336,2.0,78.47777777777782
7261.01,3,0.44333333333333336,5.0,81.61377777777784
7321.01,3,0.6133333333333334,7.0,83.0582222222223
7381.01,3,0.53,6.0,84.2582222222223
7441.01,3,0.6699999999999999,8.0,84.54000000000009
7501.01,3,0.48666666666666664,6.0,83.26888888888901
7561.01,3,0.6133333333333334,7.0,83.97555555555567
7621.01,3,0.44333333333333336,5.0,83.50888888888902
7681.01,3,0.44333333333333336,5.0,87.99777777777791
7741.01,3,0.36999999999999994,4.0,90.19777777777794
7801.01,2,0.815,8.0,60.71600000000002
7861.01,2,1.0,10.0,56.916000000000025
7921.01,2,0.97,13.0,53.016000000000034
7981.01,2,0.9650000000000001,13.0,49.41200000000003
8041.01,2,0.935,9.0,45.61200000000004
8101.01,2,0.445,5.0,42.40800000000004
8161.01,2,0.435,5.0,43.217333333333386
8221.01,2,0.8200000000000001,8.0,42.00666666666673
8281.01,2,0.71,10.0,39.06266666666673
8341.01,2,0.9550000000000001,12.0,35.468000000000075
8401.01,2,0.98,9.0,31.756000000000075
8461.01,2,0.79,8.0,28.869333333333408
8521.01,2,0.75,9.0,25.340000000000078
8581.01,2,0.915,11.0,21.769333333333414
8641.01,4,0.445,10.0,59.4
8701.01,4,0.455,9.0,57.018666666666675
8761.01,4,0.48250000000000004,9.0,57.916666666666686
8821.01,4,0.5525,9.0,58.88400000000002
8881.01,4,0.465,7.0,59.034000000000034
8941.01,4,0.4,6.0,62.46733333333337
9001.01,4,0.465,7.0,64.28400000000003
9061.01,4,0.4325,7.0,66.05066666666671
9121.01,4,0.4975,8.0,67.55066666666671
9181.01,4,0.4975,8.0,69.5673333333334
9241.01,4,0.465,7.0,70.88400000000006
9301.01,4,0.4,6.0,71.98400000000007
9361.01,4,0.4975,8.0,73.3673333333334
9421.01,4,0.43,7.0,74.28400000000008
9481.01,4,0.36750000000000005,6.0,75.51733333333343
9541.01,4,0.465,7.0,76.51866666666675
9601.01,4,0.55,9.0,78.36866666666675
9661.01,4,0.615,10.0,78.93533333333343
9721.01,4,0.465,7.0,79.38533333333343
9781.01,4,0.53,8.0,80.83533333333344
9841.01,4,0.5900000000000001,9.0,81.91866666666678
9901.01,4,0.615,10.0,82.76866666666677
9961.01,4,0.4975,8.0,83.13133333333344
10021.01,4,0.5650000000000001,9.0,82.12600000000012
10081.01,4,0.665,11.0,81.67733333333345
10141.01,4,0.5475,9.0,81.86200000000011
10201.01,4,0.5475000000000001,9.0,81.79133333333344
10261.01,4,0.4975,7.0,82.04133333333344
10321.01,4,0.335,5.0,83.84133333333344
10381.01,4,0.27,4.0,88.15800000000013
10441.01,3,0.43,4.0,59.98888888888889
10501.01,3,0.36999999999999994,4.0,63.592444444444446
10561.01,3,0.6133333333333334,7.0,64.02799999999999
10621.01,3,0.7999999999999999,10.0,64.62888888888888
10681.01,3,0.7166666666666667,9.0,61.68933333333333
10741.01,3,0.6766666666666666,9.0,61.27599999999998
10801.01,3,0.6766666666666666,9.0,59.42977777777776
10861.01,3,0.5533333333333333,7.0,58.85288888888886
10921.01,3,0.7799999999999999,12.0,59.20933333333331
10981.01,3,0.65,10.0,57.42711111111109
11041.01,3,0.8500000000000001,12.0,54.95155555555553
11101.01,3,0.5633333333333334,8.0,51.78533333333331
11161.01,3,0.6066666666666666,9.0,50.422666666666636
11221.01,3,0.5333333333333333,7.0,48.323111111111075
11281.01,3,0.8266666666666667,12.0,48.12399999999997
11341.01,3,0.8366666666666668,12.0,44.99777777777774
11401.01,3,0.93,12.0,41.39511111111108
11461.01,3,0.6466666666666666,7.0,39.319555555555525
11521.01,3,0.6699999999999999,8.0,38.146222222222185
11581.01,3,0.44333333333333336,5.0,39.701777777777735
11641.01,3,0.53,6.0,41.43511111111106
11701.01,3,0.36999999999999994,4.0,42.39066666666662
11761.01,3,0.6133333333333334,7.0,45.14888888888883
11821.01,3,0.5533333333333333,7.0,45.68222222222216
11881.01,3,0.6699999999999999,8.0,46.586222222222155
11941.01,3,0.6699999999999999,8.0,44.54444444444439
12001.01,3,0.6133333333333334,7.0,44.67244444444437
12061.01,3,0.6133333333333334,7.0,42.5026666666666
12121.01,3,0.36999999999999994,4.0,41.64044444444437
12181.01,3,0.53,6.0,43.3097777777777
12241.01,3,0.44333333333333336,5.0,44.24311111111103
12301.01,3,0.7966666666666667,10.0,45.283999999999914
12361.01,3,0.7366666666666667,9.0,42.347999999999914
12421.01,3,0.93,13.0,40.59955555555546
12481.01,3,0.8233333333333333,15.0,37.18888888888879
12541.01,3,0.7000000000000001,11.0,34.907111111111014
12601.01,3,0.8300000000000001,13.0,31.37733333333324
12661.01,3,0.48666666666666664,11.0,27.816444444444347
12721.01,3,0.5966666666666667,12.0,27.030666666666566
12781.01,3,0.5499999999999999,12.0,24.525777777777677
12841.01,3,0.5933333333333334,8.0,23.147999999999893
12901.01,7,0.28,9.0,60.473333333333336
12961.01,7,0.3057142857142857,9.0,63.88057142857142
13021.01,7,0.29857142857142854,9.0,66.69314285714286
13081.01,7,0.2485714285714286,7.0,69.53847619047617
13141.01,7,0.26857142857142857,7.0,73.85276190476188
13201.01,7,0.42,12.0,77.57657142857138
13261.01,7,0.3628571428571429,10.0,80.795619047619
13321.01,7,0.3614285714285714,10.0,84.67180952380947
13381.01,7,0.19285714285714287,5.0,89.8051428571428
13441.01,7,0.1542857142857143,4.0,96.06228571428565
13501.01,4,0.2025,3.0,66.35
13561.01,4,0.27749999999999997,4.0,73.5
13621.01,4,0.335,5.0,76.53399999999999
13681.01,4,0.27,4.0,81.56733333333332
13741.01,4,0.27,4.0,84.45066666666665
13801.01,4,0.3025,5.0,89.45066666666665
13861.01,3,0.36999999999999994,4.0,60.455555555555556
13921.01,3,0.44333333333333336,5.0,63.391555555555556
13981.01,3,0.45,5.0,64.08044444444444
14041.01,3,0.48666666666666664,6.0,65.57466666666666
14101.01,3,0.48666666666666664,6.0,65.9968888888889
14161.01,3,0.18000000000000002,2.0,68.66444444444444
14221.01,3,0.09000000000000001,1.0,76.44222222222221
14281.01,3,0.043333333333333335,1.0,86.19777777777777
14341.01,2,0.44,4.0,59.86666666666667
14401.01,2,0.75,6.0,59.464
14461.01,2,0.995,10.0,55.84
14521.01,2,0.95,12.0,52.221333333333334
14581.01,2,1.0,12.0,48.42133333333334
14641.01,2,1.0,13.0,44.62133333333334
14701.01,2,1.0,12.0,40.82133333333334
14761.01,2,1.0,16.0,37.021333333333345
14821.01,2,1.0,17.0,33.22133333333335
14881.01,2,1.0,16.0,29.42133333333335
14941.01,2,1.0,15.0,25.621333333333354
15001.01,2,1.0,15.0,21.82133333333335
15061.01,3,0.8866666666666667,15.0,56.96666666666667
15121.01,3,0.6900000000000001,14.0,53.900888888888886
15181.01,3,0.6933333333333334,12.0,51.53644444444445
15241.01,3,0.6533333333333333,12.0,49.149777777777786
15301.01,3,0.4366666666666667,7.0,46.21022222222223
15361.01,3,0.45,8.0,44.41822222222223
15421.01,3,0.5633333333333334,9.0,44.065333333333335
15481.01,3,0.48,7.0,44.12844444444445
15541.01,3,0.6966666666666667,8.0,43.308888888888895
15601.01,3,0.6966666666666667,8.0,41.92933333333334
15661.01,3,0.7466666666666667,8.0,39.85377777777777
15721.01,3,0.91,11.0,38.60488888888889
15781.01,3,0.9333333333333335,13.0,35.3231111111111
