Time,Servers,AverageCPU,Sessions,Pheromone
1.01,2,0.0,0.0,60.3
61.01,2,0.135,1.0,68.16666666666666
121.01,2,0.135,1.0,74.49999999999999
181.01,2,0.135,1.0,84.09999999999998
241.01,2,0.27,1.0,90.43333333333331
301.01,1,0.6,2.0,62.83333333333333
361.01,1,0.97,4.0,60.505333333333326
421.01,1,0.97,5.0,56.83866666666666
481.01,1,1.0,5.0,53.19333333333333
541.01,1,0.97,4.0,49.547999999999995
601.01,1,0.97,4.0,45.88133333333333
661.01,1,0.97,5.0,42.214666666666666
721.01,1,0.8,3.0,38.41466666666667
781.01,1,0.8,4.0,37.230666666666664
841.01,1,0.8,4.0,35.041333333333334
901.01,1,0.8,3.0,32.18533333333333
961.01,1,1.0,6.0,29.323999999999998
1021.01,1,0.97,6.0,25.659999999999997
1081.01,2,0.5,5.0,58.638666666666666
1141.01,2,0.885,7.0,56.538666666666664
1201.01,2,0.4,4.0,57.444
1261.01,2,0.535,4.0,58.388000000000005
1321.01,2,0.27,1.0,59.288000000000004
1381.01,2,0.27,2.0,64.82133333333334
1441.01,2,0.27,1.0,70.088
1501.01,2,0.135,1.0,78.32133333333333
1561.01,2,0.49,4.0,84.52533333333332
1621.01,2,0.565,5.0,83.69333333333333
1681.01,2,0.7,6.0,82.464
1741.01,2,0.545,4.0,82.33333333333334
1801.01,2,0.425,3.0,84.70800000000003
1861.01,2,0.27,2.0,86.39333333333335
1921.01,1,0.27,1.0,59.233333333333334
1981.01,1,0.27,0.0,64.5
2041.01,1,0.0,0.0,75.69999999999999
2101.01,1,0.6,2.0,81.49999999999999
2161.01,1,0.8,3.0,81.24399999999999
2221.01,1,1.0,5.0,79.05466666666665
2281.01,1,1.0,7.0,75.25466666666665
2341.01,1,1.0,6.0,71.45466666666665
2401.01,1,1.0,6.0,67.65466666666666
2461.01,1,0.76,4.0,63.85466666666666
2521.01,1,0.53,3.0,62.92133333333332
2581.01,1,0.73,3.0,61.121333333333325
2641.01,1,0.8,4.0,60.73199999999999
2701.01,1,0.8,3.0,57.06533333333333
2761.01,1,0.8,3.0,54.876
2821.01,1,0.43,1.0,52.019999999999996
2881.01,1,0.27,1.0,58.886666666666656
2941.01,1,0.27,1.0,64.15333333333332
3001.01,1,0.6,2.0,69.41999999999999
3061.01,1,0.8,4.0,70.69733333333332
3121.01,1,0.8,3.0,68.50799999999998
3181.01,1,0.8,3.0,65.65199999999999
3241.01,1,0.8,3.0,64.25199999999998
3301.01,1,0.6,2.0,61.39599999999999
3361.01,1,0.6,2.0,64.12933333333332
3421.01,1,0.6,2.0,64.26266666666665
3481.01,1,0.6,2.0,65.72933333333332
3541.01,1,0.27,1.0,69.79599999999998
3601.01,1,0.6,2.0,70.46266666666664
3661.01,1,0.94,4.0,68.95066666666663
3721.01,1,0.97,6.0,65.15066666666664
3781.01,1,1.0,5.0,61.35066666666664
3841.01,1,0.76,3.0,57.55066666666664
3901.01,1,0.35,2.0,58.558666666666646
3961.01,1,0.27,1.0,60.558666666666646
4021.01,1,0.94,4.0,61.22533333333331
4081.01,1,1.0,6.0,57.64666666666665
4141.01,1,0.81,5.0,54.366666666666646
4201.01,1,0.4,3.0,50.937333333333314
4261.01,1,0.27,1.0,51.87066666666665
4321.01,1,0.96,6.0,54.203999999999986
4381.01,1,1.0,9.0,50.40399999999999
4441.01,1,1.0,12.0,46.60399999999999
4501.01,1,1.0,13.0,42.803999999999995
4561.01,1,1.0,9.0,39.004
4621.01,1,1.0,6.0,35.204
4681.01,1,1.0,5.0,33.56133333333334
4741.01,1,0.8,3.0,29.76133333333334
4801.01,1,0.83,4.0,26.628000000000007
4861.01,1,0.83,5.0,24.161333333333342
4921.01,2,0.535,4.0,58.965333333333334
4981.01,2,0.425,3.0,57.742666666666665
5041.01,2,0.75,6.0,57.80533333333333
5101.01,2,0.8,6.0,55.44266666666667
5161.01,2,0.8,6.0,52.58666666666666
5221.01,2,1.0,10.0,49.007999999999996
5281.01,2,0.6399999999999999,8.0,46.28666666666666
5341.01,2,0.49,7.0,45.132000000000005
5401.01,2,0.47000000000000003,3.0,45.944
5461.01,2,0.565,5.0,43.974666666666664
5521.01,2,0.97,8.0,41.882666666666665
5581.01,2,0.8,6.0,38.61866666666667
5641.01,2,0.875,7.0,36.300000000000004
5701.01,2,0.8,6.0,34.16933333333334
5761.01,2,0.875,7.0,30.80533333333334
5821.01,2,0.95,7.0,27.817333333333345
5881.01,2,1.0,10.0,24.182666666666677
5941.01,2,0.875,7.0,20.516000000000016
6001.01,3,0.36000000000000004,4.0,57.958666666666666
6061.01,3,0.22333333333333336,3.0,61.114222222222224
6121.01,3,0.48666666666666664,6.0,64.68044444444446
6181.01,3,0.6,8.0,65.50266666666668
6241.01,3,0.49000000000000005,6.0,65.85911111111115
6301.01,3,0.6666666666666666,8.0,64.41377777777781
6361.01,3,0.6433333333333333,8.0,64.30533333333337
6421.01,3,0.53,6.0,64.50533333333337
6481.01,3,0.36999999999999994,4.0,65.2626666666667
6541.01,3,0.27,3.0,68.90888888888894
6601.01,3,0.27,3.0,74.17555555555559
6661.01,3,0.44333333333333336,5.0,77.15333333333338
6721.01,3,0.36999999999999994,4.0,79.37733333333337
6781.01,3,0.27,3.0,83.20133333333337
6841.01,3,0.22333333333333336,3.0,87.11422222222227
6901.01,3,0.6433333333333333,8.0,89.0715555555556
6961.01,3,0.6433333333333333,8.0,88.33822222222226
7021.01,3,0.53,6.0,86.1835555555556
7081.01,3,0.18000000000000002,2.0,89.76133333333337
7141.01,2,0.365,3.0,64.56666666666666
7201.01,2,0.565,5.0,65.56666666666666
7261.01,2,0.785,7.0,64.268
7321.01,2,0.97,7.0,61.268
7381.01,2,0.97,9.0,58.544000000000004
7441.01,2,0.875,7.0,55.25333333333334
7501.01,2,0.95,10.0,51.456
7561.01,2,0.95,12.0,47.670666666666676
7621.01,2,1.0,10.0,43.87066666666668
7681.01,2,1.0,12.0,40.07066666666668
7741.01,2,0.94,12.0,36.17066666666668
7801.01,2,1.0,12.0,32.566666666666684
7861.01,2,0.815,9.0,28.766666666666687
7921.01,2,0.7250000000000001,6.0,25.818666666666687
7981.01,2,0.62,8.0,22.949333333333353
8041.01,2,0.965,12.0,20.920000000000016
8101.01,3,0.8633333333333333,14.0,56.06622222222222
8161.01,3,0.6566666666666667,11.0,53.27155555555555
8221.01,3,0.37666666666666665,7.0,50.76844444444444
8281.01,3,0.2833333333333333,3.0,48.96844444444444
8341.01,3,0.27,3.0,52.203111111111106
8401.01,3,0.6133333333333334,7.0,53.99688888888888
8461.01,3,0.53,6.0,54.1791111111111
8521.01,3,0.87,12.0,53.610222222222205
8581.01,3,0.77,9.0,50.23422222222221
8641.01,3,0.6133333333333334,7.0,49.769333333333314
8701.01,3,0.36999999999999994,4.0,50.4671111111111
8761.01,3,0.22333333333333336,3.0,55.73377777777775
8821.01,3,0.36999999999999994,4.0,58.80399999999998
8881.01,3,0.27,3.0,63.096444444444415
8941.01,3,0.44333333333333336,5.0,67.09822222222219
9001.01,3,0.44333333333333336,5.0,67.74266666666664
9061.01,3,0.8733333333333334,12.0,68.46355555555552
9121.01,3,0.8733333333333334,12.0,64.77199999999995
9181.01,3,0.8533333333333334,11.0,61.41022222222218
9241.01,3,0.53,6.0,58.314222222222185
9301.01,3,0.36999999999999994,4.0,59.07155555555551
9361.01,3,0.48666666666666664,6.0,60.51599999999996
9421.01,3,0.6133333333333334,7.0,60.44488888888884
9481.01,3,0.6133333333333334,7.0,60.289333333333296
9541.01,3,0.59,8.0,58.597777777777736
9601.01,3,0.5266666666666667,8.0,58.867999999999945
9661.01,3,0.6733333333333333,10.0,57.18266666666662
9721.01,3,0.7966666666666667,10.0,54.77555555555549
9781.01,3,0.6133333333333334,7.0,53.18444444444439
9841.01,3,0.7999999999999999,10.0,51.59066666666661
9901.01,3,0.7166666666666667,9.0,49.42266666666661
9961.01,3,0.9666666666666667,14.0,47.35244444444439
10021.01,3,0.9199999999999999,16.0,44.05111111111105
10081.01,3,0.8333333333333334,14.0,41.067111111111046
10141.01,3,0.7999999999999999,14.0,37.54177777777772
10201.01,3,0.38999999999999996,6.0,36.11511111111104
10261.01,3,0.5633333333333334,7.0,36.25911111111103
10321.01,3,0.36999999999999994,4.0,36.99511111111103
10381.01,3,0.6133333333333334,7.0,38.09555555555547
10441.01,3,0.6699999999999999,8.0,37.562222222222125
10501.01,3,0.8500000000000001,11.0,36.765777777777686
10561.01,3,0.77,9.0,34.23511111111102
10621.01,3,0.6133333333333334,7.0,33.49644444444434
10681.01,3,0.6366666666666666,8.0,32.94533333333323
10741.01,3,0.6433333333333333,8.0,32.79066666666656
10801.01,3,0.5966666666666667,7.0,32.213777777777665
10861.01,3,0.48666666666666664,6.0,30.059111111110997
10921.01,3,0.48666666666666664,6.0,32.617333333333214
10981.01,3,0.5766666666666667,8.0,32.70888888888876
11041.01,3,0.7666666666666666,10.0,32.731999999999864
11101.01,3,0.7166666666666668,9.0,30.703555555555415
11161.01,3,0.8733333333333334,12.0,28.98622222222208
11221.01,3,0.8733333333333334,11.0,25.47155555555541
11281.01,3,0.7666666666666666,10.0,22.73733333333318
11341.01,4,0.46499999999999997,8.0,58.836
11401.01,4,0.2975,5.0,60.82866666666665
11461.01,4,0.465,7.0,62.451999999999984
11521.01,4,0.465,7.0,64.78533333333331
11581.01,4,0.4975,8.0,68.40199999999999
11641.01,4,0.27,4.0,71.11866666666664
11701.01,4,0.4,6.0,76.46866666666665
11761.01,4,0.73,12.0,77.81866666666664
11821.01,4,0.73,12.0,75.75466666666664
11881.01,4,0.665,10.0,75.35733333333329
11941.01,4,0.5900000000000001,9.0,74.45999999999995
12001.01,4,0.65,10.0,73.90799999999996
12061.01,4,0.715,12.0,71.92599999999996
12121.01,4,0.5975,10.0,70.97733333333328
12181.01,4,0.335,4.0,71.71133333333327
12241.01,4,0.36750000000000005,5.0,75.12799999999994
12301.01,4,0.465,7.0,77.21133333333327
12361.01,4,0.63,10.0,77.61199999999994
12421.01,4,0.5900000000000001,9.0,77.08066666666662
12481.01,4,0.78,13.0,75.21599999999992
12541.01,4,0.5900000000000001,9.0,74.2366666666666
12601.01,4,0.4,6.0,74.65333333333325
12661.01,4,0.27,4.0,79.18666666666658
12721.01,4,0.2025,3.0,84.45333333333325
12781.01,4,0.335,5.0,90.38666666666657
12841.01,3,0.27,3.0,60.23333333333333
12901.01,3,0.32,4.0,65.49999999999999
12961.01,3,0.32,3.0,70.30266666666665
13021.01,3,0.7733333333333333,10.0,70.79155555555555
13081.01,3,0.75,10.0,68.91333333333331
13141.01,3,0.8500000000000001,11.0,66.0031111111111
13201.01,3,0.7166666666666667,9.0,63.05555555555554
13261.01,3,0.7666666666666666,10.0,61.510666666666644
13321.01,3,0.7999999999999999,11.0,59.511555555555525
13381.01,3,0.62,8.0,58.335555555555516
13441.01,3,0.7666666666666666,10.0,56.21466666666662
13501.01,3,0.7999999999999999,10.0,54.333777777777726
13561.01,3,0.6933333333333334,8.0,52.69822222222215
13621.01,3,0.6433333333333334,8.0,50.87777777777771
13681.01,3,0.44333333333333336,5.0,51.61111111111103
13741.01,3,0.53,6.0,53.25555555555547
13801.01,3,0.6133333333333334,7.0,53.98888888888879
13861.01,3,0.87,12.0,52.931111111111
13921.01,3,0.8666666666666666,13.0,50.09555555555544
13981.01,3,0.9566666666666667,15.0,46.959555555555426
14041.01,3,0.6033333333333334,10.0,43.4893333333332
14101.01,3,0.71,11.0,42.64399999999985
14161.01,3,0.8266666666666667,12.0,39.02799999999985
14221.01,3,0.79,12.0,36.03244444444429
14281.01,3,0.7333333333333334,8.0,33.635111111110945
14341.01,3,0.51,6.0,31.595999999999822
14401.01,3,0.44333333333333336,5.0,35.59688888888869
14461.01,3,0.27,3.0,37.375555555555344
14521.01,3,0.44333333333333336,5.0,40.353333333333104
14581.01,3,0.44333333333333336,5.0,43.04311111111085
14641.01,3,0.48666666666666664,6.0,44.198666666666405
14701.01,3,0.36999999999999994,4.0,47.59866666666638
14761.01,3,0.36999999999999994,4.0,50.07333333333302
14821.01,3,0.53,6.0,50.60666666666635
14881.01,3,0.53,6.0,48.61111111111078
14941.01,3,0.6133333333333334,7.0,47.74177777777743
15001.01,3,0.7366666666666667,10.0,46.83066666666631
15061.01,3,0.9266666666666667,13.0,43.32577777777741
15121.01,3,0.9266666666666667,13.0,39.80844444444407
15181.01,3,0.7666666666666666,10.0,36.29111111111074
15241.01,3,0.48666666666666664,5.0,34.9008888888885
15301.01,3,0.44333333333333336,5.0,37.634222222221815
15361.01,3,0.44333333333333336,5.0,41.98977777777734
15421.01,3,0.6133333333333334,7.0,43.87866666666622
15481.01,3,0.6366666666666667,8.0,43.147111111110654
15541.01,3,0.7666666666666666,9.0,41.074222222221756
15601.01,3,0.6433333333333333,8.0,39.59422222222174
