Time,Pheromone
1479083459666, 43.355
1479083546734, 39.980999999999995
1479083632802, 36.587999999999994
1479083720866, 33.40899999999999
1479083803925, 31.21299999999999
1479083884987, 28.21199999999999
1479083968044, 26.12499999999999
1479084047104, 22.97499999999999
1479084130164, 20.766999999999992
1479084263545, 38.622
1479084327597, 38.501999999999995
1479084390668, 41.681
1479084450720, 42.218999999999994
1479084502766, 42.663
1479084554817, 44.309
1479084605867, 44.821
1479084656919, 46.563
1479084707973, 47.065
1479084758031, 48.619
1479084810093, 50.253
1479084916950, 52.759
1479084950994, 54.594
1479084984059, 56.524
1479085016112, 58.441
1479085048162, 60.353
1479085080217, 62.296
