Time,CPU,ClientsInRoom,Rooms,Users,LocalUsers,Latency,BwUp,BwDown,InStreamBw,OutStreamBw,Streams,OutStreams
1479082955071,4.061224489795919,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1479082984348,4.592222201473847,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1479083014348,4.744334202489099,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1479083044384,11.624144205687697,3,1,7,3,0.0,0.0,0.0,0.0,0.0,0,0
1479083074409,7.842410090769217,8,1,17,8,5.625,0.0,0.0,0.0,0.0,0,0
1479083104422,8.745750267354072,13,1,27,13,7.461538461538462,0.0,0.0,0.0,0.0,0,0
1479083134436,5.084300218653121,14,1,30,14,10.785714285714286,0.0,0.0,0.0,0.0,0,0
1479083164463,6.767985052449643,14,1,30,14,10.357142857142858,0.0,0.0,0.0,0.0,0,0
1479083194492,6.173816472809992,14,1,30,14,10.928571428571429,0.0,0.0,0.0,0.0,0,0
1479083224490,3.6762643253846887,14,1,30,14,10.642857142857142,0.0,0.0,0.0,0.0,0,0
1479083254532,5.367330166665852,14,1,30,14,11.071428571428571,0.0,0.0,0.0,0.0,0,0
1479083284553,4.328332629439885,14,1,30,14,10.857142857142858,0.0,0.0,0.0,0.0,0,0
1479083314560,4.568938174010638,14,1,30,14,10.642857142857142,0.0,0.0,0.0,0.0,0,0
1479083344577,30.472116948258176,14,1,30,14,11.0,0.0,0.0,0.0,0.0,6,55
1479083374592,15.409701793936373,14,1,30,14,800.0,0.0,0.0,361.19541080680983,3020.728797925762,8,97
1479083404619,12.257667187774882,14,1,30,14,687.2142857142857,0.0,0.0,315.2550844110969,4283.084996041559,8,109
1479083434635,10.365135748533294,14,1,30,14,10.642857142857142,0.0,0.0,288.2604958769504,3892.2250445472073,8,109
1479083464650,9.978264978264978,14,1,30,14,29.357142857142858,0.0,0.0,288.3201409788347,3917.324100226951,8,109
1479083494675,14.036744181040902,14,1,30,14,43.142857142857146,0.0,0.0,282.4289167739699,3826.0790164421564,8,109
1479083524695,10.627236490465188,14,1,30,14,10.785714285714286,0.0,0.0,299.0771967821782,4070.253595720221,8,109
1479083554711,10.114600904358095,14,1,30,14,15.5,0.0,0.0,268.12538675742576,3624.132713081456,8,109
1479083584730,11.982571958023648,14,1,30,14,168.21428571428572,0.0,0.0,285.9048560572306,3881.652475449228,8,109
1479083614749,9.68586659159391,14,1,30,14,12.714285714285714,0.0,0.0,281.89955600754047,3832.095973062803,8,109
1479083644775,12.360251537080806,14,1,30,14,36.642857142857146,0.0,0.0,297.7137284814209,4059.6408040631104,8,109
1479083674797,12.538948453872203,14,1,30,14,223.92857142857142,0.0,0.0,279.8305332041921,3822.399334035173,8,109
1479083704810,9.772304767583947,14,1,30,14,14.5,0.0,0.0,300.53800650511465,4076.5146271973385,8,109
1479083734842,9.937429711332769,14,1,30,14,14.571428571428571,0.0,0.0,281.37562034739454,3811.9867134081883,8,109
1479083764849,12.006540818016227,14,1,30,14,11.714285714285714,0.0,0.0,304.21356855639397,4123.678654313942,8,109
1479083794869,9.821256535570564,14,1,30,14,177.42857142857142,0.0,0.0,287.20738509455504,3874.3667636620835,8,109
1479083824889,13.898980460991636,14,1,30,14,10.214285714285714,0.0,0.0,300.40606687028213,4057.703568323454,8,109
1479083854914,10.766587137777286,14,1,30,14,95.78571428571429,0.0,0.0,278.6505079780603,3792.601595612067,8,109
1479083884929,9.267408569084548,14,1,30,14,137.42857142857142,0.0,0.0,289.8576049865498,3917.211785144963,8,109
1479083914958,9.205340818567592,14,1,30,14,43.285714285714285,0.0,0.0,300.6721982325768,4072.0047637577823,8,109
1479083944986,10.110275218752543,14,1,30,14,20.357142857142858,0.0,0.0,303.32169477488327,4100.025575422547,8,109
1479083974993,8.953489094508734,14,1,30,14,10.357142857142858,0.0,0.0,274.55638652070826,3716.603267038288,8,109
1479084005009,10.05353979947556,14,1,30,14,10.785714285714286,0.0,0.0,293.0186426006668,3983.641638881765,8,109
1479084035030,11.246129480850906,14,1,30,14,105.35714285714286,0.0,0.0,304.59860328036905,4136.16574833419,8,109
1479084065049,11.641131109569647,14,1,30,14,10.714285714285714,0.0,0.0,286.53885664389543,3891.438204605117,8,109
1479084095080,22.74164741615332,14,1,30,14,23.0,0.0,0.0,293.8999352497692,3978.916507462303,8,109
1479084125096,59.62298264251101,14,1,30,14,27.714285714285715,0.0,0.0,293.58230026665296,3993.8993153211077,8,109
1479084155112,28.982834224780383,4,1,11,4,12.0,0.0,0.0,265.48914401359184,3617.853484459844,3,41
1479084185127,18.94761923555512,4,1,11,4,58.75,0.0,0.0,313.6926725861265,4283.293056990071,3,41
1479084215144,20.007711687046537,4,1,23,4,16.25,0.0,0.0,305.42010893101036,4163.562816466238,3,45
1479084245168,21.251265261555208,5,1,31,5,640.0,0.0,0.0,119.74809500648509,2154.9177157815498,5,67
1479084275186,19.308090965346537,5,1,31,5,640.0,0.0,0.0,378.6235056029709,1826.9670477559034,8,79
1479084305217,16.72609839108911,5,1,31,5,58.4,0.0,0.0,379.74470056570647,1860.7217024839072,6,43
1479084335222,12.680813669060404,5,1,31,5,23.6,0.0,0.0,325.32332488464283,1610.476274614935,5,25
1479084365245,11.731283881150071,5,1,31,5,54.8,0.0,0.0,266.3200081168831,1298.3639252301125,5,25
1479084395264,11.83296844128798,5,1,31,5,321.0,0.0,0.0,256.9793354943274,1263.443942881224,5,25
1479084425286,11.784071089032953,5,1,31,5,8.4,0.0,0.0,244.22180499805773,1193.8998162954813,5,25
1479084455303,10.846091293689437,5,1,31,5,12.0,0.0,0.0,231.49575242718447,1132.1515233445473,5,25
1479084485323,12.71890974262303,5,1,31,5,8.0,0.0,0.0,263.2772205719136,1238.2151979826338,5,25
