Time,CPU,ClientsInRoom,Rooms,Users,LocalUsers,Latency,BwUp,BwDown,InStreamBw,OutStreamBw,Streams,OutStreams
1479083040082,4.0,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1479083069367,4.271613342409802,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1479083099398,4.301842116760579,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1479083129413,6.551380113069505,5,1,8,5,0.0,0.0,0.0,0.0,0.0,0,0
1479083159436,6.321685457040821,10,1,18,10,85.3,0.0,0.0,0.0,0.0,0,0
1479083189455,5.1896511990456435,15,1,28,15,60.53333333333333,0.0,0.0,0.0,0.0,0,0
1479083219468,3.795139145602179,16,1,30,16,60.0625,0.0,0.0,0.0,0.0,0,0
1479083249495,4.8379668889667435,16,1,30,16,10.625,0.0,0.0,0.0,0.0,0,0
1479083279508,3.498575675006193,16,1,30,16,10.625,0.0,0.0,0.0,0.0,0,0
1479083309540,3.3606493984587926,16,1,30,16,10.875,0.0,0.0,0.0,0.0,0,0
1479083339543,3.4294336526911016,16,1,30,16,11.375,0.0,0.0,0.0,0.0,0,0
1479083369570,3.5392816893054153,16,1,30,16,10.3125,0.0,0.0,0.0,0.0,0,0
1479083399601,5.36650557658961,16,1,30,16,10.75,0.0,0.0,0.0,0.0,0,0
1479083429615,34.72588643233555,16,1,30,16,10.3125,0.0,0.0,0.0,0.0,8,63
1479083459617,13.827089895603951,16,1,30,16,158.4375,0.0,0.0,357.1429584335436,3428.2403188824674,8,111
1479083489628,12.339277784975284,16,1,30,16,602.625,0.0,0.0,314.4392831182991,4808.755920451384,8,123
1479083519653,12.619719957172995,16,1,30,16,10.9375,0.0,0.0,280.58866378135224,4311.548286418572,8,123
1479083549674,13.868307794351525,16,1,30,16,76.0,0.0,0.0,295.32122271138746,4516.134275574012,8,123
1479083579707,12.535548393212629,16,1,30,16,14.8125,0.0,0.0,283.24488993983715,4336.287196621284,8,123
1479083609709,13.85100338703904,16,1,30,16,28.625,0.0,0.0,303.9934826431598,4627.342852694456,8,123
1479083639743,8.26547383992296,16,1,30,16,13.0625,0.0,0.0,246.91490178896578,3791.999283718568,8,123
1479083669754,9.690302620703998,16,1,30,16,182.6875,0.0,0.0,293.83405966956445,4490.012047130308,8,123
1479083699768,10.499147317329136,16,1,30,16,11.5,0.0,0.0,291.38450901003654,4430.554644730841,8,123
1479083729794,9.944067032982737,16,1,30,16,59.625,0.0,0.0,300.8066267124355,4546.921339342437,8,123
1479083759838,9.180670388355137,16,1,30,16,263.125,0.0,0.0,284.52742859098373,4301.249831040661,8,123
1479083789828,9.7286526512638,16,1,30,16,12.8125,0.0,0.0,299.2318415825761,4542.517819739468,8,123
1479083819854,7.959915689983006,16,1,30,16,10.9375,0.0,0.0,284.5037511990134,4332.787815040692,8,123
1479083849858,14.564219502491108,16,1,30,16,15.6875,0.0,0.0,304.49921685645035,4626.925346984039,8,123
1479083879882,8.113096227024204,16,1,30,16,138.1875,0.0,0.0,286.7369816641549,4377.681945586149,8,123
1479083909902,8.827318213421941,16,1,30,16,14.375,0.0,0.0,303.2651630260933,4619.65802506512,8,123
1479083939920,8.746295029639763,16,1,30,16,19.25,0.0,0.0,281.9693606699922,4268.883217587296,8,123
1479083969948,9.167657068884488,16,1,30,16,130.625,0.0,0.0,286.5577180785266,4368.153906285796,8,123
1479083999953,9.692752929214233,16,1,30,16,44.1875,0.0,0.0,299.57828594854266,4565.234640899107,8,123
1479084029981,9.654336181459616,16,1,30,16,16.875,0.0,0.0,305.42642763127515,4624.721169107056,8,123
1479084060014,11.309568061451298,16,1,30,16,12.75,0.0,0.0,281.52707753824757,4269.023419536464,8,123
1479084090019,8.436066401378573,16,1,30,16,132.625,0.0,0.0,290.04491017964074,4382.232483275632,8,123
1479084120041,9.759789013601223,16,1,30,16,152.25,0.0,0.0,306.2253010914565,4641.913239203046,8,123
1479084150072,8.896931435633208,16,1,30,16,11.4375,0.0,0.0,287.8111312579475,4361.857868647862,8,123
1479084180096,10.52739118120008,16,1,30,16,22.25,0.0,0.0,287.64408374500124,4364.029559873615,8,123
1479084240127,30.40493893425659,7,1,11,7,244.0,0.0,0.0,213.69936255096667,3178.0420572484836,3,46
1479084270144,9.99726774843003,7,1,11,7,29.0,0.0,0.0,316.2786968545915,4703.50923503359,3,46
1479084300166,18.480547528018324,7,1,25,7,108.71428571428571,0.0,0.0,302.07231527134627,4505.731507819942,3,53
1479084330205,36.3095039657735,8,1,31,8,18.75,0.0,0.0,108.18503164741571,1841.494027826391,7,81
1479084360193,18.719776521505622,8,1,31,8,700.0,0.0,0.0,298.3458140759375,3131.231534838821,7,97
1479084390218,18.402391133545112,8,1,31,8,114.0,0.0,0.0,297.752490942029,3094.760347270919,5,58
1479084420222,15.631128336079481,8,1,31,8,300.0,0.0,0.0,243.11437583971025,2969.3565081196325,4,64
1479084450245,11.929892438204416,8,1,31,8,243.375,0.0,0.0,217.62097068261377,3327.9654390853275,4,64
1479084480262,14.80767846563571,8,1,31,8,105.0,0.0,0.0,200.12148929654688,3068.3923345983258,4,64
1479084510290,12.012816741955893,8,1,31,8,8.75,0.0,0.0,185.37254366812226,2863.508915574963,4,64
1479084540331,13.303501116901945,8,1,31,8,11.875,0.0,0.0,180.09085782887078,2837.593677240978,4,64
1479084570327,13.768875605023084,8,1,31,8,19.25,0.0,0.0,190.15503108686727,2988.190289753064,4,64
1479084600344,13.299953987612263,8,1,31,8,16.875,0.0,0.0,206.65647045855377,3158.6425496422053,4,64
1479084630365,11.778811968736317,8,1,31,8,13.875,0.0,0.0,181.9624955967827,2841.388774731404,4,64
1479084660383,12.960344758212775,8,1,31,8,10.625,0.0,0.0,189.6784723445482,2992.344383036816,4,64
1479084690415,13.594500916455004,8,1,31,8,11.75,0.0,0.0,201.3435883874001,3182.1309723201707,4,64
1479084720450,14.298379726149712,8,1,31,8,14.5,0.0,0.0,143.19796255506608,2181.3727870761454,4,64
1479084750460,12.486691145009303,8,1,31,8,9.0,0.0,0.0,205.796273332942,3235.141915063131,4,64
1479084780474,12.71977886022524,8,1,31,8,13.125,0.0,0.0,191.71292478944576,2943.7512883562035,4,64
1479084810483,14.042723882189279,8,1,31,8,153.875,0.0,0.0,200.23969125264892,3194.8475578349417,4,64
1479084840503,11.777354084053503,8,1,31,8,39.25,0.0,0.0,206.8520431419833,3220.995599782378,4,64
1479084870522,6.842648266267967,3,1,17,3,22.333333333333332,0.0,0.0,29.90844645236509,507.51816497335096,2,36
1479084900542,2.2669840346471903,3,1,17,3,22.333333333333332,0.0,0.0,0.02732644325260668,0.0,2,36
1479084930566,4.961802476449027,0,0,6,0,NaN,NaN,NaN,0.0,0.0,0,1
1479084960588,2.0993233730812926,0,0,6,0,NaN,NaN,NaN,0.0,0.0,0,1
1479084990598,2.48620015559257,0,0,6,0,NaN,NaN,NaN,0.0,0.0,0,1
1479085020614,2.6467546316875827,0,0,6,0,NaN,NaN,NaN,0.0,0.0,0,1
1479085050629,1.7146579563357196,0,0,6,0,NaN,NaN,NaN,0.0,0.0,0,1
1479085080655,2.6140061768205283,0,0,6,0,NaN,NaN,NaN,0.0,0.0,0,1
