Time,CPU,ClientsInRoom,Rooms,Users,LocalUsers,Latency,BwUp,BwDown,InStreamBw,OutStreamBw,Streams,OutStreams
1479053720114,15.216107463164635,0,0,12,12,9.5,0.0,0.0,0.0,0.0,0,0
1479053749804,6.961676316515026,0,0,20,20,11.7,0.0,0.0,0.0,0.0,0,0
1479053779816,5.027315653653983,20,1,20,20,11.6,0.0,0.0,0.0,0.0,0,0
1479053809828,2.5733127026230473,20,1,20,20,11.15,0.0,0.0,0.0,0.0,0,0
1479053839843,1.702127659574468,20,1,20,20,10.8,0.0,0.0,0.0,0.0,0,0
1479053869855,2.8752892074581498,20,1,20,20,10.75,0.0,0.0,0.0,0.0,0,0
1479053899888,3.0751826262190076,20,1,20,20,10.75,0.0,0.0,0.0,0.0,0,0
1479053929904,4.566912415749624,20,1,20,20,10.75,0.0,0.0,0.0,0.0,0,0
1479053959930,27.014155790655458,20,1,20,20,11.45,0.0,0.0,0.0,0.0,2,20
1479053989941,12.636190213971052,20,1,20,20,11.0,0.0,0.0,464.33313461955345,8734.108615929626,3,57
1479054019951,12.680186752261452,20,1,20,20,188.85,0.0,0.0,406.7328992867949,7653.561040681048,3,57
1479054049977,17.51131221719457,20,1,20,20,31.55,0.0,0.0,435.62875272925766,8212.941031181965,3,57
1479054080004,16.470949062714695,20,1,20,20,24.6,0.0,0.0,430.7625054430656,8051.096777705202,3,57
1479054110050,14.474047811465368,20,1,20,20,11.65,0.0,0.0,468.9587243320821,8817.520350441495,3,57
1479054140043,14.688450562890026,20,1,20,20,15.35,0.0,0.0,408.85416666666674,7693.159043524924,3,57
1479054170048,9.781249189091003,20,1,20,20,474.95,0.0,0.0,341.02243518104603,6412.669450103389,3,57
1479054200067,9.799770570445302,20,1,20,20,453.55,0.0,0.0,408.9395777554663,7693.257404618475,3,57
1479054230089,19.678674380631765,20,1,20,20,436.3,0.0,0.0,392.63512196480286,7417.728206397986,3,57
1479054260105,13.439329220060115,20,1,20,20,274.35,0.0,0.0,393.4077981394306,7381.336163416276,3,57
1479054290131,11.692130846709759,20,1,20,20,230.75,0.0,0.0,413.110483056553,7771.384139636567,3,57
1479054320155,11.366057116341855,20,1,20,20,413.35,0.0,0.0,435.27921472184534,8186.750904568068,3,57
1479054350176,12.597102027030768,20,1,20,20,93.45,0.0,0.0,419.691269427047,7892.603949199719,3,57
1479054380189,12.306041228815454,20,1,20,20,573.95,0.0,0.0,339.5851480836237,6386.004645760745,3,57
1479054410207,17.041471717730712,20,1,20,20,108.5,0.0,0.0,526.2908083100558,9898.835395992137,3,57
1479054440228,16.04501589268707,20,1,20,20,487.0,0.0,0.0,412.0165910718548,7761.231415836044,3,57
1479054470249,9.988996882450026,20,1,20,20,350.05,0.0,0.0,419.8623770688414,7876.857799560308,3,57
1479054500268,11.473542606587856,20,1,20,20,318.45,0.0,0.0,422.02814873805437,7940.325508352461,3,57
1479054530286,11.900205058099795,20,1,20,20,11.45,0.0,0.0,460.13701504600846,8655.12893247948,3,57
1479054560309,16.75529744580149,20,1,20,20,217.0,0.0,0.0,429.4142802838317,8076.48964140902,3,57
1479054590326,14.436572199730094,20,1,20,20,153.2,0.0,0.0,380.0565567484662,7149.176412321063,3,57
1479054620349,10.544791666666667,20,1,20,20,487.75,0.0,0.0,576.6838592233009,10850.607785923752,3,57
1479054650366,19.96459222777543,20,1,20,20,82.7,0.0,0.0,437.8349673202614,8235.688316993463,3,57
1479054680391,10.775771229243125,20,1,20,20,124.85,0.0,0.0,468.4457781456954,8722.313001426628,3,57
1479054710409,12.067996736402963,20,1,20,20,90.1,0.0,0.0,495.92391304347825,9330.06963315217,3,57
1479054740432,10.03756130874775,20,1,20,20,255.35,0.0,0.0,395.95747562296856,7445.557477575874,3,57
1479054770448,2.849578767526806,20,1,20,20,10.95,0.0,0.0,0.0,0.0,0,0
1479054800475,3.798144193239561,20,1,20,20,10.2,0.0,0.0,0.0,0.0,0,0
1479054830495,8.138942424846594,20,1,20,20,10.45,0.0,0.0,0.0,0.0,0,0
1479054860537,7.334379050312243,20,1,20,20,10.15,0.0,0.0,0.0,0.0,0,0
1479054890525,14.24842151903408,20,1,20,20,528.8,0.0,0.0,321.1449622336121,6052.33642641141,3,57
1479054920549,12.086493769965632,20,1,20,20,24.85,0.0,0.0,525.7788936111873,9837.458441870023,3,57
1479054950571,12.880993150684933,20,1,20,20,478.6,0.0,0.0,466.9426941416894,8784.309008855593,3,57
1479054980576,10.216395352498505,20,1,20,20,16.4,0.0,0.0,530.8606515522875,9948.17410471134,3,57
1479055010605,9.719464326945278,20,1,20,20,19.95,0.0,0.0,441.0993986137537,8296.227320603424,3,57
1479055040617,10.537759152717602,20,1,20,20,73.3,0.0,0.0,438.8296023359288,8255.322754449391,3,57
1479055070644,14.06786221132757,20,1,20,20,17.45,0.0,0.0,428.09411701518195,8051.529826697221,3,57
1479055100664,10.094919191644207,20,1,20,20,183.2,0.0,0.0,422.4287329478055,7944.802787663105,3,57
1479055130684,15.448609474532876,20,1,20,20,11.2,0.0,0.0,452.33299150307647,8479.361520686618,3,57
1479055160698,22.373758373758374,20,1,20,20,208.35,0.0,0.0,401.9738794894628,7503.3462266251145,3,57
1479055190725,13.429258830989593,20,1,20,20,137.4,0.0,0.0,509.16383846857843,9574.356982153757,3,57
1479055220736,14.895305843581708,20,1,20,20,33.75,0.0,0.0,461.76923977521074,8654.642620199813,3,57
1479055250759,16.758058176100626,20,1,20,20,350.8,0.0,0.0,408.4601478067387,7672.03111742987,3,57
1479055280777,10.193685624720109,20,1,20,20,371.45,0.0,0.0,438.658424485676,8256.055340225055,3,57
1479055310800,16.355325914149443,20,1,20,20,87.25,0.0,0.0,466.598731884058,8778.335413981958,3,57
1479055340819,14.011958667131081,20,1,20,20,21.95,0.0,0.0,489.89886103853695,9214.892227302415,3,57
1479055370837,11.10884284304719,20,1,20,20,459.25,0.0,0.0,409.74736668861095,7705.182196621309,3,57
1479055400857,15.35094227630212,20,1,20,20,15.6,0.0,0.0,437.79978498180617,8234.35690952696,3,57
1479055430876,12.545723010839291,20,1,20,20,461.65,0.0,0.0,395.08341551610783,7429.821047008548,3,57
1479055460898,9.878091257401604,20,1,20,20,269.35,0.0,0.0,443.85475148612943,8360.84791982762,3,57
1479055490918,15.947053610988037,20,1,20,20,560.35,0.0,0.0,393.529843444227,7402.155369442903,3,57
1479055520944,15.69108582266477,20,1,20,20,150.95,0.0,0.0,536.8558759246805,10158.21231926699,3,57
1479055550962,13.789067004959058,20,1,20,20,166.2,0.0,0.0,471.4560347709796,8867.884904714145,3,57
1479055580981,22.36647415397833,20,1,20,20,169.2,0.0,0.0,464.7156112614136,8710.499077463248,3,57
1479055611000,19.95718726174418,20,1,20,20,14.2,0.0,0.0,431.8382352941176,8065.97163865546,3,57
1479055641020,10.93751820395419,20,1,20,20,236.15,0.0,0.0,389.467495819398,7326.08695652174,1,19
1479055671037,3.1925110729458557,20,1,20,20,10.45,0.0,0.0,0.0,0.0,0,0
1479055701071,4.684563758389261,20,1,20,20,10.3,0.0,0.0,0.0,0.0,0,0
1479055731081,3.8534488563668603,20,1,20,20,10.7,0.0,0.0,0.0,0.0,0,0
1479055761103,5.329457364341086,20,1,20,20,10.55,0.0,0.0,0.0,0.0,0,0
1479055791118,30.3404274108089,20,1,20,20,416.85,0.0,0.0,476.6400819265144,8966.890888176904,3,57
