Time,CPU,ClientsInRoom,Rooms,Users,LocalUsers,Latency,BwUp,BwDown,InStreamBw,OutStreamBw,Streams,OutStreams
1479058405733,8.22704081632653,0,0,10,10,0.0,0.0,0.0,0.0,0.0,0,0
1479058434925,6.407227171810481,0,0,19,19,5.7368421052631575,0.0,0.0,0.0,0.0,0,0
1479058464916,7.405305791114397,0,0,29,29,7.517241379310345,0.0,0.0,0.0,0.0,0,0
1479058494949,6.999099943646324,0,0,39,39,7.9743589743589745,0.0,0.0,0.0,0.0,0,0
1479058524961,7.930244620164505,0,0,49,49,9.693877551020408,0.0,0.0,0.0,0.0,0,0
1479058554977,4.982034195766527,0,0,50,50,10.72,0.0,0.0,0.0,0.0,0,0
1479058585020,11.058955977025004,50,1,50,50,11.04,0.0,0.0,0.0,0.0,0,0
1479058615036,5.121438190400373,50,1,50,50,11.12,0.0,0.0,0.0,0.0,0,0
1479058645046,6.50117196558555,50,1,50,50,10.46,0.0,0.0,0.0,0.0,0,0
1479058675098,3.5903153934147225,50,1,50,50,10.42,0.0,0.0,0.0,0.0,0,0
1479058705086,3.7874508968694016,50,1,50,50,11.98,0.0,0.0,0.0,0.0,0,0
1479058735106,3.075680484785797,50,1,50,50,13.46,0.0,0.0,0.0,0.0,0,0
1479058765497,36.09560337000083,50,1,50,50,10.46,0.0,0.0,0.0,0.0,6,181
1479058796874,23.09624315898252,50,1,50,50,445.42,0.0,0.0,225.80341251679926,7467.9185494220565,6,268
1479058825543,15.423429167469067,50,1,50,50,746.62,0.0,0.0,229.0178325940318,10053.02359213708,6,291
1479058856115,15.406385397136974,50,1,50,50,729.34,0.0,0.0,223.33292547936182,9599.469278789937,6,292
1479058885626,20.53937488741953,50,1,50,50,688.52,0.0,0.0,214.60212932268516,8593.748889984476,6,292
1479058915545,16.28682365780968,50,1,50,50,673.82,0.0,0.0,253.78138486577427,9778.235516792454,6,292
1479058945609,11.796459168960324,50,1,50,50,678.76,0.0,0.0,262.4188877075925,9332.453909377558,6,292
1479058975582,11.521891130368047,50,1,50,50,663.62,0.0,0.0,241.07968201146238,8162.174154187467,6,292
1479059005771,11.784210266430591,50,1,50,50,609.32,0.0,0.0,276.20541634434744,9216.586493675317,6,292
1479059035441,12.886649173027989,50,1,50,50,434.1,0.0,0.0,275.9965786856259,8950.916571917815,6,292
1479059065734,13.176089447275888,50,1,50,50,622.38,0.0,0.0,221.04714216381694,7171.496106535273,6,292
1479059095374,11.741532344953981,50,1,50,50,648.24,0.0,0.0,267.89718466781517,8610.40166700996,6,292
1479059125704,13.177943980587866,50,1,50,50,492.86,0.0,0.0,314.20575157103315,10016.384298278825,6,292
1479059156233,8.332767917513321,50,1,50,50,733.88,0.0,0.0,198.5080569608394,6314.498233861951,6,292
1479059185853,12.181013158252405,50,1,50,50,382.18,0.0,0.0,285.6022143954438,9089.122968022932,6,292
1479059215910,11.362830993315981,50,1,50,50,209.44,0.0,0.0,269.82007646662424,8506.92146968802,6,292
1479059245771,13.456974077315387,50,1,50,50,701.02,0.0,0.0,264.53212143784856,8376.160513664854,6,292
1479059275516,11.185009130948545,50,1,50,50,669.48,0.0,0.0,265.52474467519653,8269.63902835611,6,292
1479059305738,11.557991427905618,50,1,50,50,541.14,0.0,0.0,270.43654606990174,8569.463162360302,6,292
