Time,Pheromone
1479058796919, 43.033
1479058855959, 40.251000000000005
1479058905979, 38.367000000000004
1479058959998, 36.618
1479059008018, 33.845
1479059057037, 32.046
1479059107059, 30.288999999999998
1479059156077, 27.416999999999998
1479059210098, 25.618
1479059260118, 23.825
1479059310138, 21.067999999999998
1479059359158, 19.313999999999997
1479059408178, 19.313999999999997
1479059476180, 38.722
1479059526957, 37.351
1479059579018, 35.111
1479059645143, 34.77799999999999
1479059708217, 34.59999999999999
1479059770270, 34.42199999999998
1479059835328, 33.014999999999986
1479059896449, 33.21199999999999
1479059952499, 33.46999999999999
1479060008564, 34.76799999999999
1479060063627, 35.04199999999999
1479060119701, 35.35199999999999
1479060174045, 36.72399999999999
1479060228124, 37.11099999999999
1479060282182, 38.401999999999994
1479060336227, 38.74699999999999
1479060390325, 39.08099999999999
1479060446387, 40.368999999999986
1479060500436, 40.71599999999999
1479060554476, 41.10799999999998
1479060609526, 42.38299999999998
1479060664577, 42.62199999999998
1479060719654, 42.95399999999998
1479060773697, 44.33399999999998
1479060828737, 44.54799999999998
1479060883776, 44.941999999999986
1479060939066, 46.28799999999998
1479060995106, 46.631999999999984
1479061050150, 46.64499999999998
1479061113253, 46.387999999999984
1479061176326, 46.20999999999998
1479061239367, 45.979999999999976
1479061303443, 45.808999999999976
1479061366542, 44.67299999999997
1479061428622, 44.57599999999998
1479061490666, 44.27999999999998
1479061555746, 44.05299999999998
1479061617829, 43.81999999999998
1479061680883, 42.59699999999998
1479061743936, 42.47399999999998
1479061806989, 42.26999999999998
1479061871105, 42.48099999999998
1479061927190, 42.80699999999998
1479061984295, 43.08999999999998
1479062039345, 44.432999999999986
1479062093396, 44.86499999999999
1479062146445, 45.49199999999999
1479062198486, 49.78699999999999
1479062230538, 55.462999999999994
