09:52:57.679 [main] WARN  c.watchtogether.load.LoadGenerator - User generation data: size=6; distribution=linear; lifetime=500000.
09:52:57.694 [main] WARN  c.watchtogether.load.LoadGenerator - Session generation data: size=1; distribution=linear, count=1.
09:52:57.694 [main] WARN  c.watchtogether.load.LoadGenerator - Stream generation data: size=1.
09:52:57.694 [main] WARN  c.watchtogether.load.LoadGenerator - Session delay generation data: size=25000; distribution=linear.
09:52:57.694 [main] ERROR c.watchtogether.load.LoadGenerator - TEST STARTED with user count: 6 ---------------------------------------------------------------------
09:52:57.694 [main] WARN  c.watchtogether.load.LoadGenerator - Generating session 1 with size 6
09:52:57.726 [main] WARN  c.watchtogether.load.LoadGenerator - Generated sessions
09:53:04.621 [Thread-6] ERROR c.w.l.c.c.ACBrainConnectionClosedHandler - AC Brain Client 0 has been forcibly DCed by server
09:53:04.621 [Thread-7] ERROR c.w.l.c.c.ACBrainConnectionClosedHandler - AC Brain Client 0 has been forcibly DCed by server
09:53:04.699 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - Redirecting id 1 to 172.30.3.1:1936/wtRed5_cld
09:53:04.699 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - Redirecting id 2 to 172.30.3.1:1936/wtRed5_cld
09:53:04.808 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - Redirecting id 0 to 172.30.3.1:1936/wtRed5_cld
09:53:04.839 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - Redirecting id 0 to 172.30.3.1:1936/wtRed5_cld
09:53:04.855 [ThreadPoolTaskExecutor-1] WARN  c.w.load.LoadSessionSimulator - User 0 promoted to session 1 host
09:53:05.448 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 0 has received message that User 2 has come online
09:53:05.448 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@b21d84 ; ThisClient com.watchtogether.load.LoadClientSimulator@13d6968; This com.watchtogether.load.ConnectionCallbackSimulator@1fcc91d
09:53:05.448 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 1 has received message that User 0 has come online
09:53:05.448 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@b21d84 ; ThisClient com.watchtogether.load.LoadClientSimulator@17ffebb; This com.watchtogether.load.ConnectionCallbackSimulator@1cab5e2
09:53:05.448 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 2 has received message that User 0 has come online
09:53:05.448 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@b21d84 ; ThisClient com.watchtogether.load.LoadClientSimulator@f3519e; This com.watchtogether.load.ConnectionCallbackSimulator@17b92ac
09:53:05.448 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 0 has received message that User 1 has come online
09:53:05.448 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@b21d84 ; ThisClient com.watchtogether.load.LoadClientSimulator@13d6968; This com.watchtogether.load.ConnectionCallbackSimulator@1fcc91d
09:53:05.494 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 1 has received message that User 2 has come online
09:53:05.494 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 2 has received message that User 0 has come online
09:53:05.494 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 0 has received message that User 1 has come online
09:53:05.494 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@b21d84 ; ThisClient com.watchtogether.load.LoadClientSimulator@17ffebb; This com.watchtogether.load.ConnectionCallbackSimulator@1cab5e2
09:53:05.494 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@b21d84 ; ThisClient com.watchtogether.load.LoadClientSimulator@f3519e; This com.watchtogether.load.ConnectionCallbackSimulator@17b92ac
09:53:05.494 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@b21d84 ; ThisClient com.watchtogether.load.LoadClientSimulator@13d6968; This com.watchtogether.load.ConnectionCallbackSimulator@1fcc91d
09:53:05.494 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 1 has received message that User 0 has come online
09:53:05.494 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 2 has received message that User 1 has come online
09:53:05.494 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@b21d84 ; ThisClient com.watchtogether.load.LoadClientSimulator@17ffebb; This com.watchtogether.load.ConnectionCallbackSimulator@1cab5e2
09:53:05.494 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@b21d84 ; ThisClient com.watchtogether.load.LoadClientSimulator@f3519e; This com.watchtogether.load.ConnectionCallbackSimulator@17b92ac
09:53:05.494 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 0 has received message that User 2 has come online
09:53:05.494 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 1 has received message that User 2 has come online
09:53:05.494 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@b21d84 ; ThisClient com.watchtogether.load.LoadClientSimulator@17ffebb; This com.watchtogether.load.ConnectionCallbackSimulator@1cab5e2
09:53:05.494 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 2 has received message that User 1 has come online
09:53:05.494 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@b21d84 ; ThisClient com.watchtogether.load.LoadClientSimulator@f3519e; This com.watchtogether.load.ConnectionCallbackSimulator@17b92ac
09:53:05.494 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - HostClient com.watchtogether.load.LoadClientSimulator@b21d84 ; ThisClient com.watchtogether.load.LoadClientSimulator@13d6968; This com.watchtogether.load.ConnectionCallbackSimulator@1fcc91d
09:53:07.257 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - Redirecting id 3 to 172.30.3.1:1936/wtRed5_cld
09:53:07.304 [ThreadPoolTaskExecutor-1] WARN  c.w.l.ConnectionCallbackSimulator - User 0 has received message that User 3 has come online
