Time,Pheromone
1479048959715, 45.126
1479048979728, 46.251999999999995
1479048999749, 48.489
1479049018767, 50.726
1479049037787, 51.971
1479049056809, 54.239
1479049075829, 56.507
1479049094848, 58.783
1479049113868, 60.019
1479049132888, 62.254999999999995
1479049151908, 64.452
1479049170930, 64.452
1479049231054, 41.268
1479049250068, 43.536
1479049269087, 45.795
1479049288106, 48.054
1479049307128, 49.326
1479049326147, 51.522
1479049345169, 53.717999999999996
1479049364189, 55.952
1479049383206, 57.207
1479049402227, 59.462
1479049421249, 62.229000000000006
1479049437268, 64.99600000000001
1479049453287, 67.816
1479049469309, 67.816
1479049529359, 41.188
1479049548377, 42.435
1479049567397, 44.674
1479049586418, 46.913
1479049605438, 49.163
1479049624458, 50.425
1479049643477, 52.687
1479049662497, 54.943999999999996
1479049681517, 56.15
1479049700537, 58.356
1479049719558, 60.59
1479049738578, 62.824000000000005
1479049757596, 64.04400000000001
1479049776618, 64.04400000000001
1479049836662, 41.253
1479049855676, 43.506
1479049874697, 45.745
1479049893717, 46.918
1479049912738, 49.091
1479049931757, 51.326
1479049950777, 54.127
1479049966796, 55.928000000000004
1479049982817, 58.74100000000001
1479049998837, 61.55400000000001
1479050014857, 64.35300000000001
1479050030877, 67.15200000000002
1479050046897, 67.15200000000002
1479050106940, 41.271
1479050125957, 43.542
1479050144978, 45.824
1479050163997, 47.105
1479050183017, 49.385999999999996
1479050202037, 51.666999999999994
1479050221058, 53.849999999999994
1479050240076, 55.032999999999994
1479050259097, 57.279999999999994
1479050278120, 59.526999999999994
1479050297137, 60.75399999999999
1479050316159, 63.01299999999999
1479050335177, 65.27199999999999
1479050354196, 65.27199999999999
1479050414240, 41.282
1479050433257, 42.464999999999996
1479050452277, 44.647999999999996
1479050471297, 46.87799999999999
1479050490316, 49.10799999999999
1479050509336, 50.93399999999999
1479050525357, 53.706999999999994
1479050541377, 56.48
1479050557398, 59.212999999999994
1479050574417, 61.94599999999999
1479050591438, 64.21399999999998
1479050610457, 66.48199999999999
1479050629476, 66.48199999999999
1479050689514, 41.263
1479050708528, 43.545
1479050727547, 45.827
1479050746567, 48.102
1479050765590, 49.342
1479050784608, 51.582
