Time,Pheromone
1478917565158, 35.549
1478917638210, 33.391999999999996
1478917705271, 33.336
1478917754320, 35.31999999999999
1478917801370, 35.888999999999996
1478917851421, 37.77499999999999
1478917899468, 37.10499999999999
1478917948514, 38.85499999999999
1478917997562, 39.59699999999999
1478918046616, 41.30099999999999
1478918097665, 42.951999999999984
1478918147718, 43.80099999999998
1478918196763, 45.56899999999998
1478918245803, 47.13699999999998
1478918296844, 47.99699999999998
1478918345893, 47.43799999999998
1478918393944, 49.253999999999984
1478918443985, 51.03299999999999
1478918493036, 51.883999999999986
1478918543086, 53.63599999999998
