Time,Pheromone
1478916838798, 42.067
1478916853814, 41.067
1478916868834, 40.067
1478916883854, 39.067
1478916898874, 39.105000000000004
1478916913894, 38.105000000000004
1478916928904, 37.105000000000004
1478916943923, 36.105000000000004
1478916958934, 36.109
1478916973954, 35.109
1478916988973, 34.109
1478917003993, 33.109
1478917019014, 33.232
1478917034034, 32.232
1478917049054, 31.232
1478917064073, 30.232
1478917079094, 30.333
1478917094114, 29.333
1478917109134, 28.333
1478917124154, 28.523999999999997
1478917139174, 27.523999999999997
1478917154194, 26.523999999999997
1478917169214, 25.523999999999997
1478917184233, 24.523999999999997
1478917199254, 24.634999999999998
1478917214274, 23.634999999999998
1478917229294, 24.044999999999998
1478917244314, 23.044999999999998
1478917259334, 22.044999999999998
1478917274354, 21.044999999999998
1478917289374, 20.044999999999998
1478917304394, 20.168999999999997
1478917319414, 19.168999999999997
1478917334434, 19.189999999999998
1478917349454, 18.189999999999998
1478917364474, 17.189999999999998
1478917379493, 16.189999999999998
1478917394514, 15.189999999999998
1478917409534, 41.0
1478917424554, 40.0
1478917439574, 39.0
1478917454584, 38.0
1478917469604, 37.0
1478917484624, 37.385
1478917499644, 36.385
1478917514653, 35.385
1478917529664, 35.958
1478917544683, 34.958
1478917559704, 33.958
1478917574724, 34.549
1478917589744, 33.549
1478917604754, 33.97
1478917619774, 32.97
1478917634794, 31.97
1478917649813, 32.391999999999996
1478917664833, 31.391999999999996
1478917679854, 32.077999999999996
1478917694874, 31.077999999999996
1478917709894, 32.336
1478917724913, 31.336
1478917739934, 30.336
1478917754954, 34.31999999999999
1478917769974, 33.31999999999999
1478917784994, 32.31999999999999
1478917800014, 33.66199999999999
1478917815034, 34.888999999999996
1478917830054, 33.888999999999996
1478917845074, 32.888999999999996
1478917860094, 36.77499999999999
1478917875114, 35.77499999999999
1478917890134, 34.77499999999999
1478917905153, 38.43499999999999
1478917920173, 37.43499999999999
1478917935193, 36.43499999999999
1478917950214, 37.85499999999999
1478917965234, 39.23899999999999
