Time,CPU,ClientsInRoom,Rooms,Users,LocalUsers,Latency,BwUp,BwDown,InStreamBw,OutStreamBw,Streams,OutStreams
1479068341246,31.387755102040813,0,0,23,0,NaN,NaN,NaN,0.0,0.0,0,0
1479068370491,12.17318432884505,0,0,23,0,NaN,NaN,NaN,0.0,0.0,0,0
1479068400504,14.890884508708519,0,0,23,0,NaN,NaN,NaN,0.0,0.0,0,0
1479068430605,33.29479656656097,10,1,39,10,90.6,0.0,0.0,0.0,0.0,3,15
1479068460555,37.76017347987688,13,1,45,13,583.1538461538462,0.0,0.0,124.77946181218952,1007.0424821747093,3,37
1479068490619,15.305489603568603,13,1,45,13,239.84615384615384,0.0,0.0,96.26645835321057,1252.294923707159,3,39
1479068520619,11.838798585557953,13,1,45,13,48.53846153846154,0.0,0.0,106.18378413928349,1381.2062219242998,3,39
1479068550620,14.684040512396773,13,1,45,13,52.38461538461539,0.0,0.0,114.31942038400463,1487.1641312978197,3,39
1479068580647,14.388206603944747,13,1,45,13,51.53846153846154,0.0,0.0,114.9661995623527,1495.5047972875484,3,39
1479068610789,31.85856425283351,13,1,45,13,11.692307692307692,0.0,0.0,105.58195559186812,1373.5693389095939,5,63
1479068640842,19.092633926947126,13,1,45,13,700.7692307692307,0.0,0.0,126.04194241228282,1579.5986096404667,5,63
1479068670690,17.473687288036487,13,1,45,13,14.23076923076923,0.0,0.0,134.08512443438912,1683.6574471721683,5,63
1479068700813,12.494871090542512,13,1,45,13,14.538461538461538,0.0,0.0,140.13019581931763,1756.6873648486305,5,63
1479068730731,15.204672578094891,13,1,45,13,18.307692307692307,0.0,0.0,136.4676077937291,1713.272879261819,5,63
1479068760756,20.236174082327928,13,1,45,13,44.15384615384615,0.0,0.0,122.97347339782345,1543.6271132455358,5,63
1479068790770,14.120753675548196,13,1,45,13,65.15384615384616,0.0,0.0,62.476225123176505,788.9621171867454,5,63
1479068820794,8.568658804809198,13,1,45,13,65.15384615384616,0.0,0.0,0.08197113783225635,2.847130854040375,5,63
1479068850803,19.417762544734455,1,1,4,1,20.0,0.0,0.0,0.0,0.0,0,0
1479068880822,5.730030333670374,0,0,1,0,NaN,NaN,NaN,0.0,0.0,0,0
1479068910843,6.932274003526756,0,0,4,1,0.0,0.0,0.0,0.0,0.0,0,0
1479068940870,12.669339316634924,0,0,14,3,3.3333333333333335,0.0,0.0,0.0,0.0,0,0
1479068970882,11.731795499568012,0,0,24,5,6.0,0.0,0.0,0.0,0.0,0,0
1479069000911,16.38791555827483,0,0,34,7,7.142857142857143,0.0,0.0,0.0,0.0,0,0
1479069030933,12.924682112801007,0,0,42,9,7.777777777777778,0.0,0.0,0.0,0.0,0,0
