Time,Pheromone
1479067656003, 41.844
1479067671020, 40.844
1479067686040, 39.844
1479067701060, 38.844
1479067716070, 38.813
1479067731089, 37.813
1479067746109, 36.813
1479067761130, 35.813
1479067776149, 34.813
1479067791169, 33.813
1479067806190, 32.813
1479067821210, 31.813000000000002
1479067836230, 31.79
1479067851250, 30.79
1479067866270, 29.79
1479067881289, 28.79
1479067896310, 27.79
1479067911329, 26.79
1479067926350, 25.79
1479067941369, 24.79
1479067956390, 25.821999999999996
1479067971410, 24.821999999999996
1479067986430, 23.821999999999996
1479068001450, 23.824999999999996
1479068016469, 22.824999999999996
1479068031489, 21.824999999999996
1479068046509, 20.824999999999996
1479068061530, 20.923999999999996
1479068076550, 21.022999999999996
1479068091570, 20.022999999999996
1479068106579, 19.022999999999996
1479068121600, 18.022999999999996
1479068136619, 17.022999999999996
1479068151639, 16.022999999999996
1479068166660, 15.022999999999996
1479068181679, 14.022999999999996
1479068196700, 13.022999999999996
1479068211720, 12.022999999999996
1479068226739, 11.022999999999996
1479068241760, 11.098999999999997
1479068256780, 10.098999999999997
1479068271799, 9.098999999999997
1479068286820, 8.098999999999997
1479068467040, 43.861999999999995
1479068482050, 42.861999999999995
1479068497069, 41.861999999999995
1479068512090, 40.861999999999995
1479068527110, 39.861999999999995
1479068542130, 38.861999999999995
1479068557152, 39.74099999999999
1479068572170, 40.70599999999999
1479068587190, 39.70599999999999
1479068602210, 40.69999999999999
1479068617230, 41.69399999999999
1479068632250, 40.69399999999999
1479068647270, 39.69399999999999
1479068662290, 38.69399999999999
1479068677310, 37.69399999999999
1479068692330, 39.88799999999999
1479068707349, 38.88799999999999
1479068722370, 37.88799999999999
1479068737390, 38.49199999999999
1479068752411, 37.49199999999999
1479068767430, 36.49199999999999
1479068782450, 35.49199999999999
1479068797470, 36.61499999999999
1479068812490, 37.737999999999985
1479068827509, 36.737999999999985
1479068842530, 35.737999999999985
1479068857540, 34.737999999999985
1479068872550, 40.71799999999999
1479068887570, 43.20799999999999
1479068902590, 49.76199999999999
1479068917610, 48.76199999999999
1479068932629, 51.495999999999995
1479068947650, 54.23
1479068962669, 53.23
1479068977690, 52.23
1479068992709, 54.602999999999994
1479069007730, 56.97599999999999
1479069022750, 59.303999999999995
1479069037770, 58.303999999999995
