Time,CPU,ClientsInRoom,Rooms,Users,LocalUsers,Latency,BwUp,BwDown,InStreamBw,OutStreamBw,Streams,OutStreams
1479068275619,12.208333333333334,0,0,23,0,NaN,NaN,NaN,0.0,0.0,0,0
1479068305125,11.710856789097814,0,0,23,0,NaN,NaN,NaN,0.0,0.0,0,0
1479068335133,17.35398649611434,3,1,33,3,0.0,0.0,0.0,0.0,0.0,0,0
1479068365139,29.33782330584774,9,1,45,9,429.3333333333333,0.0,0.0,120.97695426000561,378.16262777574946,3,18
1479068395162,13.297142959435753,9,1,45,9,263.0,0.0,0.0,115.97704069713112,1009.212047939445,3,27
1479068425171,18.06376217983451,9,1,45,9,29.11111111111111,0.0,0.0,131.7087439875507,1186.208354946713,3,27
1479068455224,14.766234362597498,9,1,45,9,322.22222222222223,0.0,0.0,119.38958175265553,1076.8900031742792,3,27
1479068485223,14.843045165122797,9,1,45,9,37.333333333333336,0.0,0.0,123.92274660267985,1115.5357788921688,3,27
1479068515225,29.961994776259722,9,1,45,9,10.555555555555555,0.0,0.0,90.1492044805936,811.8422695490868,5,36
1479068545242,15.272893375720356,9,1,45,9,800.0,0.0,0.0,127.62997260600287,1149.4960397808488,5,45
1479068575263,13.920441739914358,9,1,45,9,11.333333333333334,0.0,0.0,137.3261901354703,1236.8961976864089,5,45
1479068605278,9.992972434444667,9,1,45,9,15.444444444444445,0.0,0.0,132.92041773840145,1197.3726182264957,5,45
1479068635297,11.172030747262324,9,1,45,9,21.666666666666668,0.0,0.0,143.18619443914537,1289.6780212705078,5,45
1479068665320,22.01337326594705,9,1,45,9,15.222222222222221,0.0,0.0,140.87350446857585,1269.0267333749766,5,45
1479068695336,12.962991111634675,9,1,45,9,82.11111111111111,0.0,0.0,124.63819897759406,1122.6581253000477,5,45
1479068725371,8.35589000427294,9,1,45,9,82.11111111111111,0.0,0.0,0.4154284453767523,4.5071715170484845,5,45
1479068785399,8.879366928806327,0,0,1,0,NaN,NaN,NaN,0.0,0.0,0,0
1479068815412,4.291949568942525,0,0,1,0,NaN,NaN,NaN,0.0,0.0,0,0
1479068845443,6.966499162479062,0,0,11,2,0.0,0.0,0.0,0.0,0.0,0,0
1479068875458,12.098523286173203,0,0,20,4,5.0,0.0,0.0,0.0,0.0,0,0
1479068905475,7.534016809657511,0,0,30,6,6.666666666666667,0.0,0.0,0.0,0.0,0,0
1479068935510,9.076592658645685,0,0,40,8,7.5,0.0,0.0,0.0,0.0,0,0
1479068965523,9.771663737261582,0,0,44,9,7.777777777777778,0.0,0.0,0.0,0.0,0,0
