Time,Pheromone
1479063037037, 43.572
1479063052055, 42.572
1479063067075, 44.144000000000005
1479063082095, 43.144000000000005
1479063097115, 44.75300000000001
1479063112134, 43.75300000000001
1479063127154, 45.36500000000001
1479063142174, 46.95600000000001
1479063157194, 45.95600000000001
1479063172215, 47.50600000000001
1479063187234, 49.056000000000004
1479063202257, 48.056000000000004
1479063217274, 49.658
1479063232295, 48.658
1479063247315, 50.28
1479063262335, 51.898
1479063277355, 50.898
1479063292375, 52.508
1479063307394, 51.508
1479063322415, 53.119
1479063337434, 54.73
1479063352455, 53.73
1479063367475, 55.366
1479063382495, 57.002
1479063397515, 56.002
1479063412534, 57.617000000000004
1479063427555, 59.232000000000006
1479063442575, 58.232000000000006
1479063457595, 59.873000000000005
1479063472615, 58.873000000000005
1479063487635, 60.47500000000001
1479063502655, 62.092000000000006
1479063517675, 61.092000000000006
1479063532694, 62.73800000000001
1479063547715, 61.73800000000001
1479063562735, 41.0
1479063577755, 41.0
1479063592775, 40.0
1479063607795, 39.0
1479063622815, 38.0
1479063637835, 39.18
1479063652855, 38.18
1479063667874, 39.432
1479063682895, 38.432
1479063697915, 40.961
1479063712934, 43.501999999999995
1479063727955, 46.04299999999999
1479063742974, 45.04299999999999
1479063757995, 47.376999999999995
1479063773015, 48.492
1479063788035, 47.492
1479063803055, 48.48
1479063818074, 47.48
1479063833095, 48.625
1479063848115, 47.625
1479063863135, 48.739
1479063878154, 47.739
1479063893175, 48.891999999999996
1479063908196, 50.044999999999995
1479063923215, 49.044999999999995
1479063938235, 50.199
1479063953255, 49.199
1479063968275, 50.336
1479063983295, 49.336
1479063998305, 50.464
1479064013325, 49.464
1479064028345, 50.622
1479064043354, 49.622
1479064058375, 50.604
1479064073395, 49.604
1479064088414, 50.739
1479064103435, 49.739
1479064118455, 50.894999999999996
1479064133474, 49.894999999999996
1479064148495, 51.053999999999995
1479064163521, 50.053999999999995
1479064178535, 51.169
1479064193554, 50.169
1479064208575, 51.495999999999995
1479064223595, 52.751999999999995
1479064238614, 51.751999999999995
1479064253635, 53.00899999999999
1479064268654, 52.00899999999999
1479064283675, 54.291999999999994
1479064298695, 56.574999999999996
1479064313715, 57.706999999999994
1479064328735, 56.706999999999994
1479064343754, 57.86099999999999
1479064358775, 56.86099999999999
1479064373794, 58.01399999999999
1479064388815, 57.01399999999999
1479064403825, 58.16699999999999
1479064418844, 57.16699999999999
1479064433865, 58.320999999999984
1479064448885, 57.320999999999984
1479064463905, 58.457999999999984
1479064478925, 57.457999999999984
1479064493945, 58.588999999999984
1479064508964, 57.588999999999984
1479064523984, 58.71199999999998
1479064539005, 57.71199999999998
1479064554025, 58.86399999999998
1479064569045, 59.969999999999985
1479064584065, 58.969999999999985
1479064599085, 60.075999999999986
1479064614105, 59.075999999999986
1479064629125, 41.0
1479064644145, 40.0
1479064659165, 39.0
1479064674185, 38.0
1479064689205, 39.116
1479064704225, 38.116
1479064719245, 39.259
1479064734264, 38.259
1479064749285, 39.385
1479064764304, 38.385
1479064779324, 39.634
1479064794345, 38.634
1479064809355, 39.903
1479064824375, 38.903
1479064839395, 41.213
1479064854415, 42.361000000000004
1479064869435, 41.361000000000004
1479064884455, 42.53
1479064899475, 41.53
1479064914495, 42.683
1479064929515, 43.82
1479064944534, 42.82
1479064959555, 43.963
1479064974565, 42.963
1479064989585, 44.106
1479065004605, 43.106
1479065019625, 44.262
1479065034645, 43.262
1479065049665, 44.219
1479065064685, 43.219
1479065079704, 44.371
1479065094725, 43.371
1479065109745, 44.528000000000006
1479065124764, 43.528000000000006
1479065139785, 44.63400000000001
1479065154804, 43.63400000000001
1479065169825, 44.75500000000001
1479065184845, 43.75500000000001
1479065199865, 44.88500000000001
1479065214885, 43.88500000000001
1479065229904, 45.02900000000001
1479065244925, 46.14600000000001
1479065259945, 45.14600000000001
1479065274965, 46.455000000000005
1479065289985, 45.455000000000005
1479065305005, 46.703
1479065320024, 45.703
1479065335045, 46.961000000000006
1479065350065, 45.961000000000006
1479065365085, 48.37100000000001
1479065380104, 50.781000000000006
1479065395115, 53.328
1479065410135, 55.875
1479065425155, 58.223
1479065440175, 57.223
1479065455195, 58.620999999999995
1479065470215, 60.01899999999999
1479065485234, 59.01899999999999
1479065500255, 60.42499999999999
1479065515275, 59.42499999999999
