Time,CPU,ClientsInRoom,Rooms,Users,LocalUsers,Latency,BwUp,BwDown,InStreamBw,OutStreamBw,Streams,OutStreams
1479038176802,19.695652173913043,0,0,8,2,0.0,0.0,0.0,0.0,0.0,0,0
1479038205973,7.61116862775864,0,0,17,5,7.6,0.0,0.0,0.0,0.0,0,0
1479038235992,8.902802954144272,0,0,27,9,9.88888888888889,0.0,0.0,0.0,0.0,0,0
1479038266012,4.580630762578288,0,0,30,10,14.2,0.0,0.0,0.0,0.0,0,0
1479038296013,13.594121496143643,10,1,30,10,13.4,0.0,0.0,0.0,0.0,0,0
1479038326052,5.625262180313455,10,1,30,10,12.7,0.0,0.0,0.0,0.0,0,0
1479038356075,5.77937649880096,10,1,30,10,13.1,0.0,0.0,0.0,0.0,0,0
1479038386075,4.511754510280186,10,1,30,10,12.8,0.0,0.0,0.0,0.0,0,0
1479038416101,6.009524318029845,10,1,30,10,11.3,0.0,0.0,0.0,0.0,0,0
1479038446123,4.536725876140182,10,1,30,10,12.5,0.0,0.0,0.0,0.0,0,0
1479038476138,44.90205364126411,10,1,30,10,12.9,0.0,0.0,0.0,0.0,2,19
1479038506156,20.537341900047384,10,1,30,10,222.4,0.0,0.0,248.66642268164435,2342.521921119915,2,19
1479038536174,16.149010656233827,10,1,30,10,15.6,0.0,0.0,255.0423693388114,2411.8389594548016,2,19
1479038566204,15.893557079862811,10,1,30,10,13.7,0.0,0.0,257.32398568019096,2421.8982107935785,2,19
1479038596215,15.562485542896903,10,1,30,10,16.5,0.0,0.0,250.62568938231345,2370.025559080793,2,19
1479038626269,22.56457082538016,10,1,30,10,56.2,0.0,0.0,242.26317130184606,2278.717259050587,2,19
1479038656273,19.728920699688953,10,1,30,10,111.0,0.0,0.0,255.3380034605402,2406.6476467124867,2,19
1479038686296,16.63527047556049,10,1,30,10,123.7,0.0,0.0,260.43263473053895,2460.0491050914557,2,19
1479038716297,15.158537431485463,10,1,30,10,11.1,0.0,0.0,254.09903084493519,2392.005595895343,2,19
1479038746345,18.199587096626814,10,1,30,10,98.3,0.0,0.0,245.81117180754103,2306.8627364452077,2,19
1479038776367,18.974245734406352,10,1,30,10,51.2,0.0,0.0,250.40847710125428,2363.239764044404,2,19
1479038806416,17.87701867798955,10,1,30,10,17.6,0.0,0.0,257.24707237473604,2426.8708605298516,2,19
1479038836626,19.235571999211086,10,1,30,10,58.7,0.0,0.0,254.9315469049904,2407.3532719529753,2,19
1479038866410,16.206395348837212,10,1,30,10,78.0,0.0,0.0,246.89928406965032,2335.290980704253,2,19
1479038896415,16.663825582470416,10,1,30,10,126.3,0.0,0.0,259.90866469769,2451.8884613562896,2,19
1479038926454,17.516354880551177,10,1,30,10,13.8,0.0,0.0,259.3492928272478,2444.0688591427333,2,19
1479038956458,17.34956198342118,10,1,30,10,32.4,0.0,0.0,256.32109780415146,2413.406378261078,2,19
1479038986479,17.39869784932696,10,1,30,10,15.6,0.0,0.0,254.04860577615594,2393.5583917510926,2,19
1479039016490,21.475076855511638,10,1,30,10,73.5,0.0,0.0,259.3560624278569,2448.553304756637,2,19
1479039046514,18.37579147983147,10,1,30,10,89.3,0.0,0.0,244.0394798528634,2317.2082510059045,2,19
1479039076531,15.262348493789544,10,1,30,10,26.8,0.0,0.0,216.77901506401003,2038.4253636877993,2,19
1479039106548,15.985408380096075,10,1,30,10,77.6,0.0,0.0,254.69036434463794,2395.333078054899,2,19
1479039136586,18.07198819830918,10,1,30,10,40.0,0.0,0.0,250.89746339164896,2371.0703411946647,2,19
1479039166655,16.73602362204724,10,1,30,10,12.3,0.0,0.0,259.39200834542817,2446.3379142477015,2,19
1479039196721,19.17523791214073,10,1,30,10,24.9,0.0,0.0,256.04782613955285,2404.1157714522956,2,19
1479039226651,21.227448780089922,10,1,30,10,19.5,0.0,0.0,243.9953355025836,2287.6994826703713,2,19
1479039256665,19.567601403379943,10,1,30,10,14.4,0.0,0.0,256.5389162622561,2417.689428171734,2,19
1479039286682,17.879940064205318,10,1,30,10,12.9,0.0,0.0,268.7968292561901,2534.5521662709093,2,19
1479039316692,18.347749512563,10,1,30,10,63.7,0.0,0.0,254.17457688108,2413.623716938469,2,19
1479039346733,18.57119945086832,10,1,30,10,13.7,0.0,0.0,223.13200623881488,2231.5647370252536,1,10
