Time,Pheromone
1479038487297, 44.09499999999999
1479038545373, 44.166999999999994
1479038605435, 44.213
1479038663493, 44.294999999999995
1479038722543, 44.108999999999995
1479038784590, 44.277
1479038842650, 44.415000000000006
1479038900707, 44.667
1479038958762, 44.869
1479039016819, 45.206999999999994
1479039072878, 46.45299999999999
1479039130947, 46.69499999999999
1479039190000, 46.97099999999999
1479039249056, 47.20299999999999
1479039306106, 49.484999999999985
1479039351165, 50.850999999999985
1479039404215, 51.15299999999998
1479039457267, 52.356999999999985
1479039512323, 52.73399999999999
1479039568375, 53.96599999999999
1479039624423, 54.28199999999999
1479039678471, 54.529999999999994
1479039736523, 54.791999999999994
1479039791574, 56.076
