Time,CPU,ClientsInRoom,Rooms,Users,LocalUsers,Latency,BwUp,BwDown,InStreamBw,OutStreamBw,Streams,OutStreams
1479038182320,15.625,0,0,9,3,0.0,0.0,0.0,0.0,0.0,0,0
1479038211505,7.901714123219214,0,0,19,7,7.857142857142857,0.0,0.0,0.0,0.0,0,0
1479038241534,9.08294121468612,0,0,29,10,11.5,0.0,0.0,0.0,0.0,0,0
1479038271567,4.2716849397261765,0,0,30,10,14.9,0.0,0.0,0.0,0.0,0,0
1479038301561,11.545330799066434,10,1,30,10,13.3,0.0,0.0,0.0,0.0,0,0
1479038331585,7.019188792963024,10,1,30,10,11.6,0.0,0.0,0.0,0.0,0,0
1479038361603,5.372057706909643,10,1,30,10,12.7,0.0,0.0,0.0,0.0,0,0
1479038391621,4.656185925860972,10,1,30,10,10.8,0.0,0.0,0.0,0.0,0,0
1479038421640,6.6109422492401215,10,1,30,10,12.3,0.0,0.0,0.0,0.0,0,0
1479038451668,4.920212765957446,10,1,30,10,12.3,0.0,0.0,0.0,0.0,0,0
1479038481675,38.695256506681766,10,1,30,10,12.6,0.0,0.0,0.0,0.0,2,17
1479038511724,21.378245605733028,10,1,30,10,132.2,0.0,0.0,258.0641734959779,2177.0736951924164,2,17
1479038541720,15.367507108868761,10,1,30,10,12.2,0.0,0.0,254.720488537221,2151.724531824528,2,17
1479038571760,15.393963574568694,10,1,30,10,12.4,0.0,0.0,254.79883727520024,2145.556957930331,2,17
1479038601790,16.754761252453086,10,1,30,10,11.7,0.0,0.0,252.74142189871645,2134.334342568745,2,17
1479038631810,21.753450135773537,10,1,30,10,132.0,0.0,0.0,252.00010179538657,2119.8646594825955,2,17
1479038661793,20.006405994827688,10,1,30,10,151.8,0.0,0.0,245.7729640151515,2075.1036892541956,2,17
1479038691823,16.00376413224824,10,1,30,10,42.2,0.0,0.0,252.7356343637398,2139.1477089050895,2,17
1479038721862,15.486728099683134,10,1,30,10,20.2,0.0,0.0,249.04221256304277,2103.8620193583865,2,17
1479038751852,17.943406087026375,10,1,30,10,124.6,0.0,0.0,250.89606477970727,2105.769918400805,2,17
1479038781887,19.276551186258615,10,1,30,10,56.1,0.0,0.0,258.8656309297913,2179.311551233396,2,17
1479038811900,18.22273332095163,10,1,30,10,19.1,0.0,0.0,253.27314867532073,2135.1414666735263,2,17
1479038841990,20.80452827391981,10,1,30,10,15.2,0.0,0.0,246.44786646681592,2095.8076997875005,2,17
1479038871920,16.92409986817325,10,1,30,10,81.7,0.0,0.0,250.96886137018504,2120.5007630042464,2,17
1479038901974,18.39226054611168,10,1,30,10,141.3,0.0,0.0,257.41400887405666,2168.6559620197963,2,17
1479038931960,18.5494332049634,10,1,30,10,13.9,0.0,0.0,269.18328883864103,2263.327625028502,2,17
1479038961991,17.14609291313437,10,1,30,10,63.8,0.0,0.0,252.14212273469852,2133.755313124173,2,17
1479038992010,17.80217237886567,10,1,30,10,11.5,0.0,0.0,247.97089491628427,2093.4587995457496,2,17
1479039022052,20.632151881169946,10,1,30,10,67.5,0.0,0.0,255.6438603150503,2159.553520592143,2,17
1479039052040,18.273208661209562,10,1,30,10,89.1,0.0,0.0,265.4122070164109,2239.115802119739,2,17
1479039082071,15.221526348071118,10,1,30,10,24.7,0.0,0.0,213.00634429749553,1802.224957720519,2,17
1479039112091,16.795271617208318,10,1,30,10,83.9,0.0,0.0,246.14941324392288,2080.046126076355,2,17
1479039142089,19.159616621667976,10,1,30,10,49.7,0.0,0.0,253.98604243824212,2142.266741394254,2,17
1479039172109,16.66855743168239,10,1,30,10,16.7,0.0,0.0,249.8614826136798,2107.5533769583494,2,17
1479039202191,18.785958248296197,10,1,30,10,28.8,0.0,0.0,252.46183588237537,2126.58328701992,2,17
1479039232197,20.573108081753855,10,1,30,10,20.1,0.0,0.0,249.45212285889852,2095.9418086066516,2,17
1479039262177,19.184011730434708,10,1,30,10,17.0,0.0,0.0,260.2317470348046,2194.6483691425237,2,17
