Time,CPU,ClientsInRoom,Rooms,Users,LocalUsers,Latency,BwUp,BwDown,InStreamBw,OutStreamBw,Streams,OutStreams
1478135401044,2.458627778936961,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1478135371029,3.7834202797191048,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1478135341003,2.680404896803345,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1478135310982,5.426421404682275,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1478135280969,3.5633012193594507,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1478135250944,3.44958924168524,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1478135220925,2.720689355423258,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1478135190904,3.862799683582816,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1478135160889,3.6737965731751627,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1478135130875,3.1790210197365845,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1478135100851,3.672309898930011,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1478135070833,5.144408000675373,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1478135040811,6.507138550860077,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1478135010792,8.703172501785398,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1478134980779,4.856995264510402,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1478134950752,6.081371041837387,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1478134920732,6.518262899701632,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1478134890712,8.952847568977198,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1478134860711,10.015613864151382,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1478134831458,7.142857142857142,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
