Time,Pheromone
1479041065584, 42.867
1479041080599, 41.867
1479041095610, 40.867
1479041110630, 39.867
1479041125650, 41.218999999999994
1479041140670, 40.218999999999994
1479041155690, 41.58899999999999
1479041170710, 40.58899999999999
1479041185730, 41.90099999999999
1479041200749, 43.30599999999999
1479041215770, 42.30599999999999
1479041230790, 41.30599999999999
1479041245810, 42.50499999999999
1479041260829, 43.65999999999999
1479041275850, 42.65999999999999
1479041290869, 41.65999999999999
1479041305890, 42.877999999999986
1479041320909, 44.10599999999999
1479041335930, 43.10599999999999
1479041350949, 42.10599999999999
1479041365970, 43.344999999999985
1479041380990, 42.344999999999985
1479041396010, 43.54199999999999
1479041411030, 42.54199999999999
1479041426050, 43.90199999999999
1479041441070, 42.90199999999999
1479041456090, 44.26999999999999
1479041471110, 43.26999999999999
1479041486129, 44.50099999999999
1479041501150, 43.50099999999999
1479041516159, 44.78599999999999
1479041531179, 43.78599999999999
1479041546200, 45.03199999999999
1479041561220, 44.03199999999999
1479041576240, 45.39299999999999
1479041591260, 44.39299999999999
1479041606280, 45.84399999999999
1479041621299, 44.84399999999999
1479041636319, 46.27999999999999
1479041651340, 47.664999999999985
1479041666360, 46.664999999999985
1479041681379, 45.664999999999985
1479041696399, 47.100999999999985
1479041711420, 48.46299999999999
1479041726440, 47.46299999999999
1479041741450, 46.46299999999999
1479041756470, 47.889999999999986
1479041771489, 49.31599999999999
1479041786509, 48.31599999999999
1479041801530, 47.31599999999999
1479041816550, 48.63899999999999
1479041831570, 49.87099999999999
1479041846590, 48.87099999999999
1479041861610, 47.87099999999999
1479041876630, 49.15999999999999
1479041891650, 50.26799999999999
1479041906669, 49.26799999999999
1479041921690, 48.26799999999999
1479041936710, 47.26799999999999
1479041951730, 51.02199999999999
1479041966740, 50.02199999999999
1479041981760, 49.02199999999999
1479041996780, 48.02199999999999
1479042011799, 51.639999999999986
1479042026810, 50.639999999999986
1479042041832, 49.639999999999986
1479042056849, 48.639999999999986
1479042071869, 52.19199999999998
1479042086890, 51.19199999999998
1479042101909, 50.19199999999998
1479042116930, 49.19199999999998
1479042131950, 52.711999999999975
1479042146970, 51.711999999999975
1479042161989, 50.711999999999975
1479042177009, 49.711999999999975
1479042192030, 53.51999999999997
1479042207050, 52.51999999999997
1479042222070, 51.51999999999997
1479042237080, 50.51999999999997
1479042252099, 53.84199999999997
1479042267120, 52.84199999999997
1479042282140, 51.84199999999997
1479042297160, 53.15599999999997
1479042312180, 54.46999999999997
1479042327190, 53.46999999999997
1479042342210, 52.46999999999997
1479042357230, 51.46999999999997
1479042372250, 55.25399999999998
1479042387270, 54.25399999999998
1479042402289, 53.25399999999998
1479042417310, 54.668999999999976
1479042432330, 55.77199999999998
1479042447350, 54.77199999999998
1479042462369, 53.77199999999998
1479042477389, 55.12399999999998
1479042492410, 54.12399999999998
1479042507429, 55.43499999999998
1479042522449, 54.43499999999998
1479042537470, 55.378999999999984
1479042552490, 54.378999999999984
1479042567509, 55.731999999999985
1479042582530, 54.731999999999985
1479042597540, 56.048999999999985
1479042612560, 57.30299999999998
1479042627580, 56.30299999999998
1479042642600, 55.30299999999998
1479042657620, 56.606999999999985
1479042672640, 55.606999999999985
1479042687659, 56.72399999999998
1479042702679, 55.72399999999998
1479042717699, 57.12399999999998
1479042732720, 56.12399999999998
1479042747739, 57.506999999999984
1479042762760, 56.506999999999984
1479042777780, 57.880999999999986
1479042792800, 56.880999999999986
1479042807819, 57.66999999999999
