Time,Pheromone
1479041059303, 42.381
1479041074330, 41.381
1479041089349, 40.381
1479041104370, 39.381
1479041119390, 38.381
1479041134409, 37.381
1479041149429, 40.053
1479041164449, 39.053
1479041179469, 38.053
1479041194489, 37.053
1479041209509, 39.491
1479041224529, 38.491
1479041239550, 37.491
1479041254570, 36.491
1479041269580, 37.165
1479041284599, 38.059
1479041299610, 37.059
1479041314629, 36.059
1479041329649, 36.916999999999994
1479041344670, 37.681999999999995
1479041359690, 36.681999999999995
1479041374709, 35.681999999999995
1479041389729, 36.339999999999996
1479041404749, 35.339999999999996
1479041419769, 36.266999999999996
1479041434789, 35.266999999999996
1479041449809, 36.11
1479041464829, 35.11
1479041479849, 36.056
1479041494870, 35.056
1479041509889, 36.084999999999994
1479041524909, 35.084999999999994
1479041539929, 35.88399999999999
1479041554949, 34.88399999999999
1479041569969, 36.013999999999996
1479041584989, 35.013999999999996
1479041600010, 34.013999999999996
1479041615029, 34.99999999999999
1479041630049, 35.98599999999999
1479041645071, 34.98599999999999
1479041660089, 33.98599999999999
1479041675109, 34.87199999999999
1479041690129, 35.757999999999996
1479041705149, 34.757999999999996
1479041720169, 33.757999999999996
1479041735189, 36.438
1479041750209, 35.438
1479041765230, 34.438
1479041780249, 33.438
1479041795269, 34.384
1479041810290, 35.33
1479041825309, 34.33
1479041840329, 33.33
1479041855339, 34.105
1479041870359, 34.879999999999995
1479041885379, 33.879999999999995
1479041900399, 32.879999999999995
1479041915419, 33.855999999999995
1479041930439, 32.855999999999995
1479041945459, 33.834999999999994
1479041960479, 32.834999999999994
1479041975499, 33.68999999999999
1479041990519, 32.68999999999999
1479042005539, 31.68999999999999
1479042020559, 32.65599999999999
1479042035579, 33.410999999999994
1479042050599, 32.410999999999994
1479042065619, 31.410999999999994
1479042080640, 32.32299999999999
1479042095659, 33.224999999999994
1479042110679, 32.224999999999994
1479042125699, 31.224999999999994
1479042140719, 30.224999999999994
1479042155739, 33.31899999999999
1479042170760, 32.31899999999999
1479042185779, 31.31899999999999
1479042200799, 30.31899999999999
1479042215819, 32.820999999999984
1479042230839, 31.820999999999984
1479042245860, 30.820999999999984
1479042260879, 29.820999999999984
1479042275899, 33.140999999999984
1479042290919, 32.140999999999984
1479042305939, 31.140999999999984
1479042320960, 30.140999999999984
1479042335980, 32.42299999999998
1479042350999, 31.42299999999998
1479042366019, 30.42299999999998
1479042381039, 29.42299999999998
1479042396059, 30.44099999999998
1479042411079, 31.458999999999982
1479042426099, 30.458999999999982
1479042441119, 31.589999999999982
1479042456139, 30.589999999999982
1479042471159, 29.589999999999982
1479042486179, 30.38599999999998
1479042501199, 31.18199999999998
1479042516219, 30.18199999999998
1479042531239, 29.18199999999998
1479042546259, 30.037999999999982
1479042561279, 30.814999999999984
1479042576299, 29.814999999999984
1479042591319, 28.814999999999984
1479042606339, 29.58099999999998
1479042621359, 30.35899999999998
1479042636379, 29.35899999999998
1479042651400, 28.35899999999998
1479042666419, 27.35899999999998
1479042681439, 27.586999999999982
1479042696460, 28.48699999999998
1479042711480, 27.48699999999998
1479042726499, 26.48699999999998
1479042741519, 27.28099999999998
1479042756539, 26.28099999999998
1479042771559, 26.97299999999998
