Time,Pheromone
1479041014905, 41.815000000000005
1479041085977, 42.185
1479041153041, 41.760999999999996
1479041219095, 40.13199999999999
1479041292146, 39.57499999999999
1479041357201, 38.20299999999999
1479041421251, 37.856999999999985
1479041488304, 37.588999999999984
1479041551353, 36.057999999999986
1479041617399, 35.68099999999998
1479041683448, 35.34399999999998
1479041747516, 34.022999999999975
1479041814567, 34.60099999999997
1479041890616, 33.21699999999997
1479041955665, 31.410999999999973
1479042025714, 31.004999999999974
1479042089767, 30.832999999999974
1479042156812, 29.431999999999974
1479042219852, 29.064999999999973
1479042288892, 27.555999999999973
1479042353933, 27.142999999999972
1479042422980, 25.427999999999972
1479042490020, 25.179999999999975
1479042555061, 26.361999999999973
1479042642099, 23.770999999999972
