Time,CPU,ClientsInRoom,Rooms,Users,LocalUsers,Latency,BwUp,BwDown,InStreamBw,OutStreamBw,Streams,OutStreams
1479040699539,7.999999999999999,0,0,0,0,NaN,NaN,NaN,0.0,0.0,0,0
1479040728795,4.661016949152542,4,1,12,4,211.0,0.0,0.0,0.0,0.0,0,0
1479040758809,8.644237175216523,8,1,22,8,11.0,0.0,0.0,0.0,0.0,0,0
1479040788825,11.946222003445731,11,1,32,11,10.636363636363637,0.0,0.0,0.0,0.0,0,0
1479040818850,5.2521008403361344,14,1,42,14,69.92857142857143,0.0,0.0,0.0,0.0,0,0
1479040848874,3.552117818677335,15,1,45,15,11.533333333333333,0.0,0.0,0.0,0.0,0,0
1479040878896,2.7105315808244677,15,1,45,15,12.533333333333333,0.0,0.0,0.0,0.0,0,0
1479040908913,4.041777273781603,15,1,45,15,15.6,0.0,0.0,0.0,0.0,0,0
1479040938934,3.634803012396373,15,1,45,15,11.733333333333333,0.0,0.0,0.0,0.0,0,0
1479040968958,2.5826446280991737,15,1,45,15,12.733333333333333,0.0,0.0,0.0,0.0,0,0
1479040998973,2.4872640739499836,15,1,45,15,17.466666666666665,0.0,0.0,0.0,0.0,0,0
1479041028980,28.698347107438018,15,1,45,15,12.533333333333333,0.0,0.0,0.0,0.0,0,0
1479041059014,39.16802102424012,15,1,45,15,10.0,0.0,0.0,253.7037992979558,2626.03676917322,4,44
1479041089027,11.930831183871138,15,1,45,15,416.3333333333333,0.0,0.0,194.56219218140774,2833.0432630517707,5,73
1479041119043,12.748325248325248,15,1,45,15,13.266666666666667,0.0,0.0,259.7510735720199,3751.2158526490034,5,73
1479041149065,11.969221602599312,15,1,45,15,163.33333333333334,0.0,0.0,206.61863535736876,3051.0011464263152,5,73
1479041179117,14.179032382718912,15,1,45,15,55.53333333333333,0.0,0.0,283.6119186046512,4101.335665579618,5,73
1479041209129,15.212527964205819,15,1,45,15,18.2,0.0,0.0,197.4120550611791,2869.357884241641,5,73
1479041239120,21.52392807466688,15,1,45,15,14.866666666666667,0.0,0.0,214.58044623059865,3096.775877291976,5,73
1479041269149,15.069519265301935,15,1,45,15,13.866666666666667,0.0,0.0,212.38471076683012,3083.4575624164077,5,73
1479041299186,15.958344774282779,15,1,45,15,216.86666666666667,0.0,0.0,214.8126382743363,3103.982300884951,5,73
1479041329186,17.258917184350185,15,1,45,15,31.0,0.0,0.0,231.65121555007846,3357.691116668986,5,73
1479041359214,21.718546151337247,15,1,45,15,81.6,0.0,0.0,217.41624358402143,3162.5230138361985,5,73
1479041389245,13.37807606263982,15,1,45,15,29.066666666666666,0.0,0.0,219.65629842816028,3214.7045190391873,5,73
1479041419232,13.849459699580569,15,1,45,15,168.06666666666666,0.0,0.0,244.381589277703,3528.216357048475,5,73
1479041449254,11.470441671497289,15,1,45,15,28.533333333333335,0.0,0.0,235.52772076769475,3428.132627024631,5,73
1479041479271,11.321507760532151,15,1,45,15,110.33333333333333,0.0,0.0,208.36143997797356,3054.4878854625535,5,73
