Time,CPU,ClientsInRoom,Rooms,Users,LocalUsers,Latency,BwUp,BwDown,InStreamBw,OutStreamBw,Streams,OutStreams
1479035779673,27.745098039215687,0,0,6,3,0.0,0.0,0.0,0.0,0.0,0,0
1479035808850,11.827832176814859,0,0,15,6,7.833333333333333,0.0,0.0,0.0,0.0,0,0
1479035838859,8.605043419731134,6,1,15,6,10.666666666666666,0.0,0.0,0.0,0.0,0,0
1479035868872,8.034686250125151,6,1,15,6,10.0,0.0,0.0,0.0,0.0,0,0
1479035898896,6.301968328924451,6,1,15,6,10.5,0.0,0.0,0.0,0.0,0,0
1479035928914,8.047810634617534,6,1,15,6,11.166666666666666,0.0,0.0,0.0,0.0,0,0
1479035958929,7.540137614678899,6,1,15,6,10.166666666666666,0.0,0.0,0.0,0.0,0,0
1479035988963,7.152442534663892,6,1,15,6,12.0,0.0,0.0,0.0,0.0,0,0
1479036018985,6.296602537863283,6,1,15,6,11.333333333333334,0.0,0.0,0.0,0.0,0,0
1479036048989,16.66222656219051,6,1,15,6,11.166666666666666,0.0,0.0,254.5550590134888,1259.844214391861,1,5
1479036079008,14.361735052474083,6,1,15,6,12.5,0.0,0.0,254.4551025655677,1259.3423232958116,1,5
1479036109030,9.461572877443786,6,1,15,6,10.166666666666666,0.0,0.0,251.68985249600183,1245.6924476182796,1,5
1479036139048,10.703534789801349,6,1,15,6,10.166666666666666,0.0,0.0,254.73786009697662,1260.7922133485454,1,5
1479036169071,8.144210576555938,6,1,15,6,11.666666666666666,0.0,0.0,256.40116080086705,1269.0145314015174,1,5
1479036199088,12.364236971212314,6,1,15,6,10.333333333333334,0.0,0.0,255.92385658583788,1266.653848243608,1,5
1479036229114,9.1460169632463,6,1,15,6,11.5,0.0,0.0,258.7613395718865,1280.7496458619505,1,5
1479036259125,8.671519027779178,6,1,15,6,10.0,0.0,0.0,253.3347291416137,1253.7852352115904,1,5
1479036289137,10.92258117976627,6,1,15,6,10.666666666666666,0.0,0.0,254.30963467048713,1258.6609061604586,1,5
1479036319161,12.02485966319166,6,1,15,6,86.0,0.0,0.0,252.80510683393481,1251.1805794237268,1,5
1479036349176,11.106963535735755,6,1,15,6,11.0,0.0,0.0,253.63002791296879,1255.2703621528772,1,5
1479036379202,9.69109819759945,6,1,15,6,15.333333333333334,0.0,0.0,253.3518578178694,1253.8990907789232,1,5
1479036409223,11.909991775490964,6,1,15,6,10.0,0.0,0.0,255.76586898701598,1266.047285219928,1,5
1479036439237,22.16816921809055,7,1,16,7,9.857142857142858,0.0,0.0,251.9994499056981,1247.1999664228154,1,5
1479036469260,18.12379223029253,10,1,19,10,87.2,0.0,0.0,253.0536529680365,1252.3812071917807,1,5
1479036499276,6.847499395735468,10,1,19,10,10.0,0.0,0.0,0.0,0.0,0,0
1479036529297,3.1263549473548466,10,1,19,10,10.9,0.0,0.0,0.0,0.0,0,0
1479036559320,3.7039595465873036,10,1,19,10,10.1,0.0,0.0,0.0,0.0,0,0
1479036589344,8.980074523135888,10,1,19,10,10.7,0.0,0.0,255.47467362180038,2023.041107262984,1,8
1479036619365,10.584867706454911,10,1,19,10,18.4,0.0,0.0,253.03772490462904,2003.6858381256045,1,8
1479036649381,7.744230009291794,10,1,19,10,19.9,0.0,0.0,253.98351550475974,2011.218862224249,1,8
1479036679413,8.006868918145392,10,1,19,10,11.5,0.0,0.0,254.6170025887574,2016.2877467853891,1,8
1479036709446,9.372134977671308,10,1,19,10,16.1,0.0,0.0,256.4980567555278,2030.2930320297844,1,8
1479036739439,7.751846450178122,10,1,19,10,22.3,0.0,0.0,255.00897978306546,2028.3848103242658,1,8
1479036769446,15.637276597034816,11,1,20,11,12.272727272727273,0.0,0.0,258.30394146701485,2045.5507129727819,1,8
1479036799471,10.924840053884854,15,1,24,15,7.933333333333334,0.0,0.0,252.4871254681648,2001.0950611016272,1,8
1479036829495,7.162236562782892,15,1,24,15,9.333333333333334,0.0,0.0,254.8117162231175,2017.841563581683,1,8
1479036859516,5.788644745939154,15,1,24,15,17.266666666666666,0.0,0.0,255.01038771342678,2019.3679448635767,1,8
1479036889536,6.24899069801028,15,1,24,15,20.8,0.0,0.0,255.1065043069251,2020.0408743115336,1,8
1479036919556,9.717562829954762,15,1,24,15,15.266666666666667,0.0,0.0,253.1129726058411,2004.3104371044146,1,8
1479036949569,7.121691599539701,15,1,24,15,11.333333333333334,0.0,0.0,255.29644534344237,2021.6379816396966,1,8
1479036979614,6.623970931673778,15,1,24,15,11.133333333333333,0.0,0.0,251.84568437252906,1994.312044645883,1,8
1479037009606,6.202938956935115,15,1,24,15,14.133333333333333,0.0,0.0,251.32951496752332,1990.1577061564526,1,8
1479037039625,4.292895748877614,15,1,24,15,10.266666666666667,0.0,0.0,0.0,0.0,0,0
