Time,CPU,ClientsInRoom,Rooms,Users,LocalUsers,Latency,BwUp,BwDown,InStreamBw,OutStreamBw,Streams,OutStreams
1479035700222,19.51530612244898,0,0,8,2,0.0,0.0,0.0,0.0,0.0,0,0
1479035729409,6.221170538823078,0,0,15,4,5.25,0.0,0.0,0.0,0.0,0,0
1479035759419,5.184589583011687,4,1,15,4,10.5,0.0,0.0,0.0,0.0,0,0
1479035789443,3.4409779809411782,4,1,15,4,10.0,0.0,0.0,0.0,0.0,0,0
1479035819459,3.212006395091897,4,1,15,4,10.25,0.0,0.0,0.0,0.0,0,0
1479035849476,3.6373168522060406,4,1,15,4,10.0,0.0,0.0,0.0,0.0,0,0
1479035879507,2.824031812421085,4,1,15,4,10.75,0.0,0.0,0.0,0.0,0,0
1479035909517,3.037037419314885,4,1,15,4,10.0,0.0,0.0,0.0,0.0,0,0
1479035939541,6.115111698524036,4,1,15,4,10.25,0.0,0.0,0.0,0.0,1,3
1479035969578,21.020531040901346,4,1,15,4,10.0,0.0,0.0,252.56804283996854,757.7785436029037,1,3
1479035999573,7.414840562058311,4,1,15,4,10.0,0.0,0.0,252.30487177411896,757.0081976690409,1,3
1479036029585,5.889924318747175,4,1,15,4,10.0,0.0,0.0,252.7074664817383,758.2137800508552,1,3
1479036059607,3.9254599773047993,4,1,15,4,10.0,0.0,0.0,251.1071016166282,753.4050230946882,1,3
1479036089624,3.7130522716481527,4,1,15,4,10.0,0.0,0.0,249.37365861257268,748.2114834302594,1,3
1479036119649,5.256879654749039,4,1,15,4,10.75,0.0,0.0,251.14411859639412,753.4867518559506,1,3
1479036149663,4.775620799172124,4,1,15,4,10.5,0.0,0.0,253.527397458451,760.6386133743808,1,3
1479036179682,5.731174247810107,4,1,15,4,10.25,0.0,0.0,256.09452448232736,768.3715170009727,1,3
1479036209708,6.3150667433097025,4,1,15,4,10.0,0.0,0.0,252.62262566597175,757.9467801714154,1,3
1479036239727,6.561888052398699,4,1,15,4,96.5,0.0,0.0,250.0919117647059,750.3470211903659,1,3
1479036269743,4.523019928984103,4,1,15,4,10.0,0.0,0.0,250.98271122685185,753.0385561342592,1,3
1479036299768,5.57012455634738,4,1,15,4,10.0,0.0,0.0,249.49454484450203,748.5519685995928,1,3
1479036329784,6.262203626220362,4,1,15,4,10.25,0.0,0.0,253.52399308286678,760.6263980330241,1,3
1479036359804,6.79624507697913,5,1,16,5,18.0,0.0,0.0,251.05972607489596,753.2835616042535,1,3
1479036389826,7.126415869727143,6,1,19,8,6.375,0.0,0.0,253.02965343218776,759.1600552014042,1,3
1479036419847,3.5954913901971817,6,1,19,8,10.0,0.0,0.0,0.0,0.0,0,0
1479036449871,3.572168054006772,6,1,19,8,31.5,0.0,0.0,0.0,0.0,0,0
1479036479883,6.700561313340825,6,1,19,8,10.0,0.0,0.0,0.0,0.0,1,5
1479036509904,7.474402620033688,6,1,19,8,10.0,0.0,0.0,253.5246556457939,1267.7530599649301,1,5
1479036539923,5.282203159041394,6,1,19,8,11.0,0.0,0.0,250.76770439454026,1253.9952330996957,1,5
1479036569947,6.250647148731931,6,1,19,8,10.0,0.0,0.0,253.97473643536034,1269.952975125587,1,5
1479036599962,5.941203791930909,6,1,19,8,10.125,0.0,0.0,251.89391758039253,1259.6189561641945,1,5
1479036629994,4.986069579418744,6,1,19,8,11.0,0.0,0.0,250.24225363452334,1251.3093800531199,1,5
1479036660005,7.008301404853129,6,1,19,8,10.375,0.0,0.0,252.3939503702682,1262.0901321236374,1,5
