Time,Pheromone
1479035969779, 43.361
1479035984795, 42.361
1479035999815, 41.361
1479036014835, 40.361
1479036029855, 44.993
1479036044875, 43.993
1479036059895, 42.993
1479036074915, 47.86300000000001
1479036089935, 46.86300000000001
1479036104955, 48.81000000000001
1479036119975, 50.75700000000001
1479036134995, 49.75700000000001
1479036150015, 51.64800000000001
1479036165035, 53.54800000000001
1479036180055, 52.54800000000001
1479036195075, 54.409000000000006
1479036210095, 56.27
1479036225115, 55.27
1479036240135, 57.121
1479036255155, 58.971000000000004
1479036270175, 57.971000000000004
1479036285195, 59.887
1479036300215, 61.803
1479036315235, 60.803
1479036330255, 62.687999999999995
1479036345275, 41.0
1479036360295, 40.0
1479036375315, 39.0
1479036390335, 38.0
1479036405355, 37.0
1479036420375, 36.0
1479036435395, 35.0
1479036450415, 40.959999999999994
1479036465435, 39.959999999999994
1479036480455, 45.922
1479036495475, 44.922
1479036510495, 50.676
1479036525515, 49.676
1479036540535, 48.676
1479036555556, 53.044
1479036570575, 52.044
1479036585595, 51.044
1479036600615, 55.33
1479036615635, 54.33
1479036630655, 53.33
1479036645675, 52.33
1479036660695, 56.721999999999994
1479036675715, 55.721999999999994
1479036690735, 54.721999999999994
1479036705754, 53.721999999999994
1479036720775, 52.721999999999994
1479036735795, 51.721999999999994
