Time,CPU,ClientsInRoom,Rooms,Users,LocalUsers,Latency,BwUp,BwDown,InStreamBw,OutStreamBw,Streams,OutStreams
1479035786891,8.862745098039216,0,0,9,3,0.0,0.0,0.0,0.0,0.0,0,0
1479035816062,7.900206999310003,0,0,15,5,9.0,0.0,0.0,0.0,0.0,0,0
1479035846058,8.083551631277974,5,1,15,5,11.4,0.0,0.0,0.0,0.0,0,0
1479035876085,5.573651863665946,5,1,15,5,10.6,0.0,0.0,0.0,0.0,0,0
1479035906100,4.941838927169,5,1,15,5,10.4,0.0,0.0,0.0,0.0,0,0
1479035936117,5.317496834625709,5,1,15,5,10.4,0.0,0.0,0.0,0.0,0,0
1479035966145,4.813139125430924,5,1,15,5,10.4,0.0,0.0,0.0,0.0,0,0
1479035996162,5.7103167130817996,5,1,15,5,10.2,0.0,0.0,0.0,0.0,0,0
1479036026179,8.435339361029817,5,1,15,5,10.6,0.0,0.0,0.0,0.0,1,4
1479036056213,14.457485522356578,5,1,15,5,10.4,0.0,0.0,253.63683710205896,1014.6766033938757,1,4
1479036086218,10.85659144401667,5,1,15,5,11.2,0.0,0.0,252.30954620862667,1009.3620081735254,1,4
1479036116233,10.16878487065196,5,1,15,5,10.8,0.0,0.0,250.5624368048534,1002.3732937310414,1,4
1479036146254,7.415852459964157,5,1,15,5,10.0,0.0,0.0,250.97123428848562,1004.0096567716122,1,4
1479036176279,7.362813429439346,5,1,15,5,10.0,0.0,0.0,249.47443468604885,997.9964794064203,1,4
1479036206297,9.26144244105409,5,1,15,5,10.0,0.0,0.0,256.64811125680853,1026.6882691143837,1,4
1479036236319,10.555645227178074,5,1,15,5,10.0,0.0,0.0,253.55228662239858,1014.3128998299456,1,4
1479036266345,9.09683774751858,5,1,15,5,10.8,0.0,0.0,253.7549627288932,1015.1182825919624,1,4
1479036296358,8.406548258643575,5,1,15,5,10.0,0.0,0.0,250.8645381701041,1003.5521723935328,1,4
1479036326373,8.668377742171582,5,1,15,5,79.0,0.0,0.0,247.75221297196563,991.1091825676552,1,4
1479036356394,7.566675343220631,5,1,15,5,10.0,0.0,0.0,253.38834838422287,1013.6549490766988,1,4
1479036386415,9.76361328326909,5,1,15,5,10.0,0.0,0.0,249.83994797360216,999.4556333252358,1,4
1479036416439,6.645514164651745,5,1,15,5,10.0,0.0,0.0,254.4469840322189,1017.8998775601069,1,4
